model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Ridge,4.33223697176346,3.0809779948649414,0.490272373540856,-0.043463790922251055,1.3577773937002158,0.9121350448847914,,,
M1_XGB,4.771177922387276,3.405954281592332,0.5252918287937743,-0.14918722925542793,2.1517379666343857,0.9838232384381296,,,
M2_Ridge,4.411350918923303,3.179738421404569,0.5019455252918288,-0.062519198037857,1.6380088860006077,0.9486758343448471,0.87525068274573,0.7841557157604163,0.21647437313643658
M2_XGB,4.564605502746624,3.323544625204062,0.5058365758754864,-0.0994321393323403,1.9917061857409444,0.9762671195381809,0.0272841518089599,3.761025040749997,8.460924344144694e-05
Naive_DirPersist,,,0.5097276264591439,,,,,,
