feature,mean_abs_shap
crude_production,0.0043843832975804485
cushing_stocks,0.0033464339273765425
NTL_anom_Rotterdam,0.003334058425370099
NTL_anom_Jurong,0.0025193262266079
sp500_log_return,0.0024556471326133427
BSI_anom_Jurong,0.0022890489189110862
crude_exports,0.002203757655926648
gold_return,0.0021513510470870458
BSI_anom_NingboZhoushan,0.002145353885105613
NDWI_anom_Jurong,0.0018336465971189922
vix,0.0017839357434629442
BSI_anom_Ulsan,0.0016886921715746825
NDVI_anom_Jurong,0.001623323499190985
treasury_10y,0.0016085809037401522
NTL_anom_Basra,0.0015982248916034622
gasoline_supplied,0.0015486812257081604
NDWI_anom_Kharg,0.0014471882337551026
BSI_anom_Yanbu,0.0014407397991398727
cushing_stocks_change,0.0014404012101250094
NDBI_anom_Kharg,0.0014396323742713046
NTL_anom_Jamnagar,0.0014065177953195092
brent_f1_spot_log_basis,0.0013616308545175788
BSI_anom_Kharg,0.0013609780817705201
crude_imports,0.0013271746888946349
NDWI_anom_Yanbu,0.0013270748758591722
NDBI_anom_Jurong,0.001325337350450938
dgs10_change,0.001317143330293508
NDBI_anom_RasTanura,0.001288693103402343
distillate_supplied,0.0012749143886980337
NDVI_anom_Basra,0.0012728912031396142
NDVI_anom_Yanbu,0.0012348518321379585
brent_wti_spread,0.0011883595232234348
gpr,0.0011800850104007395
cadusd_log_return,0.0011689360651547026
NDWI_anom_NingboZhoushan,0.001164086639332649
NDVI_anom_Kharg,0.001109004910023726
NDWI_anom_Basra,0.0011053388760498492
NDVI_anom_Rotterdam,0.001095405701178124
NDBI_anom_Rotterdam,0.001088054700053861
NDBI_anom_Basra,0.001079083797796073
NDVI_anom_NingboZhoushan,0.0010573270023898952
wti_log_return,0.000984088905484095
NDVI_anom_Fujairah,0.0009830043211608496
NTL_anom_NingboZhoushan,0.0009662880539174551
brent_roll_week,0.0009355485688394034
NDWI_anom_Fujairah,0.0009069597818543327
NDWI_anom_Rotterdam,0.0009047132455803565
NDWI_anom_Jamnagar,0.0008984694011194266
NDBI_anom_Yanbu,0.000893037318394982
brent_log_return,0.0008895982600555368
crude_stocks_change,0.0008804738241029043
NDWI_anom_Houston,0.0008535678152555721
jet_fuel_supplied,0.0008335935440252912
NTL_anom_Ulsan,0.0008157062376504963
BSI_anom_Rotterdam,0.0007975565919647219
NDWI_anom_RasTanura,0.0007746356348348942
NDBI_anom_Ulsan,0.0007311633104571913
dollar_index,0.0006920003103783011
NTL_anom_Fujairah,0.000690678356279354
NDBI_anom_Houston,0.000662527721595858
BSI_anom_Basra,0.0006339642317381428
ovx,0.0006179370620751306
BSI_anom_Fujairah,0.0006003518229613121
NDVI_anom_RasTanura,0.0005818090685305346
NTL_anom_RasTanura,0.0005435590432276921
BSI_anom_Jamnagar,0.00048153244414484884
refinery_crude_input,0.00047191309495576956
global_econ_activity,0.000471585549649316
NDBI_anom_Fujairah,0.00047093874906328233
NDVI_anom_Houston,0.00044894767730323666
fed_funds_rate,0.00044092482218891855
NDBI_anom_Jamnagar,0.0003913987764058866
NDWI_anom_Ulsan,0.0003869867851391962
NDVI_anom_Jamnagar,0.0003738384753981669
refinery_utilisation,0.00036779363734412105
NDBI_anom_NingboZhoushan,0.00035028043335675685
NTL_anom_Yanbu,0.00034907556097228464
nonoil_industrial_commodity,0.0003338560327778766
NTL_anom_Kharg,0.0003306622331602386
brent_price,0.00032948931210165174
NTL_anom_Houston,0.0003059968653430432
crude_stocks_excl_spr,0.00030416932644694556
BSI_anom_RasTanura,0.00030301017235917016
BSI_anom_Houston,0.00028923062344724475
NDVI_anom_Ulsan,0.0002663611271477094
wti_price,0.00025671545944131103
