model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Ridge,4.33223697176346,3.0809779948649414,0.490272373540856,-0.043463790922251055,1.3577773937002158,0.9121350448847914,,,
M1_XGB,4.771177922387276,3.405954281592332,0.5252918287937743,-0.14918722925542793,2.1517379666343857,0.9838232384381296,,,
M2_Ridge,4.318090239500734,3.104460171541343,0.5252918287937743,-0.04005640509081121,1.4600129187809372,0.9272436999037669,0.347393837061738,1.0548501120426184,0.1457469407959362
M2_XGB,4.552603973198227,3.280089238610918,0.5447470817120622,-0.09654144761786143,1.8600026816436461,0.9679839867286049,0.024354463260660812,3.058417152903711,0.001112547973992184
Naive_DirPersist,,,0.5097276264591439,,,,,,
