model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,-1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,-2.120562374879635,0.9825397846770563,,,
M3_Flat_Ridge,4.516588294523855,3.2835030503322287,0.4785992217898833,-0.08786670132693986,-1.89844323359942,0.9706188470708708,0.9026489909682001,0.48375727421252485,0.31427907031208413
M3_Flat_XGB,4.5279388383015,3.347372663168827,0.4785992217898833,-0.09060059642927287,-3.1653393339732037,0.9991317749211667,0.8966458525498999,,
Naive_DirPersist,,,0.5097276264591439,,,,,,
