feature,mean_abs_shap
gold_return,0.010793702
brent_f1_spot_log_basis,0.0058994624
brent_log_return,0.0046565756
gpr,0.004471556
cadusd_log_return,0.004295984
crude_exports,0.0038257458
distillate_supplied,0.003499299
cushing_stocks_change,0.0034062434
brent_wti_spread,0.0032581973
crude_imports,0.0029973967
dgs10_change,0.0024960474
dollar_index,0.002485279
NDWI_anom_Yanbu,0.0021092203
vix,0.0020924136
NDVI_anom_Ulsan,0.0020716626
NDVI_anom_Rotterdam,0.0018522502
ovx,0.001795455
gasoline_supplied,0.0016912331
wti_log_return,0.0016541944
sp500_log_return,0.0016368501
cushing_stocks,0.0016099398
NDVI_anom_Yanbu,0.001440844
crude_stocks_excl_spr,0.0014341859
NDVI_anom_Kharg,0.0013378002
NDVI_anom_Basra,0.0012204553
refinery_utilisation,0.0011781666
jet_fuel_supplied,0.0011366766
crude_stocks_change,0.0011077387
NDWI_anom_Kharg,0.001106637
NDWI_anom_Rotterdam,0.001101711
brent_price,0.0009777546
NDBI_anom_Ulsan,0.0009643314
NDBI_anom_Kharg,0.0009253741
NTL_anom_Jurong,0.0009200259
BSI_anom_Yanbu,0.0009022865
NTL_anom_Yanbu,0.0008515666
NDBI_anom_Fujairah,0.0008410728
BSI_anom_Kharg,0.0008322024
NTL_anom_Basra,0.0008215299
NTL_anom_Houston,0.00079554477
NDWI_anom_Jamnagar,0.00079277257
wti_price,0.000758639
BSI_anom_NingboZhoushan,0.0007315531
BSI_anom_Houston,0.00071944436
NDWI_anom_RasTanura,0.00067086786
NTL_anom_Ulsan,0.00062929007
NDBI_anom_Jurong,0.00061464
NDVI_anom_Houston,0.0006066331
NTL_anom_Rotterdam,0.0006003926
crude_production,0.0005780538
NDVI_anom_Jamnagar,0.0005644225
NDWI_anom_Ulsan,0.0005468916
NDBI_anom_Rotterdam,0.0005418976
NDBI_anom_Yanbu,0.00050552853
NDBI_anom_Jamnagar,0.00049824134
NDVI_anom_Jurong,0.00048564267
NDWI_anom_Jurong,0.00047211567
NDBI_anom_RasTanura,0.00046591955
BSI_anom_Basra,0.00043823657
NDBI_anom_Basra,0.00042837157
refinery_crude_input,0.0004179197
NDWI_anom_Basra,0.00041714867
NDWI_anom_Fujairah,0.0004020815
NTL_anom_Jamnagar,0.0003986825
NTL_anom_Kharg,0.00039532947
BSI_anom_RasTanura,0.0003651867
BSI_anom_Ulsan,0.00035008887
NTL_anom_NingboZhoushan,0.00034134745
NDVI_anom_Fujairah,0.00031558576
NDWI_anom_NingboZhoushan,0.00031231344
treasury_10y,0.00029925568
NDBI_anom_Houston,0.0002943937
NTL_anom_RasTanura,0.0002736346
BSI_anom_Jurong,0.00027055404
NDBI_anom_NingboZhoushan,0.00026719173
NDWI_anom_Houston,0.00024461473
BSI_anom_Jamnagar,0.00022279071
NDVI_anom_NingboZhoushan,0.00019311412
BSI_anom_Fujairah,0.0001672784
NDVI_anom_RasTanura,0.00015765762
NTL_anom_Fujairah,0.00012825924
global_econ_activity,7.829652e-05
BSI_anom_Rotterdam,7.15977e-05
fed_funds_rate,1.635749e-05
brent_roll_week,0.0
nonoil_industrial_commodity,0.0
