model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,-1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,-2.120562374879635,0.9825397846770563,,,
M2_Flat_Ridge,4.316079414580392,3.17569971578711,0.5136186770428015,-0.039572077246342596,-2.1428844467484223,0.9834672903004223,0.9213204418942922,0.012692867235027055,0.4949364145655526
M2_Flat_XGB,4.395992476374909,3.229586036533483,0.5175097276264592,-0.05881995933308093,-2.28940054373316,0.9885647450744641,0.6276530002272851,,
Naive_DirPersist,,,0.5097276264591439,,,,,,
