week_ending_friday,gfw_cape_total_hours,gfw_cape_total_vessels,gfw_cape_cargo_hours,gfw_cape_bunker_hours,gfw_cape_other_hours,gfw_cape_nontanker_hours,gfw_cape_other_share,gfw_cape_total_hours_mom_pct,gfw_hormuz_total_hours,gfw_hormuz_total_vessels,gfw_hormuz_cargo_hours,gfw_hormuz_bunker_hours,gfw_hormuz_other_hours,gfw_hormuz_nontanker_hours,gfw_hormuz_other_share,gfw_hormuz_total_hours_mom_pct,gfw_malacca_total_hours,gfw_malacca_total_vessels,gfw_malacca_cargo_hours,gfw_malacca_bunker_hours,gfw_malacca_other_hours,gfw_malacca_nontanker_hours,gfw_malacca_other_share,gfw_malacca_total_hours_mom_pct,gfw_mandeb_total_hours,gfw_mandeb_total_vessels,gfw_mandeb_cargo_hours,gfw_mandeb_bunker_hours,gfw_mandeb_other_hours,gfw_mandeb_nontanker_hours,gfw_mandeb_other_share,gfw_mandeb_total_hours_mom_pct,gfw_panama_total_hours,gfw_panama_total_vessels,gfw_panama_cargo_hours,gfw_panama_bunker_hours,gfw_panama_other_hours,gfw_panama_nontanker_hours,gfw_panama_other_share,gfw_panama_total_hours_mom_pct,gfw_suez_total_hours,gfw_suez_total_vessels,gfw_suez_cargo_hours,gfw_suez_bunker_hours,gfw_suez_other_hours,gfw_suez_nontanker_hours,gfw_suez_other_share,gfw_suez_total_hours_mom_pct,gfw_all_total_hours_sum,pw_cape_n_tanker,pw_cape_n_total,pw_cape_capacity_tanker,pw_cape_capacity,pw_cape_tanker_share,pw_cape_tanker_cap_share,pw_cape_n_tanker_wow_pct,pw_cape_capacity_tanker_4w_ma,pw_hormuz_n_tanker,pw_hormuz_n_total,pw_hormuz_capacity_tanker,pw_hormuz_capacity,pw_hormuz_tanker_share,pw_hormuz_tanker_cap_share,pw_hormuz_n_tanker_wow_pct,pw_hormuz_capacity_tanker_4w_ma,pw_malacca_n_tanker,pw_malacca_n_total,pw_malacca_capacity_tanker,pw_malacca_capacity,pw_malacca_tanker_share,pw_malacca_tanker_cap_share,pw_malacca_n_tanker_wow_pct,pw_malacca_capacity_tanker_4w_ma,pw_mandeb_n_tanker,pw_mandeb_n_total,pw_mandeb_capacity_tanker,pw_mandeb_capacity,pw_mandeb_tanker_share,pw_mandeb_tanker_cap_share,pw_mandeb_n_tanker_wow_pct,pw_mandeb_capacity_tanker_4w_ma,pw_panama_n_tanker,pw_panama_n_total,pw_panama_capacity_tanker,pw_panama_capacity,pw_panama_tanker_share,pw_panama_tanker_cap_share,pw_panama_n_tanker_wow_pct,pw_panama_capacity_tanker_4w_ma,pw_suez_n_tanker,pw_suez_n_total,pw_suez_capacity_tanker,pw_suez_capacity,pw_suez_tanker_share,pw_suez_tanker_cap_share,pw_suez_n_tanker_wow_pct,pw_suez_capacity_tanker_4w_ma,pw_all_n_tanker_sum,pw_all_n_total_sum,pw_all_tanker_share
2012-01-06,14223.0,1333.0,7588.0,29.0,5340.0,7617.0,0.3754482176755959,,9267.0,1797.0,2404.0,12.0,6466.0,2416.0,0.6977446854429696,,154180.0,6816.0,48077.0,4337.0,93929.0,52414.0,0.6092165001945777,,5155.0,1330.0,2864.0,2.0,2234.0,2866.0,0.4333656644034918,,32231.0,1486.0,12852.0,368.0,14450.0,13220.0,0.4483261456361888,,5955.0,1329.0,2951.0,2.0,2905.0,2953.0,0.4878253568429891,,221011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,14223.0,1333.0,7588.0,29.0,5340.0,7617.0,0.3754482176755959,,9267.0,1797.0,2404.0,12.0,6466.0,2416.0,0.6977446854429696,,154180.0,6816.0,48077.0,4337.0,93929.0,52414.0,0.6092165001945777,,5155.0,1330.0,2864.0,2.0,2234.0,2866.0,0.4333656644034918,,32231.0,1486.0,12852.0,368.0,14450.0,13220.0,0.4483261456361888,,5955.0,1329.0,2951.0,2.0,2905.0,2953.0,0.4878253568429891,,221011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,14223.0,1333.0,7588.0,29.0,5340.0,7617.0,0.3754482176755959,,9267.0,1797.0,2404.0,12.0,6466.0,2416.0,0.6977446854429696,,154180.0,6816.0,48077.0,4337.0,93929.0,52414.0,0.6092165001945777,,5155.0,1330.0,2864.0,2.0,2234.0,2866.0,0.4333656644034918,,32231.0,1486.0,12852.0,368.0,14450.0,13220.0,0.4483261456361888,,5955.0,1329.0,2951.0,2.0,2905.0,2953.0,0.4878253568429891,,221011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,14223.0,1333.0,7588.0,29.0,5340.0,7617.0,0.3754482176755959,,9267.0,1797.0,2404.0,12.0,6466.0,2416.0,0.6977446854429696,,154180.0,6816.0,48077.0,4337.0,93929.0,52414.0,0.6092165001945777,,5155.0,1330.0,2864.0,2.0,2234.0,2866.0,0.4333656644034918,,32231.0,1486.0,12852.0,368.0,14450.0,13220.0,0.4483261456361888,,5955.0,1329.0,2951.0,2.0,2905.0,2953.0,0.4878253568429891,,221011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,13769.0,1196.0,7705.0,40.0,4966.0,7745.0,0.36066526254629966,-3.192012936792521,8806.0,1688.0,2148.0,8.0,6078.0,2156.0,0.6902112196229844,-4.974641199956831,96818.0,5885.0,35847.0,2172.0,55042.0,38019.0,0.5685099878121836,-37.20456609158127,4367.0,1153.0,2189.0,3.0,2130.0,2192.0,0.48774902679184795,-15.28612997090204,25663.0,1304.0,9861.0,299.0,11888.0,10160.0,0.46323500759848807,-20.377897055629667,5314.0,1237.0,2538.0,2.0,2668.0,2540.0,0.5020700037636432,-10.764063811922753,154737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,13769.0,1196.0,7705.0,40.0,4966.0,7745.0,0.36066526254629966,-3.192012936792521,8806.0,1688.0,2148.0,8.0,6078.0,2156.0,0.6902112196229844,-4.974641199956831,96818.0,5885.0,35847.0,2172.0,55042.0,38019.0,0.5685099878121836,-37.20456609158127,4367.0,1153.0,2189.0,3.0,2130.0,2192.0,0.48774902679184795,-15.28612997090204,25663.0,1304.0,9861.0,299.0,11888.0,10160.0,0.46323500759848807,-20.377897055629667,5314.0,1237.0,2538.0,2.0,2668.0,2540.0,0.5020700037636432,-10.764063811922753,154737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,13769.0,1196.0,7705.0,40.0,4966.0,7745.0,0.36066526254629966,-3.192012936792521,8806.0,1688.0,2148.0,8.0,6078.0,2156.0,0.6902112196229844,-4.974641199956831,96818.0,5885.0,35847.0,2172.0,55042.0,38019.0,0.5685099878121836,-37.20456609158127,4367.0,1153.0,2189.0,3.0,2130.0,2192.0,0.48774902679184795,-15.28612997090204,25663.0,1304.0,9861.0,299.0,11888.0,10160.0,0.46323500759848807,-20.377897055629667,5314.0,1237.0,2538.0,2.0,2668.0,2540.0,0.5020700037636432,-10.764063811922753,154737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,13769.0,1196.0,7705.0,40.0,4966.0,7745.0,0.36066526254629966,-3.192012936792521,8806.0,1688.0,2148.0,8.0,6078.0,2156.0,0.6902112196229844,-4.974641199956831,96818.0,5885.0,35847.0,2172.0,55042.0,38019.0,0.5685099878121836,-37.20456609158127,4367.0,1153.0,2189.0,3.0,2130.0,2192.0,0.48774902679184795,-15.28612997090204,25663.0,1304.0,9861.0,299.0,11888.0,10160.0,0.46323500759848807,-20.377897055629667,5314.0,1237.0,2538.0,2.0,2668.0,2540.0,0.5020700037636432,-10.764063811922753,154737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,14999.0,1220.0,8724.0,33.0,5646.0,8757.0,0.37642509500633375,8.933110610792362,5582.0,1576.0,1569.0,16.0,3673.0,1585.0,0.6580078824793981,-36.611401317283665,78518.0,5662.0,30672.0,1909.0,43063.0,32581.0,0.5484474897475738,-18.901443946373607,3311.0,1162.0,1725.0,0.0,1540.0,1725.0,0.46511627906976744,-24.18136020151134,16500.0,1292.0,5764.0,177.0,8317.0,5941.0,0.5040606060606061,-35.70510072867552,3771.0,1149.0,1717.0,10.0,1977.0,1727.0,0.5242641209228321,-29.036507339104254,122681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-09,14999.0,1220.0,8724.0,33.0,5646.0,8757.0,0.37642509500633375,8.933110610792362,5582.0,1576.0,1569.0,16.0,3673.0,1585.0,0.6580078824793981,-36.611401317283665,78518.0,5662.0,30672.0,1909.0,43063.0,32581.0,0.5484474897475738,-18.901443946373607,3311.0,1162.0,1725.0,0.0,1540.0,1725.0,0.46511627906976744,-24.18136020151134,16500.0,1292.0,5764.0,177.0,8317.0,5941.0,0.5040606060606061,-35.70510072867552,3771.0,1149.0,1717.0,10.0,1977.0,1727.0,0.5242641209228321,-29.036507339104254,122681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,14999.0,1220.0,8724.0,33.0,5646.0,8757.0,0.37642509500633375,8.933110610792362,5582.0,1576.0,1569.0,16.0,3673.0,1585.0,0.6580078824793981,-36.611401317283665,78518.0,5662.0,30672.0,1909.0,43063.0,32581.0,0.5484474897475738,-18.901443946373607,3311.0,1162.0,1725.0,0.0,1540.0,1725.0,0.46511627906976744,-24.18136020151134,16500.0,1292.0,5764.0,177.0,8317.0,5941.0,0.5040606060606061,-35.70510072867552,3771.0,1149.0,1717.0,10.0,1977.0,1727.0,0.5242641209228321,-29.036507339104254,122681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-23,14999.0,1220.0,8724.0,33.0,5646.0,8757.0,0.37642509500633375,8.933110610792362,5582.0,1576.0,1569.0,16.0,3673.0,1585.0,0.6580078824793981,-36.611401317283665,78518.0,5662.0,30672.0,1909.0,43063.0,32581.0,0.5484474897475738,-18.901443946373607,3311.0,1162.0,1725.0,0.0,1540.0,1725.0,0.46511627906976744,-24.18136020151134,16500.0,1292.0,5764.0,177.0,8317.0,5941.0,0.5040606060606061,-35.70510072867552,3771.0,1149.0,1717.0,10.0,1977.0,1727.0,0.5242641209228321,-29.036507339104254,122681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,14999.0,1220.0,8724.0,33.0,5646.0,8757.0,0.37642509500633375,8.933110610792362,5582.0,1576.0,1569.0,16.0,3673.0,1585.0,0.6580078824793981,-36.611401317283665,78518.0,5662.0,30672.0,1909.0,43063.0,32581.0,0.5484474897475738,-18.901443946373607,3311.0,1162.0,1725.0,0.0,1540.0,1725.0,0.46511627906976744,-24.18136020151134,16500.0,1292.0,5764.0,177.0,8317.0,5941.0,0.5040606060606061,-35.70510072867552,3771.0,1149.0,1717.0,10.0,1977.0,1727.0,0.5242641209228321,-29.036507339104254,122681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-06,18485.0,1199.0,10500.0,16.0,6132.0,10516.0,0.3317284284555045,23.241549436629107,8410.0,1738.0,2328.0,48.0,5738.0,2376.0,0.6822829964328181,50.662844858473655,123076.0,6199.0,44913.0,3062.0,69952.0,47975.0,0.5683642627319705,56.748770982449884,5161.0,1283.0,2721.0,9.0,2319.0,2730.0,0.44933152489827555,55.8743581999396,36571.0,1318.0,13387.0,257.0,18991.0,13644.0,0.5192912416942386,121.64242424242424,5136.0,1238.0,2536.0,49.0,2448.0,2585.0,0.4766355140186916,36.19729514717582,196839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,18485.0,1199.0,10500.0,16.0,6132.0,10516.0,0.3317284284555045,23.241549436629107,8410.0,1738.0,2328.0,48.0,5738.0,2376.0,0.6822829964328181,50.662844858473655,123076.0,6199.0,44913.0,3062.0,69952.0,47975.0,0.5683642627319705,56.748770982449884,5161.0,1283.0,2721.0,9.0,2319.0,2730.0,0.44933152489827555,55.8743581999396,36571.0,1318.0,13387.0,257.0,18991.0,13644.0,0.5192912416942386,121.64242424242424,5136.0,1238.0,2536.0,49.0,2448.0,2585.0,0.4766355140186916,36.19729514717582,196839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,18485.0,1199.0,10500.0,16.0,6132.0,10516.0,0.3317284284555045,23.241549436629107,8410.0,1738.0,2328.0,48.0,5738.0,2376.0,0.6822829964328181,50.662844858473655,123076.0,6199.0,44913.0,3062.0,69952.0,47975.0,0.5683642627319705,56.748770982449884,5161.0,1283.0,2721.0,9.0,2319.0,2730.0,0.44933152489827555,55.8743581999396,36571.0,1318.0,13387.0,257.0,18991.0,13644.0,0.5192912416942386,121.64242424242424,5136.0,1238.0,2536.0,49.0,2448.0,2585.0,0.4766355140186916,36.19729514717582,196839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,18485.0,1199.0,10500.0,16.0,6132.0,10516.0,0.3317284284555045,23.241549436629107,8410.0,1738.0,2328.0,48.0,5738.0,2376.0,0.6822829964328181,50.662844858473655,123076.0,6199.0,44913.0,3062.0,69952.0,47975.0,0.5683642627319705,56.748770982449884,5161.0,1283.0,2721.0,9.0,2319.0,2730.0,0.44933152489827555,55.8743581999396,36571.0,1318.0,13387.0,257.0,18991.0,13644.0,0.5192912416942386,121.64242424242424,5136.0,1238.0,2536.0,49.0,2448.0,2585.0,0.4766355140186916,36.19729514717582,196839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,18074.0,1413.0,9996.0,7.0,5606.0,10003.0,0.31016930397255726,-2.223424398160667,8914.0,1771.0,2382.0,13.0,6336.0,2395.0,0.7107920125645053,5.992865636147449,131093.0,6013.0,48376.0,2949.0,73660.0,51325.0,0.561891176493024,6.513861353960149,5356.0,1313.0,2906.0,11.0,2379.0,2917.0,0.4441747572815534,3.7783375314861534,35180.0,1307.0,12868.0,324.0,18614.0,13192.0,0.5291074474133031,-3.8035601979710676,5163.0,1238.0,2667.0,23.0,2376.0,2690.0,0.4601975595583963,0.5257009345794428,203780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-22,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,19752.0,1388.0,11049.0,20.0,6479.0,11069.0,0.3280174159578777,9.28405444284608,8737.0,1711.0,2377.0,8.0,6010.0,2385.0,0.6878791347144328,-1.9856405654027354,124410.0,5965.0,50158.0,2687.0,66488.0,52845.0,0.5344264930471827,-5.097907592319961,4728.0,1224.0,2656.0,3.0,2033.0,2659.0,0.4299915397631134,-11.725168035847645,36320.0,1275.0,14353.0,436.0,18457.0,14789.0,0.5081773127753304,3.240477544059117,5132.0,1194.0,3037.0,28.0,2014.0,3065.0,0.39243959469992207,-0.6004261088514484,199079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,22313.0,1474.0,13420.0,9.0,7578.0,13429.0,0.33962264150943394,12.96577561765897,10137.0,1748.0,2802.0,18.0,6922.0,2820.0,0.6828450231824011,16.023806798672304,151972.0,6171.0,58557.0,2937.0,83428.0,61494.0,0.5489695470218198,22.154167671409052,5074.0,1306.0,2785.0,1.0,2252.0,2786.0,0.44383129680725264,7.318104906937384,37176.0,1316.0,14123.0,238.0,19801.0,14361.0,0.5326285775769314,2.3568281938326052,6425.0,1289.0,3871.0,28.0,2486.0,3899.0,0.3869260700389105,25.194855806703043,233097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,24529.0,1443.0,14273.0,65.0,7252.0,14338.0,0.295650046883281,9.931430108008787,10623.0,1834.0,3017.0,9.0,7195.0,3026.0,0.6773039630989363,4.794317845516427,174319.0,6336.0,66110.0,4087.0,96750.0,70197.0,0.5550169516805397,14.704682441502381,5245.0,1342.0,2983.0,11.0,2225.0,2994.0,0.4242135367016206,3.3701221915648505,40097.0,1293.0,14525.0,232.0,22015.0,14757.0,0.54904356934434,7.857219711641927,6204.0,1348.0,3477.0,38.0,2603.0,3515.0,0.41956802063185045,-3.439688715953304,261017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,29128.0,1340.0,14942.0,5.0,11473.0,14947.0,0.3938821752265861,18.749235598679114,10913.0,1828.0,3349.0,54.0,6999.0,3403.0,0.6413451846421699,2.729925633060337,128854.0,5949.0,49875.0,3565.0,70486.0,53440.0,0.5470222111847517,-26.0814942719956,5267.0,1288.0,3051.0,10.0,2187.0,3061.0,0.4152268843744067,0.41944709246901635,35834.0,1278.0,12693.0,381.0,19760.0,13074.0,0.5514316012725344,-10.631718083647158,6753.0,1340.0,3688.0,30.0,2964.0,3718.0,0.4389160373167481,8.849129593810435,216749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-14,29128.0,1340.0,14942.0,5.0,11473.0,14947.0,0.3938821752265861,18.749235598679114,10913.0,1828.0,3349.0,54.0,6999.0,3403.0,0.6413451846421699,2.729925633060337,128854.0,5949.0,49875.0,3565.0,70486.0,53440.0,0.5470222111847517,-26.0814942719956,5267.0,1288.0,3051.0,10.0,2187.0,3061.0,0.4152268843744067,0.41944709246901635,35834.0,1278.0,12693.0,381.0,19760.0,13074.0,0.5514316012725344,-10.631718083647158,6753.0,1340.0,3688.0,30.0,2964.0,3718.0,0.4389160373167481,8.849129593810435,216749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
