week_ending_friday,ntl_anomaly_rotterdam,ntl_anomaly_fujairah,ntl_anomaly_ras_tanura,ntl_anomaly_jurong,ntl_anomaly_us_gulf,ntl_anomaly_ningbo,ntl_anomaly_jamnagar,ntl_anomaly_basra,ntl_anomaly_ulsan,ntl_anomaly_kharg,ntl_anomaly_yanbu,ntl_valid_obs_count_rotterdam,ntl_valid_obs_count_fujairah,ntl_valid_obs_count_ras_tanura,ntl_valid_obs_count_jurong,ntl_valid_obs_count_us_gulf,ntl_valid_obs_count_ningbo,ntl_valid_obs_count_jamnagar,ntl_valid_obs_count_basra,ntl_valid_obs_count_ulsan,ntl_valid_obs_count_kharg,ntl_valid_obs_count_yanbu,s2_clear_obs_count_rotterdam,s2_clear_obs_count_fujairah,s2_clear_obs_count_ras_tanura,s2_clear_obs_count_jurong,s2_clear_obs_count_us_gulf,s2_clear_obs_count_ningbo,s2_clear_obs_count_jamnagar,s2_clear_obs_count_basra,s2_clear_obs_count_ulsan,s2_clear_obs_count_kharg,s2_clear_obs_count_yanbu,s2_cloud_fraction_rotterdam,s2_cloud_fraction_fujairah,s2_cloud_fraction_ras_tanura,s2_cloud_fraction_jurong,s2_cloud_fraction_us_gulf,s2_cloud_fraction_ningbo,s2_cloud_fraction_jamnagar,s2_cloud_fraction_basra,s2_cloud_fraction_ulsan,s2_cloud_fraction_kharg,s2_cloud_fraction_yanbu
2014-04-11,,,,,,,,,,,,6.1436985694637665,13.996484178804616,6.7646588155744665,2.203083245096557,8.106223657561992,5.835027877992785,13.271833348867554,8.00906910261887,10.245377598816663,8.648790468961419,15.612422732034108,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,,,,,,,,,,,,6.1436985694637665,13.996484178804616,6.7646588155744665,2.203083245096557,8.106223657561992,5.835027877992785,13.271833348867554,8.00906910261887,10.245377598816663,8.648790468961419,15.612422732034108,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,,,,,,,,,,,,6.1436985694637665,13.996484178804616,6.7646588155744665,2.203083245096557,8.106223657561992,5.835027877992785,13.271833348867554,8.00906910261887,10.245377598816663,8.648790468961419,15.612422732034108,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,,,,,,,,,,,,6.33864312744283,18.73003515821195,8.535707443511582,4.734760248071395,9.288138376484756,4.217120367333551,16.025782924783297,6.9094294570586765,17.310255567425436,10.925580013860928,8.364566666282961,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,,,,,,,,,,,,6.33864312744283,18.73003515821195,8.535707443511582,4.734760248071395,9.288138376484756,4.217120367333551,16.025782924783297,6.9094294570586765,17.310255567425436,10.925580013860928,8.364566666282961,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,,,,,,,,,,,,6.33864312744283,18.73003515821195,8.535707443511582,4.734760248071395,9.288138376484756,4.217120367333551,16.025782924783297,6.9094294570586765,17.310255567425436,10.925580013860928,8.364566666282961,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,,,,,,,,,,,,6.33864312744283,18.73003515821195,8.535707443511582,4.734760248071395,9.288138376484756,4.217120367333551,16.025782924783297,6.9094294570586765,17.310255567425436,10.925580013860928,8.364566666282961,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,,,,,,,,,,,,6.33864312744283,18.73003515821195,8.535707443511582,4.734760248071395,9.288138376484756,4.217120367333551,16.025782924783297,6.9094294570586765,17.310255567425436,10.925580013860928,8.364566666282961,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,,,,,,,,,,,,7.480702136091319,15.912800785352267,15.59910970868316,7.909796803307617,9.402517926542233,4.350716081775446,13.181284369465928,3.0,8.074543923083247,12.1281585866253,13.256328203239216,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,,,,,,,,,,,,7.480702136091319,15.912800785352267,15.59910970868316,7.909796803307617,9.402517926542233,4.350716081775446,13.181284369465928,3.0,8.074543923083247,12.1281585866253,13.256328203239216,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,,,,,,,,,,,,7.480702136091319,15.912800785352267,15.59910970868316,7.909796803307617,9.402517926542233,4.350716081775446,13.181284369465928,3.0,8.074543923083247,12.1281585866253,13.256328203239216,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,,,,,,,,,,,,7.480702136091319,15.912800785352267,15.59910970868316,7.909796803307617,9.402517926542233,4.350716081775446,13.181284369465928,3.0,8.074543923083247,12.1281585866253,13.256328203239216,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,,,,,,,,,,,,6.6224425570932395,13.985537190082644,14.37535358088691,5.271189431755157,15.978750889484928,7.670307204547941,5.266124522322677,7.492699810512715,6.4576074451475085,13.788246812536434,17.796403945990118,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,,,,,,,,,,,,6.6224425570932395,13.985537190082644,14.37535358088691,5.271189431755157,15.978750889484928,7.670307204547941,5.266124522322677,7.492699810512715,6.4576074451475085,13.788246812536434,17.796403945990118,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,,,,,,,,,6.6224425570932395,13.985537190082644,14.37535358088691,5.271189431755157,15.978750889484928,7.670307204547941,5.266124522322677,7.492699810512715,6.4576074451475085,13.788246812536434,17.796403945990118,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,,,,,,,,,6.6224425570932395,13.985537190082644,14.37535358088691,5.271189431755157,15.978750889484928,7.670307204547941,5.266124522322677,7.492699810512715,6.4576074451475085,13.788246812536434,17.796403945990118,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,,,,,,,,,,,,15.836914206677903,15.433747317474086,18.54375387389418,2.1793223415519596,13.403382779571958,8.108833497321527,4.614828968216981,13.47386061183584,4.897043717643193,16.900289319384395,10.139168671508983,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,,,,,,,,,15.836914206677903,15.433747317474086,18.54375387389418,2.1793223415519596,13.403382779571958,8.108833497321527,4.614828968216981,13.47386061183584,4.897043717643193,16.900289319384395,10.139168671508983,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,,,,,,,,,15.836914206677903,15.433747317474086,18.54375387389418,2.1793223415519596,13.403382779571958,8.108833497321527,4.614828968216981,13.47386061183584,4.897043717643193,16.900289319384395,10.139168671508983,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,,,,,,,,,15.836914206677903,15.433747317474086,18.54375387389418,2.1793223415519596,13.403382779571958,8.108833497321527,4.614828968216981,13.47386061183584,4.897043717643193,16.900289319384395,10.139168671508983,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,,,,,,,,,15.836914206677903,15.433747317474086,18.54375387389418,2.1793223415519596,13.403382779571958,8.108833497321527,4.614828968216981,13.47386061183584,4.897043717643193,16.900289319384395,10.139168671508983,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,,,,,,,,,,,,12.22436340748914,17.79551162047395,18.15832535076351,6.421053295013362,12.818150966117468,8.590827593746578,12.522427532854875,14.64374199060232,9.54255690689457,16.69604963532557,14.950065037468486,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,,,,,,,,,12.22436340748914,17.79551162047395,18.15832535076351,6.421053295013362,12.818150966117468,8.590827593746578,12.522427532854875,14.64374199060232,9.54255690689457,16.69604963532557,14.950065037468486,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,,,,,,,,,12.22436340748914,17.79551162047395,18.15832535076351,6.421053295013362,12.818150966117468,8.590827593746578,12.522427532854875,14.64374199060232,9.54255690689457,16.69604963532557,14.950065037468486,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,,,,,,,,,12.22436340748914,17.79551162047395,18.15832535076351,6.421053295013362,12.818150966117468,8.590827593746578,12.522427532854875,14.64374199060232,9.54255690689457,16.69604963532557,14.950065037468486,,,,,,,,,,,,,,,,,,,,,,
2014-10-03,,,,,,,,,,,,11.388855648714385,17.948118807360387,19.0266298529329,6.709095951192458,13.696414691554,12.618738384169678,15.315814614595952,12.30604935431933,9.93068452625524,15.39730261927549,17.751568381430356,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,11.388855648714385,17.948118807360387,19.0266298529329,6.709095951192458,13.696414691554,12.618738384169678,15.315814614595952,12.30604935431933,9.93068452625524,15.39730261927549,17.751568381430356,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,11.388855648714385,17.948118807360387,19.0266298529329,6.709095951192458,13.696414691554,12.618738384169678,15.315814614595952,12.30604935431933,9.93068452625524,15.39730261927549,17.751568381430356,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,11.388855648714385,17.948118807360387,19.0266298529329,6.709095951192458,13.696414691554,12.618738384169678,15.315814614595952,12.30604935431933,9.93068452625524,15.39730261927549,17.751568381430356,,,,,,,,,,,,,,,,,,,,,,
2014-10-31,,,,,,,,,,,,11.388855648714385,17.948118807360387,19.0266298529329,6.709095951192458,13.696414691554,12.618738384169678,15.315814614595952,12.30604935431933,9.93068452625524,15.39730261927549,17.751568381430356,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,,,,,,,,,8.824341650284008,14.264508469932874,9.988245900715617,3.8077824837392233,14.631966719579614,6.696906089428228,16.457611764705874,11.783002269766444,10.288181033774343,11.086619803526832,15.000782751833126,,,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,,,,,,,,,8.824341650284008,14.264508469932874,9.988245900715617,3.8077824837392233,14.631966719579614,6.696906089428228,16.457611764705874,11.783002269766444,10.288181033774343,11.086619803526832,15.000782751833126,,,,,,,,,,,,,,,,,,,,,,
2014-11-21,,,,,,,,,,,,8.824341650284008,14.264508469932874,9.988245900715617,3.8077824837392233,14.631966719579614,6.696906089428228,16.457611764705874,11.783002269766444,10.288181033774343,11.086619803526832,15.000782751833126,,,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,,,,,,,,,8.824341650284008,14.264508469932874,9.988245900715617,3.8077824837392233,14.631966719579614,6.696906089428228,16.457611764705874,11.783002269766444,10.288181033774343,11.086619803526832,15.000782751833126,,,,,,,,,,,,,,,,,,,,,,
2014-12-05,1.1398201605950797,1.4634590253684714,0.5431087070228043,-0.6721803519344788,-0.4051994507334675,0.10863266447151983,0.042011991976316596,1.3196037365696829,1.978601434861641,-0.5436937102162538,-0.3414661691974883,7.602946547209249,15.367026619789057,15.131041866230916,0.8614556547168859,6.851934971810169,10.800754345687114,12.546416255009788,10.941773732461476,16.7844214808119,12.117135848101825,12.122040219630955,,,,,,,,,,,,,,,,,,,,,,
2014-12-12,1.1398201605950797,1.4634590253684714,0.5431087070228043,-0.6721803519344788,-0.4051994507334675,0.10863266447151983,0.042011991976316596,1.3196037365696829,1.978601434861641,-0.5436937102162538,-0.3414661691974883,7.602946547209249,15.367026619789057,15.131041866230916,0.8614556547168859,6.851934971810169,10.800754345687114,12.546416255009788,10.941773732461476,16.7844214808119,12.117135848101825,12.122040219630955,,,,,,,,,,,,,,,,,,,,,,
2014-12-19,1.1398201605950797,1.4634590253684714,0.5431087070228043,-0.6721803519344788,-0.4051994507334675,0.10863266447151983,0.042011991976316596,1.3196037365696829,1.978601434861641,-0.5436937102162538,-0.3414661691974883,7.602946547209249,15.367026619789057,15.131041866230916,0.8614556547168859,6.851934971810169,10.800754345687114,12.546416255009788,10.941773732461476,16.7844214808119,12.117135848101825,12.122040219630955,,,,,,,,,,,,,,,,,,,,,,
2014-12-26,1.1398201605950797,1.4634590253684714,0.5431087070228043,-0.6721803519344788,-0.4051994507334675,0.10863266447151983,0.042011991976316596,1.3196037365696829,1.978601434861641,-0.5436937102162538,-0.3414661691974883,7.602946547209249,15.367026619789057,15.131041866230916,0.8614556547168859,6.851934971810169,10.800754345687114,12.546416255009788,10.941773732461476,16.7844214808119,12.117135848101825,12.122040219630955,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,1.180221675159968,0.7726146191506855,2.020354375814687,-0.04208983586314701,0.09941817924083961,0.11001861233485417,0.04172883441952111,-0.029875434600291295,1.2809327835417652,-0.45725258967066407,1.4797354742039635,10.891392694241334,12.204043194374686,14.622651715782949,8.060303534513185,9.841939898188189,7.591330490871325,12.293130767079878,12.79848629229236,8.10547292300107,11.218012606844658,15.300139283782068,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,1.180221675159968,0.7726146191506855,2.020354375814687,-0.04208983586314701,0.09941817924083961,0.11001861233485417,0.04172883441952111,-0.029875434600291295,1.2809327835417652,-0.45725258967066407,1.4797354742039635,10.891392694241334,12.204043194374686,14.622651715782949,8.060303534513185,9.841939898188189,7.591330490871325,12.293130767079878,12.79848629229236,8.10547292300107,11.218012606844658,15.300139283782068,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,1.180221675159968,0.7726146191506855,2.020354375814687,-0.04208983586314701,0.09941817924083961,0.11001861233485417,0.04172883441952111,-0.029875434600291295,1.2809327835417652,-0.45725258967066407,1.4797354742039635,10.891392694241334,12.204043194374686,14.622651715782949,8.060303534513185,9.841939898188189,7.591330490871325,12.293130767079878,12.79848629229236,8.10547292300107,11.218012606844658,15.300139283782068,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,1.180221675159968,0.7726146191506855,2.020354375814687,-0.04208983586314701,0.09941817924083961,0.11001861233485417,0.04172883441952111,-0.029875434600291295,1.2809327835417652,-0.45725258967066407,1.4797354742039635,10.891392694241334,12.204043194374686,14.622651715782949,8.060303534513185,9.841939898188189,7.591330490871325,12.293130767079878,12.79848629229236,8.10547292300107,11.218012606844658,15.300139283782068,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,1.180221675159968,0.7726146191506855,2.020354375814687,-0.04208983586314701,0.09941817924083961,0.11001861233485417,0.04172883441952111,-0.029875434600291295,1.2809327835417652,-0.45725258967066407,1.4797354742039635,10.891392694241334,12.204043194374686,14.622651715782949,8.060303534513185,9.841939898188189,7.591330490871325,12.293130767079878,12.79848629229236,8.10547292300107,11.218012606844658,15.300139283782068,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,0.9206266130675952,0.11447316681297587,0.19349432666487865,0.38152056450249483,-0.5839824780269923,0.2893984050371677,-0.3886104370580863,-0.25277580563672836,0.410417446809454,-0.5179821232375076,-0.4336385859560151,11.657347330468632,10.85057759919639,9.830461486448415,8.964037210709426,7.632295144780773,4.735607302940855,13.453420635660349,6.26358448613895,8.755629057441043,8.256702199047334,13.404498520829256,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,0.9206266130675952,0.11447316681297587,0.19349432666487865,0.38152056450249483,-0.5839824780269923,0.2893984050371677,-0.3886104370580863,-0.25277580563672836,0.410417446809454,-0.5179821232375076,-0.4336385859560151,11.657347330468632,10.85057759919639,9.830461486448415,8.964037210709426,7.632295144780773,4.735607302940855,13.453420635660349,6.26358448613895,8.755629057441043,8.256702199047334,13.404498520829256,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,0.9206266130675952,0.11447316681297587,0.19349432666487865,0.38152056450249483,-0.5839824780269923,0.2893984050371677,-0.3886104370580863,-0.25277580563672836,0.410417446809454,-0.5179821232375076,-0.4336385859560151,11.657347330468632,10.85057759919639,9.830461486448415,8.964037210709426,7.632295144780773,4.735607302940855,13.453420635660349,6.26358448613895,8.755629057441043,8.256702199047334,13.404498520829256,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,0.9206266130675952,0.11447316681297587,0.19349432666487865,0.38152056450249483,-0.5839824780269923,0.2893984050371677,-0.3886104370580863,-0.25277580563672836,0.410417446809454,-0.5179821232375076,-0.4336385859560151,11.657347330468632,10.85057759919639,9.830461486448415,8.964037210709426,7.632295144780773,4.735607302940855,13.453420635660349,6.26358448613895,8.755629057441043,8.256702199047334,13.404498520829256,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,0.4103186654675329,-0.06795505204429371,2.9348091119279167,-0.6130937148598592,-0.30389530298630746,0.28790028147033436,0.8011465522193383,-0.23451211450214451,0.45256485981241695,-0.6288395296973465,1.2594648749814075,13.286340360392558,6.646271859732431,4.231780019158169,5.689721675994556,8.67848267557064,5.8664261506504864,10.521087706216791,10.08706557574563,13.42326814035665,5.659164163998988,13.971406535977795,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,0.4103186654675329,-0.06795505204429371,2.9348091119279167,-0.6130937148598592,-0.30389530298630746,0.28790028147033436,0.8011465522193383,-0.23451211450214451,0.45256485981241695,-0.6288395296973465,1.2594648749814075,13.286340360392558,6.646271859732431,4.231780019158169,5.689721675994556,8.67848267557064,5.8664261506504864,10.521087706216791,10.08706557574563,13.42326814035665,5.659164163998988,13.971406535977795,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,0.4103186654675329,-0.06795505204429371,2.9348091119279167,-0.6130937148598592,-0.30389530298630746,0.28790028147033436,0.8011465522193383,-0.23451211450214451,0.45256485981241695,-0.6288395296973465,1.2594648749814075,13.286340360392558,6.646271859732431,4.231780019158169,5.689721675994556,8.67848267557064,5.8664261506504864,10.521087706216791,10.08706557574563,13.42326814035665,5.659164163998988,13.971406535977795,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,0.4103186654675329,-0.06795505204429371,2.9348091119279167,-0.6130937148598592,-0.30389530298630746,0.28790028147033436,0.8011465522193383,-0.23451211450214451,0.45256485981241695,-0.6288395296973465,1.2594648749814075,13.286340360392558,6.646271859732431,4.231780019158169,5.689721675994556,8.67848267557064,5.8664261506504864,10.521087706216791,10.08706557574563,13.42326814035665,5.659164163998988,13.971406535977795,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,-1.0724898527619786,-0.09392812501616105,0.01162149027001775,0.03449281178211398,-0.7129322962322618,-0.24237568622270178,0.8792015232629157,1.1725073891838265,0.18699589863467522,-0.3965428056330573,-0.39623688041477156,14.067400713325512,16.91075749965755,8.29339043218572,6.653468965864972,4.110296130056379,4.19900513829671,14.99259017615808,7.02099694410673,9.390829156052266,9.197573237406903,14.236195365648708,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,-1.0724898527619786,-0.09392812501616105,0.01162149027001775,0.03449281178211398,-0.7129322962322618,-0.24237568622270178,0.8792015232629157,1.1725073891838265,0.18699589863467522,-0.3965428056330573,-0.39623688041477156,14.067400713325512,16.91075749965755,8.29339043218572,6.653468965864972,4.110296130056379,4.19900513829671,14.99259017615808,7.02099694410673,9.390829156052266,9.197573237406903,14.236195365648708,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,-1.0724898527619786,-0.09392812501616105,0.01162149027001775,0.03449281178211398,-0.7129322962322618,-0.24237568622270178,0.8792015232629157,1.1725073891838265,0.18699589863467522,-0.3965428056330573,-0.39623688041477156,14.067400713325512,16.91075749965755,8.29339043218572,6.653468965864972,4.110296130056379,4.19900513829671,14.99259017615808,7.02099694410673,9.390829156052266,9.197573237406903,14.236195365648708,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,-1.0724898527619786,-0.09392812501616105,0.01162149027001775,0.03449281178211398,-0.7129322962322618,-0.24237568622270178,0.8792015232629157,1.1725073891838265,0.18699589863467522,-0.3965428056330573,-0.39623688041477156,14.067400713325512,16.91075749965755,8.29339043218572,6.653468965864972,4.110296130056379,4.19900513829671,14.99259017615808,7.02099694410673,9.390829156052266,9.197573237406903,14.236195365648708,,,,,,,,,,,,,,,,,,,,,,
2015-05-01,-1.1111257918111321,-0.35496095575360104,-0.5238496583001271,-0.37310631495588864,-1.0855462581369255,-0.4558872202052228,0.3819461592057648,0.7054153459756669,0.028892125878996495,-0.2104063887365927,-0.8701090273792138,7.672453047174284,15.542258344367832,4.461666760579255,6.159443856199266,7.204795007936941,5.929933311468243,13.67563379625314,1.6408109681334602,12.198085298709838,8.295204778720175,8.97954485283114,,,,,,,,,,,,,,,,,,,,,,
2015-05-08,-1.1111257918111321,-0.35496095575360104,-0.5238496583001271,-0.37310631495588864,-1.0855462581369255,-0.4558872202052228,0.3819461592057648,0.7054153459756669,0.028892125878996495,-0.2104063887365927,-0.8701090273792138,7.672453047174284,15.542258344367832,4.461666760579255,6.159443856199266,7.204795007936941,5.929933311468243,13.67563379625314,1.6408109681334602,12.198085298709838,8.295204778720175,8.97954485283114,,,,,,,,,,,,,,,,,,,,,,
2015-05-15,-1.1111257918111321,-0.35496095575360104,-0.5238496583001271,-0.37310631495588864,-1.0855462581369255,-0.4558872202052228,0.3819461592057648,0.7054153459756669,0.028892125878996495,-0.2104063887365927,-0.8701090273792138,7.672453047174284,15.542258344367832,4.461666760579255,6.159443856199266,7.204795007936941,5.929933311468243,13.67563379625314,1.6408109681334602,12.198085298709838,8.295204778720175,8.97954485283114,,,,,,,,,,,,,,,,,,,,,,
2015-05-22,-1.1111257918111321,-0.35496095575360104,-0.5238496583001271,-0.37310631495588864,-1.0855462581369255,-0.4558872202052228,0.3819461592057648,0.7054153459756669,0.028892125878996495,-0.2104063887365927,-0.8701090273792138,7.672453047174284,15.542258344367832,4.461666760579255,6.159443856199266,7.204795007936941,5.929933311468243,13.67563379625314,1.6408109681334602,12.198085298709838,8.295204778720175,8.97954485283114,,,,,,,,,,,,,,,,,,,,,,
2015-05-29,-1.1111257918111321,-0.35496095575360104,-0.5238496583001271,-0.37310631495588864,-1.0855462581369255,-0.4558872202052228,0.3819461592057648,0.7054153459756669,0.028892125878996495,-0.2104063887365927,-0.8701090273792138,7.672453047174284,15.542258344367832,4.461666760579255,6.159443856199266,7.204795007936941,5.929933311468243,13.67563379625314,1.6408109681334602,12.198085298709838,8.295204778720175,8.97954485283114,,,,,,,,,,,,,,,,,,,,,,
2015-06-05,-1.0719886741369165,-1.5635926961497004,-0.4463976456419243,0.5434378383868063,-0.6569126614330103,-0.14609394412357737,-0.3826571215857859,2.355086916240898,-1.0430542746449412,-0.5182274971596147,1.3406563161847564,3.8259112772256447,13.064757317017488,7.910790556150334,6.969482680381182,8.909310854452897,1.5564775336175802,7.45880324354553,1.7950252271547964,6.558190894896869,9.137663223435966,15.71228114604076,,,,,,,,,,,,,,,,,,,,,,
2015-06-12,-1.0719886741369165,-1.5635926961497004,-0.4463976456419243,0.5434378383868063,-0.6569126614330103,-0.14609394412357737,-0.3826571215857859,2.355086916240898,-1.0430542746449412,-0.5182274971596147,1.3406563161847564,3.8259112772256447,13.064757317017488,7.910790556150334,6.969482680381182,8.909310854452897,1.5564775336175802,7.45880324354553,1.7950252271547964,6.558190894896869,9.137663223435966,15.71228114604076,,,,,,,,,,,,,,,,,,,,,,
2015-06-19,-1.0719886741369165,-1.5635926961497004,-0.4463976456419243,0.5434378383868063,-0.6569126614330103,-0.14609394412357737,-0.3826571215857859,2.355086916240898,-1.0430542746449412,-0.5182274971596147,1.3406563161847564,3.8259112772256447,13.064757317017488,7.910790556150334,6.969482680381182,8.909310854452897,1.5564775336175802,7.45880324354553,1.7950252271547964,6.558190894896869,9.137663223435966,15.71228114604076,,,,,,,,,,,,,,,,,,,,,,
