event_date,event,n_seeds_valid,n_up,n_down,same_direction,delta_seed42,delta_seed1,delta_seed2
2022-02-24,Russia–Ukraine,3,3,0,True,0.07316879509016871,0.018972329795360565,0.00903252512216568
2022-06-01,EU RU oil ban announced,3,0,3,True,-0.01644303649663925,-0.004712514579296112,-0.002197306603193283
2023-04-02,OPEC+ surprise cut,3,1,2,False,-0.011251704767346382,-0.004047084599733353,0.01775136310607195
2023-11-19,Houthi Red Sea attacks,3,1,2,False,-0.01856953278183937,0.022306084632873535,-0.00949574657715857
