date,gate_finance,gate_rs,gate_shipping
2021-01-22,0.5400694608688354,0.3877013921737671,0.07222917675971985
2021-01-29,0.5488972663879395,0.37591665983200073,0.07518608868122101
2021-02-05,0.5542624592781067,0.35333141684532166,0.09240619093179703
2021-02-12,0.5533668398857117,0.3564404845237732,0.09019272774457932
2021-02-19,0.549751877784729,0.360160231590271,0.090087890625
2021-02-26,0.5495068430900574,0.3650309443473816,0.08546225726604462
2021-03-05,0.543259859085083,0.3645281493663788,0.09221201390028
2021-03-12,0.5606554746627808,0.34890487790107727,0.09043965488672256
2021-03-19,0.5482906103134155,0.36264121532440186,0.08906823396682739
2021-03-26,0.5482494235038757,0.36585792899131775,0.08589258790016174
2021-04-02,0.560894787311554,0.3497968316078186,0.08930839598178864
2021-04-09,0.5532621145248413,0.35992324352264404,0.08681464940309525
2021-04-16,0.5615763068199158,0.3484290838241577,0.08999466896057129
2021-04-23,0.371494323015213,0.3537062704563141,0.2747993767261505
2021-04-30,0.37169432640075684,0.36138322949409485,0.2669224739074707
2021-05-07,0.38857921957969666,0.3432881236076355,0.26813265681266785
2021-05-14,0.37159642577171326,0.35894033312797546,0.2694632112979889
2021-05-21,0.3807133734226227,0.3523063659667969,0.26698026061058044
2021-05-28,0.37568894028663635,0.35893288254737854,0.2653782069683075
2021-06-04,0.37804028391838074,0.3538537323474884,0.26810595393180847
2021-06-11,0.3720855712890625,0.3593493402004242,0.2685651481151581
2021-06-18,0.3676055669784546,0.3623346984386444,0.2700597941875458
2021-06-25,0.371824711561203,0.36157897114753723,0.26659631729125977
2021-07-02,0.3656798005104065,0.3582547903060913,0.27606549859046936
2021-07-09,0.36653223633766174,0.36153796315193176,0.2719298303127289
2021-07-16,0.3745570480823517,0.35745468735694885,0.26798829436302185
2021-07-23,0.3942036032676697,0.5128452777862549,0.09295112639665604
2021-07-30,0.40501081943511963,0.5111780762672424,0.08381113409996033
2021-08-06,0.4114651381969452,0.5077371001243591,0.08079775422811508
2021-08-13,0.4045117199420929,0.5138262510299683,0.08166208863258362
2021-08-20,0.40687787532806396,0.5142863392829895,0.07883578538894653
2021-08-27,0.40489062666893005,0.5102121829986572,0.08489720523357391
2021-09-03,0.41658124327659607,0.49933362007141113,0.08408518880605698
2021-09-10,0.40800803899765015,0.5067403316497803,0.08525164425373077
2021-09-17,0.39542490243911743,0.5135349035263062,0.09104012697935104
2021-09-24,0.4053691029548645,0.5035605430603027,0.09107028692960739
2021-10-01,0.3911365568637848,0.5196712613105774,0.08919224143028259
2021-10-08,0.37888047099113464,0.5220651626586914,0.09905441105365753
2021-10-15,0.3863277733325958,0.5203645825386047,0.09330763667821884
2021-10-22,0.344645619392395,0.5756605863571167,0.07969383150339127
2021-10-29,0.3476121723651886,0.5738973021507263,0.0784904807806015
2021-11-05,0.34445491433143616,0.5794566869735718,0.07608839124441147
2021-11-12,0.33665958046913147,0.5858268737792969,0.07751358300447464
2021-11-19,0.3407989740371704,0.5835153460502625,0.07568567246198654
2021-11-26,0.34632423520088196,0.5839406847953796,0.06973505020141602
2021-12-03,0.3395994007587433,0.5923753380775452,0.06802520900964737
2021-12-10,0.3337496519088745,0.6007962226867676,0.06545411050319672
2021-12-17,0.33134299516677856,0.60884028673172,0.05981667712330818
2021-12-24,0.3307490944862366,0.6113138198852539,0.05793703347444534
2021-12-31,0.33107611536979675,0.6092023849487305,0.059721440076828
2022-01-07,0.3359379470348358,0.6075755953788757,0.05648642033338547
2022-01-14,0.33916401863098145,0.5994516015052795,0.06138439103960991
2022-01-21,0.3697640597820282,0.3380068242549896,0.29222914576530457
2022-01-28,0.3756169378757477,0.33662667870521545,0.28775638341903687
2022-02-04,0.3787786662578583,0.3298807144165039,0.29134058952331543
2022-02-11,0.3786308467388153,0.3376711905002594,0.2836979925632477
2022-02-18,0.37841668725013733,0.34197893738746643,0.27960434556007385
2022-02-25,0.38108575344085693,0.33924850821495056,0.2796657681465149
2022-03-04,0.3931642472743988,0.331431120634079,0.2754046618938446
2022-03-11,0.39731332659721375,0.3286683261394501,0.2740183174610138
2022-03-18,0.39962929487228394,0.33046579360961914,0.2699049115180969
2022-03-25,0.40129753947257996,0.325606107711792,0.2730964422225952
2022-04-01,0.39141735434532166,0.3376097083091736,0.27097296714782715
2022-04-08,0.39052242040634155,0.32662659883499146,0.2828510105609894
2022-04-15,0.3908067047595978,0.3375363051891327,0.27165699005126953
2022-04-22,0.39639168977737427,0.32080158591270447,0.28280675411224365
2022-04-29,0.40328487753868103,0.3263288736343384,0.270386278629303
2022-05-06,0.3916153311729431,0.3324226438999176,0.2759619951248169
2022-05-13,0.40974780917167664,0.3200872838497162,0.2701649069786072
2022-05-20,0.3876712918281555,0.33587217330932617,0.2764565050601959
2022-05-27,0.4074704945087433,0.3268899917602539,0.26563960313796997
2022-06-03,0.4061737060546875,0.32956501841545105,0.26426130533218384
2022-06-10,0.383367121219635,0.3515026867389679,0.2651301622390747
2022-06-17,0.41037315130233765,0.32804715633392334,0.2615797519683838
2022-06-24,0.42849618196487427,0.3195059597492218,0.25199785828590393
2022-07-01,0.3879549205303192,0.3437276780605316,0.26831740140914917
2022-07-08,0.42595288157463074,0.3168317377567291,0.25721532106399536
2022-07-15,0.39746516942977905,0.3427165150642395,0.25981834530830383
2022-07-22,0.4014376699924469,0.36250266432762146,0.23605960607528687
2022-07-29,0.4070660173892975,0.35278454422950745,0.2401493638753891
2022-08-05,0.41771912574768066,0.34719234704971313,0.2350885421037674
2022-08-12,0.4041516184806824,0.3588818311691284,0.2369665801525116
2022-08-19,0.4173469543457031,0.33633241057395935,0.2463206648826599
2022-08-26,0.39931562542915344,0.3608827590942383,0.23980160057544708
2022-09-02,0.40489256381988525,0.34873509407043457,0.24637234210968018
2022-09-09,0.4084697663784027,0.3399202227592468,0.2516101002693176
2022-09-16,0.40830594301223755,0.3519487977027893,0.23974528908729553
2022-09-23,0.4209108352661133,0.34320852160453796,0.23588068783283234
2022-09-30,0.40921375155448914,0.34859180450439453,0.24219441413879395
2022-10-07,0.4017215967178345,0.3420458436012268,0.2562326192855835
2022-10-14,0.42036494612693787,0.33950868248939514,0.24012631177902222
2022-10-21,0.41965416073799133,0.3127385675907135,0.26760733127593994
2022-10-28,0.4072650969028473,0.3362858295440674,0.2564491033554077
2022-11-04,0.4097587466239929,0.31617146730422974,0.27406978607177734
2022-11-11,0.40807291865348816,0.341906875371933,0.250020295381546
2022-11-18,0.42142611742019653,0.32567012310028076,0.25290369987487793
2022-11-25,0.4075312912464142,0.340060830116272,0.25240787863731384
2022-12-02,0.4017176330089569,0.3328350782394409,0.26544734835624695
2022-12-09,0.41717419028282166,0.33968061208724976,0.24314521253108978
2022-12-16,0.40728649497032166,0.3299853801727295,0.26272812485694885
2022-12-23,0.41997796297073364,0.314721941947937,0.2653001546859741
2022-12-30,0.42499592900276184,0.3219525218009949,0.2530515491962433
2023-01-06,0.3987294137477875,0.3464776575565338,0.2547929286956787
2023-01-13,0.3982054889202118,0.34668368101119995,0.25511088967323303
2023-01-20,0.40957924723625183,0.34071558713912964,0.24970515072345734
2023-01-27,0.42133834958076477,0.34396833181381226,0.23469328880310059
2023-02-03,0.4240933954715729,0.3377050459384918,0.23820152878761292
2023-02-10,0.4018661081790924,0.34519582986831665,0.2529379725456238
2023-02-17,0.4053221046924591,0.355638325214386,0.2390395551919937
2023-02-24,0.42092272639274597,0.33843860030174255,0.2406386286020279
2023-03-03,0.4134870171546936,0.3387203514575958,0.2477925717830658
2023-03-10,0.39774712920188904,0.35878223180770874,0.24347059428691864
2023-03-17,0.4190663993358612,0.3493683338165283,0.23156531155109406
2023-03-24,0.4128020107746124,0.329936146736145,0.25726190209388733
2023-03-31,0.4140856862068176,0.3409501016139984,0.24496425688266754
2023-04-07,0.4060654044151306,0.337210088968277,0.25672447681427
2023-04-14,0.4026205241680145,0.34668466448783875,0.2506949007511139
2023-04-21,0.4162278175354004,0.3673110902309418,0.21646106243133545
2023-04-28,0.4143839180469513,0.37523287534713745,0.21038322150707245
2023-05-05,0.40760311484336853,0.3681485950946808,0.22424830496311188
2023-05-12,0.39237287640571594,0.3730386197566986,0.23458845913410187
2023-05-19,0.41147446632385254,0.3480585217475891,0.24046702682971954
2023-05-26,0.4148121178150177,0.35109812021255493,0.2340897023677826
2023-06-02,0.40185555815696716,0.35067927837371826,0.2474650740623474
2023-06-09,0.4047706723213196,0.3513338267803192,0.2438955008983612
2023-06-16,0.40621060132980347,0.3455285131931305,0.24826085567474365
2023-06-23,0.41822460293769836,0.33532261848449707,0.24645276367664337
2023-06-30,0.42244186997413635,0.33896109461784363,0.23859702050685883
2023-07-07,0.41825342178344727,0.32933714985847473,0.2524093687534332
