model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,-1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,-2.120562374879635,0.9825397846770563,,,
M3_Flat_Ridge,4.4641616014408365,3.2929460586106343,0.5058365758754864,-0.07523919358290798,-2.4636731806102046,0.9927948305920399,0.9396229171026416,1.5180119462185093,0.06450569356129376
M3_Flat_XGB,4.32308949259974,3.2066785754159923,0.5330739299610895,-0.041260526569961486,-1.1303898326546067,0.870315031254149,0.3820662726180555,,
Naive_DirPersist,,,0.5097276264591439,,,,,,
