week_fri,NDVI_Houston,NDVI_NingboZhoushan,NDVI_Rotterdam,NDVI_Jamnagar,NDVI_Jurong,NDVI_Ulsan,NDVI_Basra,NDVI_Fujairah,NDVI_Kharg,NDVI_RasTanura,NDVI_Yanbu,NDVI_anom_Houston,NDVI_anom_NingboZhoushan,NDVI_anom_Rotterdam,NDVI_anom_Jamnagar,NDVI_anom_Jurong,NDVI_anom_Ulsan,NDVI_anom_Basra,NDVI_anom_Fujairah,NDVI_anom_Kharg,NDVI_anom_RasTanura,NDVI_anom_Yanbu,NDWI_Houston,NDWI_NingboZhoushan,NDWI_Rotterdam,NDWI_Jamnagar,NDWI_Jurong,NDWI_Ulsan,NDWI_Basra,NDWI_Fujairah,NDWI_Kharg,NDWI_RasTanura,NDWI_Yanbu,NDWI_anom_Houston,NDWI_anom_NingboZhoushan,NDWI_anom_Rotterdam,NDWI_anom_Jamnagar,NDWI_anom_Jurong,NDWI_anom_Ulsan,NDWI_anom_Basra,NDWI_anom_Fujairah,NDWI_anom_Kharg,NDWI_anom_RasTanura,NDWI_anom_Yanbu,NDBI_Houston,NDBI_NingboZhoushan,NDBI_Rotterdam,NDBI_Jamnagar,NDBI_Jurong,NDBI_Ulsan,NDBI_Basra,NDBI_Fujairah,NDBI_Kharg,NDBI_RasTanura,NDBI_Yanbu,NDBI_anom_Houston,NDBI_anom_NingboZhoushan,NDBI_anom_Rotterdam,NDBI_anom_Jamnagar,NDBI_anom_Jurong,NDBI_anom_Ulsan,NDBI_anom_Basra,NDBI_anom_Fujairah,NDBI_anom_Kharg,NDBI_anom_RasTanura,NDBI_anom_Yanbu,BSI_Houston,BSI_NingboZhoushan,BSI_Rotterdam,BSI_Jamnagar,BSI_Jurong,BSI_Ulsan,BSI_Basra,BSI_Fujairah,BSI_Kharg,BSI_RasTanura,BSI_Yanbu,BSI_anom_Houston,BSI_anom_NingboZhoushan,BSI_anom_Rotterdam,BSI_anom_Jamnagar,BSI_anom_Jurong,BSI_anom_Ulsan,BSI_anom_Basra,BSI_anom_Fujairah,BSI_anom_Kharg,BSI_anom_RasTanura,BSI_anom_Yanbu,NTL_Houston,NTL_NingboZhoushan,NTL_Rotterdam,NTL_Jamnagar,NTL_Jurong,NTL_Ulsan,NTL_Basra,NTL_Fujairah,NTL_Kharg,NTL_RasTanura,NTL_Yanbu,NTL_anom_Houston,NTL_anom_NingboZhoushan,NTL_anom_Rotterdam,NTL_anom_Jamnagar,NTL_anom_Jurong,NTL_anom_Ulsan,NTL_anom_Basra,NTL_anom_Fujairah,NTL_anom_Kharg,NTL_anom_RasTanura,NTL_anom_Yanbu,s2_age_days_Houston,s2_age_days_NingboZhoushan,s2_age_days_Rotterdam,s2_age_days_Jamnagar,s2_age_days_Jurong,s2_age_days_Ulsan,s2_age_days_Basra,s2_age_days_Fujairah,s2_age_days_Kharg,s2_age_days_RasTanura,s2_age_days_Yanbu,s2_avail_Houston,s2_avail_NingboZhoushan,s2_avail_Rotterdam,s2_avail_Jamnagar,s2_avail_Jurong,s2_avail_Ulsan,s2_avail_Basra,s2_avail_Fujairah,s2_avail_Kharg,s2_avail_RasTanura,s2_avail_Yanbu,ntl_age_days_Houston,ntl_age_days_NingboZhoushan,ntl_age_days_Rotterdam,ntl_age_days_Jamnagar,ntl_age_days_Jurong,ntl_age_days_Ulsan,ntl_age_days_Basra,ntl_age_days_Fujairah,ntl_age_days_Kharg,ntl_age_days_RasTanura,ntl_age_days_Yanbu,ntl_avail_Houston,ntl_avail_NingboZhoushan,ntl_avail_Rotterdam,ntl_avail_Jamnagar,ntl_avail_Jurong,ntl_avail_Ulsan,ntl_avail_Basra,ntl_avail_Fujairah,ntl_avail_Kharg,ntl_avail_RasTanura,ntl_avail_Yanbu
2020-06-26,0.2684808088813766,0.1191232653639637,0.2319607186310593,0.160511824934201,-0.0338688752835128,0.2872433492593574,-0.084133809782016,0.0283816515713693,0.0172964267661205,-0.1034234458162995,0.0122497865120628,0.664537012183877,1.77734595481993,-0.20835992013577487,0.43984544371368695,-2.9533860113894126,-0.1642451862391818,-0.11034032821977141,-0.28584300240733995,0.08022935350410997,-0.43798946455894766,-0.23609152183377166,-0.2645254845232588,-0.0924111763710379,-0.1659162015347798,-0.243932830848355,0.1559231293773675,-0.2382465358977682,0.3242180765681125,-0.0537433597668214,-0.0129844708352946,0.3794932409789227,-0.0475319821558786,-0.1368426530543127,-1.0788497501668473,-0.0825761723701558,-0.4366139210185312,3.3188009309331212,0.2113061019969726,0.43111351351733446,0.5518839196724911,0.04056550643655772,0.9776470756219167,0.31556495088861486,-0.052220009042272,-0.1249595979143028,-0.0446024619490583,0.0696154319379482,-0.0043493787408508,-0.1064859988152168,-0.0764505807851357,0.0645193128021803,0.0063191297234747,-0.0903869593496847,0.0257978651206917,-0.10921492643577893,2.4871569493705494,0.38096498284930885,0.2404833226346524,-3.424926702445546,0.9772393635033076,-0.18297865652362957,0.11563862871671056,0.0445258322727065,-0.5051064846147606,-0.19867847778254707,-0.0018761815398539,-0.0574078018143794,-0.0707405015184897,0.1168722203750851,-0.0828320157200554,-0.0803446581820976,-0.2224767584464794,0.0719834660095065,0.0138077245248139,-0.2271069706227177,0.054797636856661,-1.0489777429024916,-0.04936037916327137,0.5312563789915369,-0.10727009156358064,-3.3422902968185744,0.6787351075345108,-1.610890160544075,-0.5404694713942094,-0.07704177331469673,-1.4840938110396358,-0.33907656092003996,61.93408597937343,11.010578679835277,27.42649623982965,48.7991769175667,77.70594743159053,30.26539246437673,1.4159365932353072,21.57581820629432,51.94851421694129,7.1736857803256,66.548788278317,-0.31974478940346757,-0.14789483216366714,-0.36678461331288714,-1.4570033479826985,-1.0988347956703155,0.01418942484149014,-0.5825893386492947,-1.5172729447934172,-1.0114703964971685,0.6653020419870636,-0.6448462632675319,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,1,1,1,1,1,1,1,1,1,1,1
2020-07-03,0.2684808088813766,0.1191232653639637,0.2319607186310593,0.160511824934201,-0.0338688752835128,0.2872433492593574,-0.084133809782016,0.0283816515713693,0.0172964267661205,-0.1034234458162995,0.0122497865120628,0.664537012183877,1.77734595481993,-0.20835992013577487,0.43984544371368695,-2.9533860113894126,-0.1642451862391818,-0.11034032821977141,-0.28584300240733995,0.08022935350410997,-0.43798946455894766,-0.23609152183377166,-0.2645254845232588,-0.0924111763710379,-0.1659162015347798,-0.243932830848355,0.1559231293773675,-0.2382465358977682,0.3242180765681125,-0.0537433597668214,-0.0129844708352946,0.3794932409789227,-0.0475319821558786,-0.1368426530543127,-1.0788497501668473,-0.0825761723701558,-0.4366139210185312,3.3188009309331212,0.2113061019969726,0.43111351351733446,0.5518839196724911,0.04056550643655772,0.9776470756219167,0.31556495088861486,-0.052220009042272,-0.1249595979143028,-0.0446024619490583,0.0696154319379482,-0.0043493787408508,-0.1064859988152168,-0.0764505807851357,0.0645193128021803,0.0063191297234747,-0.0903869593496847,0.0257978651206917,-0.10921492643577893,2.4871569493705494,0.38096498284930885,0.2404833226346524,-3.424926702445546,0.9772393635033076,-0.18297865652362957,0.11563862871671056,0.0445258322727065,-0.5051064846147606,-0.19867847778254707,-0.0018761815398539,-0.0574078018143794,-0.0707405015184897,0.1168722203750851,-0.0828320157200554,-0.0803446581820976,-0.2224767584464794,0.0719834660095065,0.0138077245248139,-0.2271069706227177,0.054797636856661,-1.0489777429024916,-0.04936037916327137,0.5312563789915369,-0.10727009156358064,-3.3422902968185744,0.6787351075345108,-1.610890160544075,-0.5404694713942094,-0.07704177331469673,-1.4840938110396358,-0.33907656092003996,61.93408597937343,11.010578679835277,27.42649623982965,48.7991769175667,77.70594743159053,30.26539246437673,1.4159365932353072,21.57581820629432,51.94851421694129,7.1736857803256,66.548788278317,-0.31974478940346757,-0.14789483216366714,-0.36678461331288714,-1.4570033479826985,-1.0988347956703155,0.01418942484149014,-0.5825893386492947,-1.5172729447934172,-1.0114703964971685,0.6653020419870636,-0.6448462632675319,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1,1,1,1,1,1,1,1,1,1,1
2020-07-10,0.2684808088813766,0.1191232653639637,0.2319607186310593,0.160511824934201,-0.0338688752835128,0.2872433492593574,-0.084133809782016,0.0283816515713693,0.0172964267661205,-0.1034234458162995,0.0122497865120628,0.664537012183877,1.77734595481993,-0.20835992013577487,0.43984544371368695,-2.9533860113894126,-0.1642451862391818,-0.11034032821977141,-0.28584300240733995,0.08022935350410997,-0.43798946455894766,-0.23609152183377166,-0.2645254845232588,-0.0924111763710379,-0.1659162015347798,-0.243932830848355,0.1559231293773675,-0.2382465358977682,0.3242180765681125,-0.0537433597668214,-0.0129844708352946,0.3794932409789227,-0.0475319821558786,-0.1368426530543127,-1.0788497501668473,-0.0825761723701558,-0.4366139210185312,3.3188009309331212,0.2113061019969726,0.43111351351733446,0.5518839196724911,0.04056550643655772,0.9776470756219167,0.31556495088861486,-0.052220009042272,-0.1249595979143028,-0.0446024619490583,0.0696154319379482,-0.0043493787408508,-0.1064859988152168,-0.0764505807851357,0.0645193128021803,0.0063191297234747,-0.0903869593496847,0.0257978651206917,-0.10921492643577893,2.4871569493705494,0.38096498284930885,0.2404833226346524,-3.424926702445546,0.9772393635033076,-0.18297865652362957,0.11563862871671056,0.0445258322727065,-0.5051064846147606,-0.19867847778254707,-0.0018761815398539,-0.0574078018143794,-0.0707405015184897,0.1168722203750851,-0.0828320157200554,-0.0803446581820976,-0.2224767584464794,0.0719834660095065,0.0138077245248139,-0.2271069706227177,0.054797636856661,-1.0489777429024916,-0.04936037916327137,0.5312563789915369,-0.10727009156358064,-3.3422902968185744,0.6787351075345108,-1.610890160544075,-0.5404694713942094,-0.07704177331469673,-1.4840938110396358,-0.33907656092003996,61.93408597937343,11.010578679835277,27.42649623982965,48.7991769175667,77.70594743159053,30.26539246437673,1.4159365932353072,21.57581820629432,51.94851421694129,7.1736857803256,66.548788278317,-0.31974478940346757,-0.14789483216366714,-0.36678461331288714,-1.4570033479826985,-1.0988347956703155,0.01418942484149014,-0.5825893386492947,-1.5172729447934172,-1.0114703964971685,0.6653020419870636,-0.6448462632675319,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,1,1,1,1,1,1,1,1,1,1,1
2020-07-17,0.2450146956591891,0.1216864080064268,0.228689706880455,0.1108369176935917,-0.0616596589955037,0.2950867354899349,-0.0690640157922012,0.0131981119363877,0.0246850562813252,-0.1006534481848933,0.0226819039597024,-0.446627769689309,1.1660207519698864,-1.5168744299121935,-0.45037205671858055,-3.03200208253733,0.2219150188589825,-0.13135246110638937,-0.7948099840706659,-0.0887318110546896,-1.1056620986492232,-0.040354321148430655,-0.2281282546776443,-0.0661623571491239,-0.1638131938132501,-0.1715044433749768,0.1879616772937942,-0.2441943924892431,0.2818935495708293,-0.0333677775166509,-0.0230734977184715,0.3719080442720561,-0.0639788630881434,0.7310682514272441,-0.20395832314891488,1.5196145572708786,1.0845244883409733,2.9533226901213947,0.3688349371792979,0.1997639607064608,1.2436518505113068,0.2631726348318195,0.87337683721702,0.028830942267042914,-0.025360290606633,-0.179358966090562,-0.0509845368167214,0.0671186220846715,0.0008902018957086999,-0.0949983274049041,-0.054128876738719,0.0712855661421764,-0.0007631659024257873,-0.0523288367689582,0.0262260712744551,0.758419210357367,1.059663324292677,0.027904788654944557,0.0011763341960352742,-0.5195008846631847,-0.5479324954286214,-0.21496703560393787,0.19803690917755049,-0.11137335419457817,-0.1747974415366549,0.022499270747103183,0.0063557839404903,-0.0861593086123711,-0.0944693747492511,0.0940310586730836,-0.0873893965912103,-0.0835182350033732,-0.1783922967257716,0.0711867642630345,0.0050959388731421,-0.1979020971924213,0.0594484213213943,0.5515447317188436,-1.5668712189705725,-0.8494840175888875,-0.39881102051862294,-1.584984646829126,-0.5286061524552877,-0.8003900218320213,-0.7683728365018896,-0.3072519874924452,-0.689488587421239,0.00033244654152323096,67.88422300759672,8.578054346168429,30.043242506073454,54.36278818006245,70.44916375646362,27.148197504278222,1.4309376892795374,20.75374215628048,58.45525103787532,7.2094684922255325,73.51776598602828,0.16774321047588525,-1.796211331856725,-0.3197060129840429,-0.43815937619361683,-0.11523132445201174,-1.6358718411114237,-0.06608295131387466,-1.554659549543285,-0.6618188996229775,0.509869511632942,-0.4587964621121844,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,1,1,1,1,1,1,1,1,1,1,1
2020-07-24,0.2450146956591891,0.1216864080064268,0.228689706880455,0.1108369176935917,-0.0616596589955037,0.2950867354899349,-0.0690640157922012,0.0131981119363877,0.0246850562813252,-0.1006534481848933,0.0226819039597024,-0.446627769689309,1.1660207519698864,-1.5168744299121935,-0.45037205671858055,-3.03200208253733,0.2219150188589825,-0.13135246110638937,-0.7948099840706659,-0.0887318110546896,-1.1056620986492232,-0.040354321148430655,-0.2281282546776443,-0.0661623571491239,-0.1638131938132501,-0.1715044433749768,0.1879616772937942,-0.2441943924892431,0.2818935495708293,-0.0333677775166509,-0.0230734977184715,0.3719080442720561,-0.0639788630881434,0.7310682514272441,-0.20395832314891488,1.5196145572708786,1.0845244883409733,2.9533226901213947,0.3688349371792979,0.1997639607064608,1.2436518505113068,0.2631726348318195,0.87337683721702,0.028830942267042914,-0.025360290606633,-0.179358966090562,-0.0509845368167214,0.0671186220846715,0.0008902018957086999,-0.0949983274049041,-0.054128876738719,0.0712855661421764,-0.0007631659024257873,-0.0523288367689582,0.0262260712744551,0.758419210357367,1.059663324292677,0.027904788654944557,0.0011763341960352742,-0.5195008846631847,-0.5479324954286214,-0.21496703560393787,0.19803690917755049,-0.11137335419457817,-0.1747974415366549,0.022499270747103183,0.0063557839404903,-0.0861593086123711,-0.0944693747492511,0.0940310586730836,-0.0873893965912103,-0.0835182350033732,-0.1783922967257716,0.0711867642630345,0.0050959388731421,-0.1979020971924213,0.0594484213213943,0.5515447317188436,-1.5668712189705725,-0.8494840175888875,-0.39881102051862294,-1.584984646829126,-0.5286061524552877,-0.8003900218320213,-0.7683728365018896,-0.3072519874924452,-0.689488587421239,0.00033244654152323096,67.88422300759672,8.578054346168429,30.043242506073454,54.36278818006245,70.44916375646362,27.148197504278222,1.4309376892795374,20.75374215628048,58.45525103787532,7.2094684922255325,73.51776598602828,0.16774321047588525,-1.796211331856725,-0.3197060129840429,-0.43815937619361683,-0.11523132445201174,-1.6358718411114237,-0.06608295131387466,-1.554659549543285,-0.6618188996229775,0.509869511632942,-0.4587964621121844,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,1,1,1,1,1,1,1,1,1,1,1
2020-07-31,0.2450146956591891,0.1216864080064268,0.228689706880455,0.1108369176935917,-0.0616596589955037,0.2950867354899349,-0.0690640157922012,0.0131981119363877,0.0246850562813252,-0.1006534481848933,0.0226819039597024,-0.446627769689309,1.1660207519698864,-1.5168744299121935,-0.45037205671858055,-3.03200208253733,0.2219150188589825,-0.13135246110638937,-0.7948099840706659,-0.0887318110546896,-1.1056620986492232,-0.040354321148430655,-0.2281282546776443,-0.0661623571491239,-0.1638131938132501,-0.1715044433749768,0.1879616772937942,-0.2441943924892431,0.2818935495708293,-0.0333677775166509,-0.0230734977184715,0.3719080442720561,-0.0639788630881434,0.7310682514272441,-0.20395832314891488,1.5196145572708786,1.0845244883409733,2.9533226901213947,0.3688349371792979,0.1997639607064608,1.2436518505113068,0.2631726348318195,0.87337683721702,0.028830942267042914,-0.025360290606633,-0.179358966090562,-0.0509845368167214,0.0671186220846715,0.0008902018957086999,-0.0949983274049041,-0.054128876738719,0.0712855661421764,-0.0007631659024257873,-0.0523288367689582,0.0262260712744551,0.758419210357367,1.059663324292677,0.027904788654944557,0.0011763341960352742,-0.5195008846631847,-0.5479324954286214,-0.21496703560393787,0.19803690917755049,-0.11137335419457817,-0.1747974415366549,0.022499270747103183,0.0063557839404903,-0.0861593086123711,-0.0944693747492511,0.0940310586730836,-0.0873893965912103,-0.0835182350033732,-0.1783922967257716,0.0711867642630345,0.0050959388731421,-0.1979020971924213,0.0594484213213943,0.5515447317188436,-1.5668712189705725,-0.8494840175888875,-0.39881102051862294,-1.584984646829126,-0.5286061524552877,-0.8003900218320213,-0.7683728365018896,-0.3072519874924452,-0.689488587421239,0.00033244654152323096,67.88422300759672,8.578054346168429,30.043242506073454,54.36278818006245,70.44916375646362,27.148197504278222,1.4309376892795374,20.75374215628048,58.45525103787532,7.2094684922255325,73.51776598602828,0.16774321047588525,-1.796211331856725,-0.3197060129840429,-0.43815937619361683,-0.11523132445201174,-1.6358718411114237,-0.06608295131387466,-1.554659549543285,-0.6618188996229775,0.509869511632942,-0.4587964621121844,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,1,1,1,1,1,1,1,1,1,1,1
2020-08-07,0.2450146956591891,0.1216864080064268,0.228689706880455,0.1108369176935917,-0.0616596589955037,0.2950867354899349,-0.0690640157922012,0.0131981119363877,0.0246850562813252,-0.1006534481848933,0.0226819039597024,-0.446627769689309,1.1660207519698864,-1.5168744299121935,-0.45037205671858055,-3.03200208253733,0.2219150188589825,-0.13135246110638937,-0.7948099840706659,-0.0887318110546896,-1.1056620986492232,-0.040354321148430655,-0.2281282546776443,-0.0661623571491239,-0.1638131938132501,-0.1715044433749768,0.1879616772937942,-0.2441943924892431,0.2818935495708293,-0.0333677775166509,-0.0230734977184715,0.3719080442720561,-0.0639788630881434,0.7310682514272441,-0.20395832314891488,1.5196145572708786,1.0845244883409733,2.9533226901213947,0.3688349371792979,0.1997639607064608,1.2436518505113068,0.2631726348318195,0.87337683721702,0.028830942267042914,-0.025360290606633,-0.179358966090562,-0.0509845368167214,0.0671186220846715,0.0008902018957086999,-0.0949983274049041,-0.054128876738719,0.0712855661421764,-0.0007631659024257873,-0.0523288367689582,0.0262260712744551,0.758419210357367,1.059663324292677,0.027904788654944557,0.0011763341960352742,-0.5195008846631847,-0.5479324954286214,-0.21496703560393787,0.19803690917755049,-0.11137335419457817,-0.1747974415366549,0.022499270747103183,0.0063557839404903,-0.0861593086123711,-0.0944693747492511,0.0940310586730836,-0.0873893965912103,-0.0835182350033732,-0.1783922967257716,0.0711867642630345,0.0050959388731421,-0.1979020971924213,0.0594484213213943,0.5515447317188436,-1.5668712189705725,-0.8494840175888875,-0.39881102051862294,-1.584984646829126,-0.5286061524552877,-0.8003900218320213,-0.7683728365018896,-0.3072519874924452,-0.689488587421239,0.00033244654152323096,67.88422300759672,8.578054346168429,30.043242506073454,54.36278818006245,70.44916375646362,27.148197504278222,1.4309376892795374,20.75374215628048,58.45525103787532,7.2094684922255325,73.51776598602828,0.16774321047588525,-1.796211331856725,-0.3197060129840429,-0.43815937619361683,-0.11523132445201174,-1.6358718411114237,-0.06608295131387466,-1.554659549543285,-0.6618188996229775,0.509869511632942,-0.4587964621121844,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1,1,1,1,1,1,1,1,1,1,1
2020-08-14,0.2450146956591891,0.1216864080064268,0.228689706880455,0.1108369176935917,-0.0616596589955037,0.2950867354899349,-0.0690640157922012,0.0131981119363877,0.0246850562813252,-0.1006534481848933,0.0226819039597024,-0.446627769689309,1.1660207519698864,-1.5168744299121935,-0.45037205671858055,-3.03200208253733,0.2219150188589825,-0.13135246110638937,-0.7948099840706659,-0.0887318110546896,-1.1056620986492232,-0.040354321148430655,-0.2281282546776443,-0.0661623571491239,-0.1638131938132501,-0.1715044433749768,0.1879616772937942,-0.2441943924892431,0.2818935495708293,-0.0333677775166509,-0.0230734977184715,0.3719080442720561,-0.0639788630881434,0.7310682514272441,-0.20395832314891488,1.5196145572708786,1.0845244883409733,2.9533226901213947,0.3688349371792979,0.1997639607064608,1.2436518505113068,0.2631726348318195,0.87337683721702,0.028830942267042914,-0.025360290606633,-0.179358966090562,-0.0509845368167214,0.0671186220846715,0.0008902018957086999,-0.0949983274049041,-0.054128876738719,0.0712855661421764,-0.0007631659024257873,-0.0523288367689582,0.0262260712744551,0.758419210357367,1.059663324292677,0.027904788654944557,0.0011763341960352742,-0.5195008846631847,-0.5479324954286214,-0.21496703560393787,0.19803690917755049,-0.11137335419457817,-0.1747974415366549,0.022499270747103183,0.0063557839404903,-0.0861593086123711,-0.0944693747492511,0.0940310586730836,-0.0873893965912103,-0.0835182350033732,-0.1783922967257716,0.0711867642630345,0.0050959388731421,-0.1979020971924213,0.0594484213213943,0.5515447317188436,-1.5668712189705725,-0.8494840175888875,-0.39881102051862294,-1.584984646829126,-0.5286061524552877,-0.8003900218320213,-0.7683728365018896,-0.3072519874924452,-0.689488587421239,0.00033244654152323096,67.88422300759672,8.578054346168429,30.043242506073454,54.36278818006245,70.44916375646362,27.148197504278222,1.4309376892795374,20.75374215628048,58.45525103787532,7.2094684922255325,73.51776598602828,0.16774321047588525,-1.796211331856725,-0.3197060129840429,-0.43815937619361683,-0.11523132445201174,-1.6358718411114237,-0.06608295131387466,-1.554659549543285,-0.6618188996229775,0.509869511632942,-0.4587964621121844,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1,1,1,1,1,1,1,1,1,1,1
2020-08-21,0.2408980398447852,-0.0421681907233123,0.237638698131854,0.3376003758217626,0.0347786457317942,0.0630578083443297,-0.1103585129685394,0.0005742094235696086,0.0197138665320334,-0.1141001887945728,0.0125102600754694,-2.0623894159620146,-0.341847786031379,0.5667506464246811,4.1609819954404825,2.633779227385566,-4.598282584192216,-0.3991019522403191,-0.07019977837098251,-0.14172624411121895,-1.7083960831726526,-0.14855172847506398,-0.2076038314271233,0.0559143479836898,-0.1570187162763846,-0.287286496279017,0.0437020862995018,0.0241968886747704,0.3764798383127256,-0.0181954744697938,-0.0306966053535055,0.3379461875719835,-0.05282380101183,2.6242784523839595,-0.9028794047261257,0.012186051169438218,-4.442956885124414,-2.4042253614487814,4.631764709387652,1.0001994590229157,-0.07034423032480554,0.24898155677311865,0.4288244358219588,0.09217260449210606,-0.0678590801276334,-0.1937098335404769,-0.0830312335634745,-0.0977450383990641,-0.0419511964833759,-0.1167906501519493,-0.0917350435940046,0.0802353774119516,0.0364069534836797,-0.1189042099128877,0.034220816044626,-1.2617601730808008,-1.7449764728256623,-1.4540306923009065,-3.5506725405072417,-2.034814729653013,-1.3311914697604943,-0.3922190679283045,0.4769709185244363,0.21656847797754822,-1.185724457095098,0.06161497253198761,-0.0351245842309092,-0.0101767536303853,-0.0888188397052686,-0.0558937658865919,-0.0574245304741707,-0.1124836346541227,-0.2283895899436646,0.0740296421252182,0.0396415805919459,-0.2011054469745337,0.0628479181689389,-2.950519670959259,2.4254364871793865,-1.4783582289038188,-2.495545212804866,-0.22247320512873373,-1.017059097293041,-1.548219195437302,0.34847118317185366,-0.09831377428096869,-0.8951334675680519,-0.04779459379315376,66.28093927714616,11.053835095352763,28.613075257351603,30.668030629137306,62.940973768765254,26.178449499628428,1.1904720218193872,21.261004211885236,53.32072201826837,6.029693702330313,67.86536473251653,-0.779156190375489,0.19713936792182477,-0.24646439646864512,-1.1493466963319594,-0.5865000909205873,0.024180288711678044,-0.3607387832411624,0.3487434107836106,-0.8560016826221674,-1.3417528836913275,-0.21972784397155315,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,1,1,1,1,1,1,1,1,1,1,1
2020-08-28,0.2408980398447852,-0.0421681907233123,0.237638698131854,0.3376003758217626,0.0347786457317942,0.0630578083443297,-0.1103585129685394,0.0005742094235696086,0.0197138665320334,-0.1141001887945728,0.0125102600754694,-2.0623894159620146,-0.341847786031379,0.5667506464246811,4.1609819954404825,2.633779227385566,-4.598282584192216,-0.3991019522403191,-0.07019977837098251,-0.14172624411121895,-1.7083960831726526,-0.14855172847506398,-0.2076038314271233,0.0559143479836898,-0.1570187162763846,-0.287286496279017,0.0437020862995018,0.0241968886747704,0.3764798383127256,-0.0181954744697938,-0.0306966053535055,0.3379461875719835,-0.05282380101183,2.6242784523839595,-0.9028794047261257,0.012186051169438218,-4.442956885124414,-2.4042253614487814,4.631764709387652,1.0001994590229157,-0.07034423032480554,0.24898155677311865,0.4288244358219588,0.09217260449210606,-0.0678590801276334,-0.1937098335404769,-0.0830312335634745,-0.0977450383990641,-0.0419511964833759,-0.1167906501519493,-0.0917350435940046,0.0802353774119516,0.0364069534836797,-0.1189042099128877,0.034220816044626,-1.2617601730808008,-1.7449764728256623,-1.4540306923009065,-3.5506725405072417,-2.034814729653013,-1.3311914697604943,-0.3922190679283045,0.4769709185244363,0.21656847797754822,-1.185724457095098,0.06161497253198761,-0.0351245842309092,-0.0101767536303853,-0.0888188397052686,-0.0558937658865919,-0.0574245304741707,-0.1124836346541227,-0.2283895899436646,0.0740296421252182,0.0396415805919459,-0.2011054469745337,0.0628479181689389,-2.950519670959259,2.4254364871793865,-1.4783582289038188,-2.495545212804866,-0.22247320512873373,-1.017059097293041,-1.548219195437302,0.34847118317185366,-0.09831377428096869,-0.8951334675680519,-0.04779459379315376,66.28093927714616,11.053835095352763,28.613075257351603,30.668030629137306,62.940973768765254,26.178449499628428,1.1904720218193872,21.261004211885236,53.32072201826837,6.029693702330313,67.86536473251653,-0.779156190375489,0.19713936792182477,-0.24646439646864512,-1.1493466963319594,-0.5865000909205873,0.024180288711678044,-0.3607387832411624,0.3487434107836106,-0.8560016826221674,-1.3417528836913275,-0.21972784397155315,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1,1,1,1,1,1,1,1,1,1,1
