date,rs:P001,rs:P002,rs:P003,rs:P004,rs:P005,rs:P006,rs:P007,rs:P008,rs:P009,rs:P010,rs:P011,sh:P001,sh:P002,sh:P003,sh:P004,sh:P005,sh:P006,sh:P007,sh:P008,sh:P009,sh:P010,sh:P011,sh:hormuz,sh:suez,sh:malacca,sh:mandeb,sh:panama,sh:cape
2023-06-30,0.034880266,0.101984754,0.103702776,0.07156056,0.041765735,0.058909938,0.097724244,0.07222001,0.056385033,0.12302754,0.069067955,0.009612034,0.009547527,0.009719091,0.009615008,0.009381561,0.009973304,0.011296442,0.009387626,0.0093709,0.010035532,0.009724064,0.010322148,0.009537693,0.011328668,0.01043959,0.009653691,0.009826334
2023-07-07,0.0264044,0.12251515,0.12737964,0.06362481,0.034597535,0.055297256,0.11552239,0.07123173,0.05622398,0.16434142,0.066997185,0.0055276696,0.005413553,0.005512797,0.0054892786,0.0054616174,0.005686892,0.0059662503,0.005636348,0.0054448475,0.005570094,0.0057121255,0.0057870736,0.0053472472,0.0062738825,0.005876624,0.00560914,0.005549065
2023-07-14,0.02296716,0.12722255,0.13617273,0.048326664,0.029932749,0.045820415,0.12170819,0.08002302,0.04746369,0.15500136,0.07630935,0.00623848,0.006187413,0.0063187554,0.005960907,0.006307252,0.0062757153,0.0073815007,0.006145844,0.0061397674,0.006346263,0.00689245,0.0063543175,0.0062018232,0.0072960528,0.0067436,0.0058788364,0.0063831024
2023-07-21,0.02064276,0.13116454,0.14134341,0.037567478,0.029795,0.05554486,0.12748322,0.08089685,0.05501296,0.17511693,0.07260706,0.0038852908,0.00402933,0.0040986026,0.0041459454,0.0041396283,0.004191098,0.0052782064,0.004034572,0.004040139,0.0041521196,0.004470043,0.0042852014,0.004131365,0.0048666177,0.0046000313,0.004157518,0.0043192487
2023-07-28,0.024732513,0.11884117,0.12522607,0.032988448,0.03433115,0.059786603,0.11776784,0.08620493,0.056626648,0.14421771,0.07715075,0.006931533,0.0069591086,0.0070837205,0.0069248774,0.007109978,0.007100786,0.0075875595,0.0069032107,0.006893443,0.0070035774,0.0076696686,0.0071994346,0.0070420373,0.007958931,0.007589005,0.0069111045,0.007258202
2023-08-04,0.03593764,0.10484411,0.10816711,0.026417969,0.04822151,0.07510304,0.10383679,0.085103214,0.07027787,0.12596911,0.07490196,0.008158825,0.00791756,0.00811978,0.008247396,0.008048097,0.00849982,0.008753335,0.007894052,0.00796964,0.008346879,0.008393419,0.008638434,0.007795918,0.00925559,0.008476874,0.008300601,0.008403421
2023-08-11,0.014018001,0.14285809,0.14643687,0.01091855,0.026003376,0.05751704,0.13696887,0.09472302,0.052206896,0.17629373,0.084976286,0.0031851786,0.0032258302,0.0033705044,0.0031449704,0.0033701328,0.0034651149,0.0036285622,0.0031860971,0.00320483,0.0032170042,0.003594458,0.0032913238,0.0032022386,0.003920429,0.0035037322,0.0032646772,0.0033041816
2023-08-18,0.037686147,0.05309331,0.050740402,0.035338532,0.031996924,0.04855047,0.037635904,0.06514522,0.03219544,0.046682667,0.051342413,0.030193996,0.027914941,0.028343428,0.029542137,0.029266112,0.02825796,0.029073028,0.028508842,0.02849733,0.027714843,0.03056734,0.030940944,0.03160622,0.0328327,0.032102913,0.031962767,0.03226705
2023-08-25,0.04135713,0.049986046,0.048357844,0.03795831,0.032404266,0.04578361,0.03646769,0.058053337,0.03180717,0.044103272,0.04832732,0.029771235,0.028675131,0.02908149,0.029405821,0.03018669,0.028879043,0.029060148,0.02965327,0.028811287,0.03246119,0.030776259,0.032791913,0.03284321,0.03404762,0.03341061,0.03290417,0.03263494
2023-09-01,0.04333305,0.046536554,0.045983344,0.04067371,0.03280738,0.044145316,0.036018953,0.053475797,0.0329614,0.042278115,0.04514371,0.031521708,0.029749477,0.030106038,0.030969268,0.030926293,0.030885585,0.031135153,0.03002216,0.03026923,0.033842646,0.031781897,0.032264836,0.03224823,0.033623826,0.03231736,0.032405198,0.03257378
2023-09-08,0.048142944,0.051980093,0.052161235,0.044352554,0.03176399,0.047662813,0.036156274,0.06334439,0.032177925,0.045113858,0.049366564,0.029096298,0.026970448,0.02744107,0.028368842,0.028209735,0.028041728,0.030536719,0.027271032,0.027473273,0.031142382,0.030455377,0.030015742,0.0299019,0.03129671,0.0309705,0.030581253,0.030004378
2023-09-15,0.04533483,0.050056074,0.050675415,0.04220762,0.03216241,0.04413352,0.03975162,0.05596239,0.03477342,0.044813678,0.047992565,0.030665249,0.028556306,0.029057581,0.029878069,0.02988748,0.02933893,0.02904094,0.028810007,0.029249782,0.029207395,0.02990563,0.03045483,0.03123575,0.03294369,0.03136346,0.031085907,0.031455476
2023-09-22,0.047426835,0.050863907,0.0498298,0.045420803,0.031069428,0.043626383,0.04238907,0.061924722,0.03602225,0.043977447,0.047416016,0.029402558,0.02732379,0.028081592,0.028325394,0.02874425,0.02807194,0.029174082,0.02780514,0.027833775,0.028927747,0.029712373,0.030689444,0.031258076,0.031892974,0.031234274,0.03105056,0.030505348
2023-09-29,0.04560704,0.04760478,0.04779827,0.04420699,0.03132818,0.041889917,0.04403159,0.05790176,0.03838315,0.04309789,0.044875056,0.030545762,0.028247744,0.0293054,0.029288933,0.029765137,0.029028896,0.029352006,0.028641548,0.029036127,0.028727708,0.03100186,0.031076593,0.030937452,0.032755163,0.032070845,0.031682074,0.03181216
