date,gate_finance,gate_rs,gate_shipping
2021-02-19,0.3936583995819092,0.3311735987663269,0.27516797184944153
2021-02-26,0.39821961522102356,0.3419656455516815,0.25981470942497253
2021-03-05,0.41078194975852966,0.33933714032173157,0.249880850315094
2021-03-12,0.39951732754707336,0.3378717005252838,0.26261088252067566
2021-03-19,0.3939543068408966,0.331344872713089,0.27470070123672485
2021-03-26,0.39179036021232605,0.3358561396598816,0.27235352993011475
2021-04-02,0.4001770317554474,0.3351196348667145,0.26470330357551575
2021-04-09,0.3941486179828644,0.33538082242012024,0.27047061920166016
2021-04-16,0.3911186158657074,0.3435153067111969,0.2653660774230957
2021-04-23,0.39357680082321167,0.3402971029281616,0.2661261260509491
2021-04-30,0.3922697901725769,0.34727492928504944,0.26045531034469604
2021-05-07,0.3910350799560547,0.3437230885028839,0.2652418613433838
2021-05-14,0.38989385962486267,0.3502991795539856,0.25980696082115173
2021-05-21,0.40482571721076965,0.36678722500801086,0.22838710248470306
2021-05-28,0.426939457654953,0.35492613911628723,0.21813440322875977
2021-06-04,0.40930861234664917,0.3649863600730896,0.2257050722837448
2021-06-11,0.40163129568099976,0.3725970685482025,0.22577154636383057
2021-06-18,0.42314407229423523,0.358573317527771,0.218282550573349
2021-06-25,0.41692858934402466,0.365842342376709,0.21722909808158875
2021-07-02,0.405930757522583,0.3723379969596863,0.22173115611076355
2021-07-09,0.38949114084243774,0.3821370303630829,0.2283717840909958
2021-07-16,0.39647141098976135,0.37913617491722107,0.22439244389533997
2021-07-23,0.39885666966438293,0.3794199824333191,0.22172342240810394
2021-07-30,0.3886484205722809,0.3857932686805725,0.2255582958459854
2021-08-06,0.4020375609397888,0.3764699697494507,0.22149242460727692
2021-08-13,0.3909333050251007,0.37843263149261475,0.23063401877880096
2021-08-20,0.3659067451953888,0.3586921989917755,0.27540111541748047
2021-08-27,0.37772101163864136,0.36021387577056885,0.2620651125907898
2021-09-03,0.3764589726924896,0.35291412472724915,0.27062687277793884
2021-09-10,0.385626882314682,0.34669479727745056,0.2676783502101898
2021-09-17,0.37908801436424255,0.3501182496547699,0.27079370617866516
2021-09-24,0.3634256422519684,0.35242989659309387,0.28414449095726013
2021-10-01,0.3752133846282959,0.35685989260673523,0.26792672276496887
2021-10-08,0.37823134660720825,0.35233503580093384,0.2694336175918579
2021-10-15,0.37642356753349304,0.35850009322166443,0.26507630944252014
2021-10-22,0.36097756028175354,0.36108264327049255,0.27793973684310913
2021-10-29,0.3546496033668518,0.36132046580314636,0.28402993083000183
2021-11-05,0.3617393374443054,0.3591054379940033,0.27915528416633606
2021-11-12,0.3464854955673218,0.35952621698379517,0.29398828744888306
2021-11-19,0.37252578139305115,0.3573455214500427,0.27012869715690613
2021-11-26,0.38914719223976135,0.3413267731666565,0.26952609419822693
2021-12-03,0.38635963201522827,0.35575366020202637,0.2578866183757782
2021-12-10,0.3856213092803955,0.35631540417671204,0.25806328654289246
2021-12-17,0.38783523440361023,0.34054213762283325,0.2716226577758789
2021-12-24,0.38819485902786255,0.3499957323074341,0.26180946826934814
2021-12-31,0.3822779059410095,0.3567298352718353,0.2609921991825104
2022-01-07,0.3988712728023529,0.3563991189002991,0.2447296530008316
2022-01-14,0.3901083469390869,0.3596455156803131,0.2502461373806
2022-01-21,0.38973772525787354,0.35094499588012695,0.2593173086643219
2022-01-28,0.4073181450366974,0.3482836186885834,0.24439828097820282
2022-02-04,0.4020213484764099,0.34007567167282104,0.25790297985076904
2022-02-11,0.3973686397075653,0.35303470492362976,0.24959668517112732
2022-02-18,0.3792707920074463,0.37129905819892883,0.24943016469478607
2022-02-25,0.38116583228111267,0.37390318512916565,0.24493086338043213
2022-03-04,0.39289090037345886,0.36216530203819275,0.24494384229183197
2022-03-11,0.3976934254169464,0.36314401030540466,0.23916250467300415
2022-03-18,0.3935803472995758,0.3671875,0.23923207819461823
2022-03-25,0.39205479621887207,0.36389100551605225,0.2440541833639145
2022-04-01,0.3915005922317505,0.3721178472042084,0.23638154566287994
2022-04-08,0.3907168209552765,0.3610094487667084,0.24827374517917633
2022-04-15,0.3872106671333313,0.3666597604751587,0.24612952768802643
2022-04-22,0.3878386914730072,0.35687005519866943,0.25529128313064575
2022-04-29,0.38539981842041016,0.36143553256988525,0.2531646192073822
2022-05-06,0.3765031099319458,0.3550908863544464,0.26840606331825256
2022-05-13,0.38050973415374756,0.3472815454006195,0.2722087502479553
2022-05-20,0.3890150189399719,0.3338675796985626,0.27711740136146545
2022-05-27,0.3887844383716583,0.3302578032016754,0.28095778822898865
2022-06-03,0.3892055153846741,0.32960954308509827,0.28118497133255005
2022-06-10,0.37709173560142517,0.3431984782218933,0.2797097861766815
2022-06-17,0.40108758211135864,0.32668545842170715,0.2722269594669342
2022-06-24,0.4071277976036072,0.32442429661750793,0.2684478759765625
2022-07-01,0.37935972213745117,0.3437035083770752,0.276936799287796
2022-07-08,0.4082525968551636,0.316225528717041,0.27552175521850586
2022-07-15,0.3830706775188446,0.34746697545051575,0.2694624066352844
2022-07-22,0.3904324471950531,0.34131738543510437,0.26825013756752014
2022-07-29,0.38454562425613403,0.3338421881198883,0.28161221742630005
2022-08-05,0.39667969942092896,0.3307304382324219,0.27258986234664917
2022-08-12,0.39728328585624695,0.3350924849510193,0.2676241993904114
2022-08-19,0.40472087264060974,0.32263049483299255,0.2726486921310425
2022-08-26,0.3869791328907013,0.34883272647857666,0.26418811082839966
2022-09-02,0.3907737731933594,0.3438737094402313,0.2653524577617645
2022-09-09,0.3949124217033386,0.342671275138855,0.2624163031578064
2022-09-16,0.39009934663772583,0.350864440202713,0.25903621315956116
2022-09-23,0.3990321457386017,0.3461211025714874,0.2548467218875885
2022-09-30,0.39569419622421265,0.34453341364860535,0.259772390127182
2022-10-07,0.3973265290260315,0.3261864483356476,0.2764870226383209
2022-10-14,0.3937593996524811,0.3442881107330322,0.2619524598121643
2022-10-21,0.4101034998893738,0.32397377490997314,0.2659226953983307
2022-10-28,0.4040425717830658,0.3412400484085083,0.2547173798084259
2022-11-04,0.39426708221435547,0.32906273007392883,0.2766701579093933
2022-11-11,0.39829492568969727,0.34875187277793884,0.2529532313346863
2022-11-18,0.44945260882377625,0.33559975028038025,0.21494758129119873
2022-11-25,0.43855050206184387,0.34184548258781433,0.2196040153503418
2022-12-02,0.4289619028568268,0.3485967814922333,0.22244133055210114
2022-12-09,0.4488866627216339,0.3482753038406372,0.20283810794353485
2022-12-16,0.4323066473007202,0.3434930443763733,0.2242003083229065
2022-12-23,0.4319699704647064,0.34593233466148376,0.222097709774971
2022-12-30,0.4424269497394562,0.3536374270915985,0.20393556356430054
2023-01-06,0.4171565771102905,0.38040459156036377,0.20243890583515167
2023-01-13,0.4129865765571594,0.37023845314979553,0.21677494049072266
2023-01-20,0.4209434390068054,0.3678560256958008,0.21120049059391022
2023-01-27,0.42754659056663513,0.37607741355895996,0.19637593626976013
2023-02-03,0.4315435588359833,0.373027503490448,0.19542887806892395
2023-02-10,0.4147663414478302,0.37602418661117554,0.2092094123363495
2023-02-17,0.3862224519252777,0.38225868344306946,0.2315189242362976
2023-02-24,0.39717793464660645,0.37043529748916626,0.23238667845726013
2023-03-03,0.3920794725418091,0.36726686358451843,0.2406536340713501
2023-03-10,0.3827100694179535,0.38999977707862854,0.22729021310806274
2023-03-17,0.40011584758758545,0.38405758142471313,0.21582655608654022
2023-03-24,0.39638638496398926,0.35567957162857056,0.24793395400047302
2023-03-31,0.3998604416847229,0.36069372296333313,0.23944585025310516
2023-04-07,0.3947795033454895,0.3546178936958313,0.2506026327610016
2023-04-14,0.39867115020751953,0.35835522413253784,0.24297356605529785
2023-04-21,0.4081748127937317,0.3545699715614319,0.23725514113903046
2023-04-28,0.4002288281917572,0.3644232451915741,0.2353479564189911
2023-05-05,0.4095553755760193,0.3537103235721588,0.2367343306541443
2023-05-12,0.39852285385131836,0.3528825640678406,0.24859462678432465
2023-05-19,0.44559165835380554,0.3573601543903351,0.197048157453537
2023-05-26,0.4415091276168823,0.36478206515312195,0.19370880722999573
2023-06-02,0.4487253427505493,0.35229334235191345,0.19898134469985962
2023-06-09,0.44695913791656494,0.3623943626880646,0.1906464695930481
2023-06-16,0.43837234377861023,0.3562875986099243,0.20534010231494904
2023-06-23,0.452889621257782,0.3513278067111969,0.19578255712985992
2023-06-30,0.4538845419883728,0.35514724254608154,0.19096817076206207
2023-07-07,0.4544124901294708,0.3422917425632477,0.2032957673072815
2023-07-14,0.43123936653137207,0.3704190254211426,0.19834159314632416
2023-07-21,0.4482637047767639,0.35665363073349,0.1950826197862625
2023-07-28,0.4445560872554779,0.35876619815826416,0.19667775928974152
2023-08-04,0.45299121737480164,0.35775449872016907,0.18925432860851288
2023-08-11,0.4347747266292572,0.3599769175052643,0.20524831116199493
2023-08-18,0.42145663499832153,0.3192560374736786,0.2592873275279999
2023-08-25,0.404904842376709,0.3415990471839905,0.2534960210323334
2023-09-01,0.38940486311912537,0.33318719267845154,0.2774079144001007
2023-09-08,0.40540817379951477,0.32100561261177063,0.2735862135887146
2023-09-15,0.38521963357925415,0.3380632996559143,0.27671706676483154
2023-09-22,0.4071918725967407,0.32591018080711365,0.26689794659614563
2023-09-29,0.39879879355430603,0.3357895314693451,0.26541170477867126
2023-10-06,0.4096391499042511,0.3301147520542145,0.26024603843688965
2023-10-13,0.38435274362564087,0.34789520502090454,0.2677519619464874
2023-10-20,0.40835145115852356,0.3201576769351959,0.27149084210395813
2023-10-27,0.4024152457714081,0.3417832851409912,0.2558014988899231
2023-11-03,0.4018498659133911,0.3407965898513794,0.2573535144329071
2023-11-10,0.3959203362464905,0.34070587158203125,0.26337385177612305
2023-11-17,0.4301641881465912,0.3029441237449646,0.2668916881084442
2023-11-24,0.4359714090824127,0.3067297637462616,0.25729885697364807
2023-12-01,0.4090985059738159,0.3256174623966217,0.26528409123420715
2023-12-08,0.4276123344898224,0.3156694769859314,0.256718248128891
2023-12-15,0.41020578145980835,0.32476893067359924,0.2650253176689148
2023-12-22,0.4177614450454712,0.316113144159317,0.26612547039985657
2023-12-29,0.4347890615463257,0.3199580907821655,0.24525286257266998
2024-01-05,0.4224187731742859,0.31949231028556824,0.2580888867378235
2024-01-12,0.4123212397098541,0.3335406482219696,0.25413811206817627
2024-01-19,0.4235856831073761,0.3149077892303467,0.26150646805763245
2024-01-26,0.4015568196773529,0.3390597105026245,0.2593834698200226
2024-02-02,0.39985135197639465,0.3489047586917877,0.2512439489364624
2024-02-09,0.4182295799255371,0.31158018112182617,0.2701902389526367
2024-02-16,0.41124287247657776,0.348431795835495,0.24032530188560486
2024-02-23,0.4277806878089905,0.33930259943008423,0.2329167127609253
2024-03-01,0.4133812189102173,0.3359498977661133,0.2506689131259918
2024-03-08,0.42267268896102905,0.3339402973651886,0.24338698387145996
2024-03-15,0.43557724356651306,0.33513015508651733,0.2292926013469696
2024-03-22,0.4246499538421631,0.33257439732551575,0.24277560412883759
2024-03-29,0.42829734086990356,0.3340608477592468,0.23764176666736603
2024-04-05,0.42278093099594116,0.3329014778137207,0.24431756138801575
2024-04-12,0.4056647717952728,0.359244167804718,0.23509101569652557
2024-04-19,0.42143651843070984,0.3341935873031616,0.24436992406845093
2024-04-26,0.4313299357891083,0.3332897126674652,0.23538032174110413
2024-05-03,0.41925737261772156,0.3336656391620636,0.24707700312137604
2024-05-10,0.41546669602394104,0.3278398811817169,0.25669345259666443
2024-05-17,0.4569461941719055,0.3132719397544861,0.22978192567825317
2024-05-24,0.47039565443992615,0.30377548933029175,0.22582879662513733
2024-05-31,0.47981029748916626,0.3002406656742096,0.21994906663894653
2024-06-07,0.4462094008922577,0.3203009068965912,0.23348970711231232
2024-06-14,0.4472340941429138,0.3097904920578003,0.24297544360160828
2024-06-21,0.4511241316795349,0.3086315989494324,0.2402442842721939
2024-06-28,0.45965680480003357,0.31268665194511414,0.2276564985513687
2024-07-05,0.43509694933891296,0.314080148935318,0.25082290172576904
2024-07-12,0.43071532249450684,0.3227463364601135,0.2465384155511856
2024-07-19,0.44263821840286255,0.317766934633255,0.23959481716156006
2024-07-26,0.45189225673675537,0.32029640674591064,0.22781133651733398
2024-08-02,0.41896337270736694,0.3326115906238556,0.24842502176761627
2024-08-09,0.4236573874950409,0.3264179825782776,0.24992454051971436
2024-08-16,0.4033636152744293,0.3342299163341522,0.2624063789844513
2024-08-23,0.4059884548187256,0.3388975262641907,0.25511401891708374
2024-08-30,0.40552636981010437,0.34849706292152405,0.2459765374660492
2024-09-06,0.40065887570381165,0.3524826169013977,0.24685844779014587
2024-09-13,0.3898164629936218,0.340225487947464,0.2699580192565918
2024-09-20,0.38659268617630005,0.3385528028011322,0.27485448122024536
2024-09-27,0.418413907289505,0.33548471331596375,0.24610137939453125
2024-10-04,0.39000266790390015,0.32831889390945435,0.2816784083843231
2024-10-11,0.41141441464424133,0.31952017545700073,0.26906538009643555
2024-10-18,0.4088383913040161,0.32634782791137695,0.2648138105869293
2024-10-25,0.39793622493743896,0.3387136459350586,0.26335006952285767
2024-11-01,0.40920892357826233,0.3249211609363556,0.2658698260784149
2024-11-08,0.3921831548213959,0.3260541260242462,0.2817627489566803
2024-11-15,0.3934171795845032,0.3444487750530243,0.26213401556015015
2024-11-22,0.36355167627334595,0.34674128890037537,0.2897070646286011
2024-11-29,0.380700021982193,0.36389094591140747,0.25540897250175476
2024-12-06,0.3773833215236664,0.3457193076610565,0.2768973708152771
2024-12-13,0.3756721019744873,0.3514915704727173,0.2728363275527954
2024-12-20,0.38911738991737366,0.3407532572746277,0.27012935280799866
2024-12-27,0.3890433609485626,0.3465217053890228,0.26443496346473694
2025-01-03,0.3707212507724762,0.34727057814598083,0.28200817108154297
2025-01-10,0.38037964701652527,0.3583628833293915,0.26125743985176086
2025-01-17,0.3684494197368622,0.3530701994895935,0.2784804105758667
2025-01-24,0.3845984637737274,0.34142205119132996,0.27397945523262024
2025-01-31,0.37865179777145386,0.347720742225647,0.27362751960754395
2025-02-07,0.3748093843460083,0.3406047523021698,0.2845858931541443
2025-02-14,0.42637181282043457,0.32972049713134766,0.2439076155424118
2025-02-21,0.43252912163734436,0.32199397683143616,0.24547690153121948
2025-02-28,0.44290900230407715,0.3326353132724762,0.22445566952228546
2025-03-07,0.4412365257740021,0.32567960023880005,0.23308387398719788
2025-03-14,0.44110214710235596,0.3318166136741638,0.22708117961883545
2025-03-21,0.43377071619033813,0.33290934562683105,0.23331990838050842
2025-03-28,0.44006210565567017,0.3409205973148346,0.21901731193065643
2025-04-04,0.43290963768959045,0.3471536636352539,0.21993671357631683
2025-04-11,0.4601595401763916,0.3227783143520355,0.21706220507621765
2025-04-18,0.4269973039627075,0.33195048570632935,0.24105225503444672
2025-04-25,0.4630163908004761,0.327492892742157,0.20949068665504456
2025-05-02,0.4603862762451172,0.32515907287597656,0.21445462107658386
2025-05-09,0.41762736439704895,0.3438743054866791,0.23849833011627197
2025-05-16,0.4097694158554077,0.33198148012161255,0.25824910402297974
2025-05-23,0.466394305229187,0.33521509170532227,0.19839061796665192
2025-05-30,0.4499581754207611,0.3262839615345001,0.22375784814357758
2025-06-06,0.46571552753448486,0.31530287861824036,0.2189815789461136
2025-06-13,0.44949567317962646,0.3175659477710724,0.23293839395046234
2025-06-20,0.4721502661705017,0.31373491883277893,0.21411475539207458
2025-06-27,0.4767850637435913,0.31629666686058044,0.20691822469234467
2025-07-04,0.46480461955070496,0.305909126996994,0.22928625345230103
2025-07-11,0.4708310663700104,0.3105967938899994,0.21857213973999023
2025-07-18,0.4630916118621826,0.32289770245552063,0.21401073038578033
2025-07-25,0.4685460031032562,0.3288270831108093,0.20262685418128967
2025-08-01,0.45438650250434875,0.3193049728870392,0.22630853950977325
2025-08-08,0.48223260045051575,0.31472253799438477,0.20304475724697113
2025-08-15,0.5546937584877014,0.2681233882904053,0.17718277871608734
2025-08-22,0.5355062484741211,0.27661827206611633,0.18787552416324615
2025-08-29,0.541344940662384,0.28421279788017273,0.17444227635860443
2025-09-05,0.5360645055770874,0.2811417877674103,0.1827937215566635
2025-09-12,0.5148857831954956,0.288388192653656,0.1967260241508484
2025-09-19,0.532430112361908,0.2866027355194092,0.18096721172332764
2025-09-26,0.5476859211921692,0.27922967076301575,0.17308439314365387
2025-10-03,0.5223375558853149,0.3013891577720642,0.176273375749588
2025-10-10,0.5230749249458313,0.2851935923099518,0.19173148274421692
2025-10-17,0.5162059664726257,0.28936633467674255,0.19442763924598694
2025-10-24,0.5090834498405457,0.28053581714630127,0.2103806883096695
2025-10-31,0.5190525650978088,0.29403436183929443,0.18691310286521912
2025-11-07,0.5208331942558289,0.2917060852050781,0.18746070563793182
2025-11-14,0.9323117136955261,0.03292645514011383,0.03476186841726303
2025-11-21,0.9231142997741699,0.041601940989494324,0.035283830016851425
2025-11-28,0.9269526600837708,0.037956446409225464,0.035090893507003784
2025-12-05,0.9249730110168457,0.03971322253346443,0.035313840955495834
2025-12-12,0.9265802502632141,0.04017441347241402,0.03324538469314575
2025-12-19,0.9243671894073486,0.039576444774866104,0.036056432873010635
