feature,mean_abs_shap
ntl_ntl_avg_rad_stddev_P002,0.003511676433973155
ntl_ntl_avg_rad_max_P001,0.0032964932744092364
opt_NDVI_P005,0.003039893310588911
opt_valid_obs_count_P002,0.0025537717837263193
ntl_ntl_avg_rad_stddev_P001,0.0016247254680498244
ntl_ntl_avg_rad_stddev_P010,0.001490510893882783
opt_valid_obs_count_P003,0.0010353278755359909
opt_valid_obs_count_P011,0.0
opt_valid_obs_count_P004,0.0
opt_sensor_flag_P001,0.0
opt_sensor_flag_P002,0.0
opt_sensor_flag_P003,0.0
opt_sensor_flag_P004,0.0
opt_sensor_flag_P005,0.0
opt_sensor_flag_P006,0.0
opt_sensor_flag_P007,0.0
opt_sensor_flag_P008,0.0
opt_sensor_flag_P009,0.0
opt_sensor_flag_P010,0.0
opt_sensor_flag_P011,0.0
opt_valid_obs_count_P010,0.0
opt_valid_obs_count_P009,0.0
opt_valid_obs_count_P008,0.0
opt_valid_obs_count_P007,0.0
opt_valid_obs_count_P006,0.0
opt_valid_obs_count_P005,0.0
