date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_rs_mean,gate_rs_std,gate_rs_lo,gate_rs_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2023-07-07,0.5368053913116455,0.21694027315741873,0.3198651181542268,0.7537456644690642,0.24576903134584427,0.10973639572877295,0.13603263561707132,0.3555054270746172,0.21742560466130575,0.10916378630382362,0.10826181835748214,0.3265893909651294
2023-07-14,0.5186059872309366,0.232376853587935,0.2862291336430016,0.7509828408188717,0.2538292109966278,0.12039646814126831,0.1334327428553595,0.3742256791378961,0.22756476203600565,0.12334288773687668,0.10422187429912896,0.35090764977288236
2023-07-21,0.4120266040166219,0.09284726481971307,0.31917933919690883,0.504873868836335,0.3486347993214925,0.009788263008568304,0.33884653631292416,0.3584230623300608,0.23933856189250946,0.10263532596153577,0.1367032359309737,0.34197388785404526
2023-07-28,0.4628670314947764,0.16399524769453816,0.29887178380023827,0.6268622791893146,0.3185867170492808,0.04383389893720799,0.27475281811207286,0.3624206159864888,0.21854622041185698,0.12238757520736265,0.09615864520449433,0.34093379561921966
2023-08-04,0.43559115131696063,0.11608943322906459,0.31950171808789607,0.5516805845460252,0.3419826328754425,0.011037375943643719,0.33094525693179877,0.35302000881908624,0.22242621829112372,0.10519654240812568,0.11722967588299804,0.3276227606992494
2023-08-11,0.4311848481496175,0.10425772018337229,0.32692712796624523,0.5354425683329898,0.3451622724533081,0.008498767528222735,0.33666350492508534,0.35366103998153087,0.2236529216170311,0.10082745613732132,0.12282546547970978,0.3244803777543524
2023-08-18,0.438869833946228,0.10258060475491927,0.33628922919130877,0.5414504387011473,0.34027570486068726,0.004960365211771969,0.3353153396489153,0.3452360700724592,0.22085444132486978,0.10035129068585145,0.12050315063901833,0.3212057320107212
2023-08-25,0.4479159315427144,0.13462160998697661,0.3132943215557378,0.5825375415296911,0.3400387068589528,0.0292109177164604,0.3108277891424924,0.3692496245754132,0.21204533924659094,0.10773148280663015,0.10431385643996079,0.3197768220532211
2023-09-01,0.42154359817504883,0.10447005865421892,0.3170735395208299,0.5260136568292677,0.36102285981178284,0.008089007643570092,0.35293385216821277,0.3691118674553529,0.2174335060020288,0.11213341990041356,0.10530008610161523,0.32956692590244235
2023-09-08,0.4289972086747487,0.09557862208787883,0.3334185865868699,0.5245758307626276,0.34941179553667706,0.004355814655363162,0.3450559808813139,0.3537676101920402,0.22159099578857422,0.09797004919756752,0.1236209465910067,0.31956104498614174
2023-09-15,0.4235437512397766,0.11247076922819142,0.3110729820115852,0.536014520467968,0.35032662749290466,0.00547225482172268,0.34485437267118196,0.35579888231462736,0.2261295864979426,0.10939119019938424,0.11673839629855835,0.33552077669732683
2023-09-22,0.4197576542695363,0.08221267909846623,0.33754497517107007,0.5019703333680026,0.3527533710002899,0.016235327568689964,0.33651804343159997,0.36898869856897987,0.22748900204896927,0.09790424696020851,0.12958475508876077,0.32539324900917777
2023-09-29,0.4480745891729991,0.12465281015201667,0.3234217790209824,0.5727273993250157,0.3365156054496765,0.02593532011473693,0.3105802853349396,0.36245092556441344,0.21540978799263635,0.09932724709968803,0.11608254089294832,0.31473703509232437
2023-10-06,0.4342421392599742,0.11066735887919281,0.32357478038078136,0.544909498139167,0.3383320172627767,0.007761888790837358,0.33057012847193934,0.346093906053614,0.227425845960776,0.10377305164886809,0.12365279431190791,0.3311988976096441
2023-10-13,0.44513049721717834,0.13945763625471722,0.30567286096246116,0.5845881334718955,0.33636821309725445,0.020486848716104247,0.3158813643811502,0.3568550618133587,0.21850128720204035,0.125320342931893,0.09318094427014734,0.34382163013393335
2023-10-20,0.45280681053797406,0.12283292518248473,0.3299738853554893,0.5756397357204588,0.3155890703201294,0.037818132142939984,0.2777709381771894,0.3534072024630694,0.23160414646069208,0.09074981327194825,0.14085433318874382,0.32235395973264036
2023-10-27,0.4654015203317006,0.13422500050359779,0.3311765198281028,0.5996265208352984,0.31657569110393524,0.05414758663977516,0.2624281044641601,0.3707232777437104,0.21802280098199844,0.08628578150392394,0.1317370194780745,0.3043085824859224
2023-11-03,0.4579863448937734,0.1310684320150384,0.32691791287873495,0.5890547769088118,0.31720030307769775,0.04436285238519719,0.27283745069250054,0.36156315546289497,0.2248133420944214,0.09303818739528986,0.13177515469913154,0.31785152948971124
