model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,-1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,-2.120562374879635,0.9825397846770563,,,
M4_Flat_Ridge,4.551494568801899,3.3560150875192405,0.4669260700389105,-0.09627423616922548,-2.06010774734078,0.9798004804116223,0.9364349294459933,0.4269095008960711,0.3347226225789247
M4_Flat_XGB,4.514098743364866,3.358533320352548,0.490272373540856,-0.0872670673487006,-3.1342061989200327,0.9990380266703583,0.8576240095512518,,
Naive_DirPersist,,,0.5097276264591439,,,,,,
