feature,mean_abs_shap
gfw_cape_total_vessels,0.010632870112840432
pw_cape_n_tanker,0.0095825848377222
gfw_cape_total_hours,0.00592696014309355
crude_production,0.005675279371062873
gfw_cape_cargo_hours,0.00455587702855756
pw_cape_capacity_tanker,0.004319891766840569
cushing_stocks,0.003603779319792866
gfw_mandeb_cargo_hours,0.003504546596962128
vix,0.002912245433464811
sp500_log_return,0.0028226117924876884
gfw_hormuz_total_vessels,0.0026711763061844957
crude_exports,0.0025149569555361156
gfw_hormuz_total_hours,0.002461493642614648
gold_return,0.002420563949753088
gasoline_supplied,0.0023399296624844476
pw_suez_capacity_tanker,0.002316507074758001
gfw_hormuz_cargo_hours,0.002177469347531942
pw_suez_n_tanker,0.0020866300265015856
dgs10_change,0.0020492516511911043
pw_imp_hubs_import_vol,0.0020333089555386852
brent_f1_spot_log_basis,0.001957962860087107
treasury_10y,0.0019228781891443326
pw_panama_n_tanker,0.0018734006675198696
gfw_malacca_total_hours_mom_pct,0.0018371843289731562
gpr,0.0018098240808953271
gfw_mandeb_total_vessels,0.0016627615074940973
gfw_mandeb_total_hours_mom_pct,0.0016395043651361715
gfw_malacca_cargo_hours,0.0015282890784366373
pw_malacca_capacity_tanker,0.0015277679239039468
pw_malacca_n_tanker,0.0014881486898569286
dollar_index,0.0014651119652439979
pw_mandeb_n_tanker,0.0014087302911833732
cushing_stocks_change,0.0014046985956585635
gfw_malacca_total_hours,0.0013216301501952697
crude_imports,0.0013047787073504616
cadusd_log_return,0.0013013737708270042
gfw_suez_total_vessels,0.001296535224681218
brent_log_return,0.0012350306582079248
distillate_supplied,0.0011021790748325724
brent_wti_spread,0.0010928349930991047
brent_roll_week,0.0010865484145132559
gfw_mandeb_total_hours,0.0010123303923434913
wti_log_return,0.000996725465915604
gfw_malacca_total_vessels,0.0009840696706874892
pw_hormuz_capacity_tanker,0.0009097658705870536
pw_hormuz_n_tanker,0.000904566621033512
crude_stocks_change,0.0008695769617277534
pw_panama_capacity_tanker,0.0008634493814400747
pw_exp_hubs_export_vol,0.0007867468059708431
fed_funds_rate,0.0007699986568331624
jet_fuel_supplied,0.0007484030775973893
gfw_suez_cargo_hours,0.0007133371413822085
gfw_suez_total_hours_mom_pct,0.0006967406055520447
gfw_panama_total_hours_mom_pct,0.0006579053252261206
refinery_utilisation,0.0006274966448259313
refinery_crude_input,0.0005743345470348361
gfw_panama_cargo_hours,0.0005677474622209401
pw_mandeb_capacity_tanker,0.0005595823331258516
ovx,0.0005388582692835645
global_econ_activity,0.0004952079467564037
gfw_cape_total_hours_mom_pct,0.0004808834899901069
gfw_hormuz_total_hours_mom_pct,0.00044381431243585334
gfw_panama_total_hours,0.00037459870421217487
gfw_panama_total_vessels,0.00034803410645693544
brent_price,0.0002858812733383268
crude_stocks_excl_spr,0.00028530648258392745
nonoil_industrial_commodity,0.00024283300459561075
wti_price,0.00021597694817961912
gfw_suez_total_hours,6.405035429191183e-05
