model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,2.120562374879635,0.9825397846770563,,,
M4_Flat_Ridge,4.536062411735474,3.3291750522031465,0.490272373540856,-0.09255724256532205,2.038531220648532,0.9787377953802966,0.9382960515210027,0.38571398038722765,0.3498542538674272
M4_Flat_XGB,4.506073736788279,3.3594346241501194,0.47470817120622566,-0.08533416205308542,2.5442615220398097,0.994230404042481,0.8465006538754124,2.132123180985432,0.0164983607160768
Naive_DirPersist,,,0.5097276264591439,,,,,,
