feature,mean_abs_shap
pw_cape_capacity,0.010854683255749916
pw_cape_n_total,0.010314493064308658
gfw_mandeb_other_share,0.006858558442842358
gfw_cape_total_vessels,0.0060373031090819335
pw_cape_n_tanker,0.005986362713542008
pw_suez_tanker_cap_share,0.005472744853768799
gfw_mandeb_mean_presence_hours_per_vessel,0.004759418493807844
pw_suez_capacity,0.004747046957144425
gfw_suez_other_share,0.004537682233941838
pw_malacca_tanker_share,0.00453539903227946
gfw_cape_cargo_hours,0.004125929514490691
pw_hormuz_tanker_share,0.0038528875701990357
pw_cape_capacity_tanker_4w_ma,0.0034415629426907354
pw_cape_capacity_tanker,0.003258429367230641
gfw_cape_total_hours,0.003126363665477301
pw_malacca_capacity,0.003125122969966678
cushing_stocks,0.00307909569837978
pw_suez_tanker_share,0.002983578164172207
gfw_panama_bunker_hours,0.0029269326971236827
pw_mandeb_tanker_cap_share,0.0028105690776690203
gfw_suez_mean_presence_hours_per_vessel,0.00278061136541786
crude_production,0.002697037136774005
gfw_mandeb_cargo_hours,0.0026187836433606226
NTL_anom_Rotterdam,0.0025783882872540296
pw_mandeb_capacity,0.0025519046018286804
gfw_cape_mean_presence_hours_per_vessel,0.0025241330707890947
pw_suez_n_tanker_wow_pct,0.0025066420643650696
sp500_log_return,0.0024524816211058884
pw_all_tanker_share,0.0023652805765161547
pw_suez_n_total,0.002264023139576026
pw_panama_n_total,0.0021115650890791847
gfw_cape_other_share,0.002082840433657001
pw_malacca_tanker_cap_share,0.002080047553105678
gold_return,0.001977759163756308
gfw_malacca_other_share,0.0019589865869825223
pw_mandeb_n_total,0.0019589641005146887
BSI_anom_Jurong,0.0019451830964801594
NTL_anom_Jurong,0.0019362044263217144
vix,0.0019144416629577076
pw_suez_avg_tanker_size,0.001909764452712275
BSI_anom_NingboZhoushan,0.0018886650221513427
crude_exports,0.0018541133829965233
NDWI_anom_NingboZhoushan,0.0017703688101923867
gfw_malacca_total_hours_mom_pct,0.0017568386263383776
gfw_hormuz_total_vessels,0.0017215587986584887
pw_malacca_avg_tanker_size,0.0016610671064826014
NDWI_anom_Jurong,0.0016511642169393162
NDVI_anom_NingboZhoushan,0.0015695915004897767
gfw_mandeb_total_vessels,0.001558411801127426
pw_imp_hubs_import_vol,0.001532121232569743
pw_suez_capacity_tanker,0.0015234573816155692
gasoline_supplied,0.0015082805079969029
NTL_anom_Jamnagar,0.0014889795892283912
pw_hormuz_n_tanker_wow_pct,0.001472305832126262
gfw_mandeb_total_hours_mom_pct,0.001468879824410179
pw_mandeb_n_tanker_wow_pct,0.0014465478418933377
BSI_anom_Yanbu,0.0014459278034199045
pw_cape_n_tanker_wow_pct,0.0014434143507917163
NDWI_anom_Kharg,0.0014402127946768902
gpr,0.0013584884681660824
NDVI_anom_Jurong,0.001356929539860291
pw_malacca_n_total,0.0013303437175505761
pw_panama_n_tanker_wow_pct,0.0013288055521690763
gfw_hormuz_total_hours,0.001327679749428682
pw_cape_avg_tanker_size,0.0013200831624962126
NDVI_anom_Basra,0.0013128811704525196
BSI_anom_Ulsan,0.0013104254044994292
pw_panama_capacity,0.0013082340294065318
pw_panama_n_tanker,0.0013060399477788675
gfw_hormuz_other_hours,0.0013042431336481887
brent_f1_spot_log_basis,0.0012929395700712542
pw_malacca_capacity_tanker,0.0012924760047467775
pw_suez_n_tanker,0.0012791934135158523
NDBI_anom_Kharg,0.001267726423887947
cushing_stocks_change,0.0012649858274336278
NDBI_anom_Jurong,0.0012067266500106627
pw_panama_tanker_cap_share,0.0011979933573233468
NDBI_anom_Rotterdam,0.0011849589744967334
crude_imports,0.0011793052465787403
gfw_mandeb_total_hours,0.0011718885081148972
NTL_anom_Basra,0.0011609070138710494
BSI_anom_Kharg,0.001154761242526682
gfw_hormuz_cargo_hours,0.0011543788259536928
