date,rs:P001,rs:P002,rs:P003,rs:P004,rs:P005,rs:P006,rs:P007,rs:P008,rs:P009,rs:P010,rs:P011,sh:P001,sh:P002,sh:P003,sh:P004,sh:P005,sh:P006,sh:P007,sh:P008,sh:P009,sh:P010,sh:P011,sh:hormuz,sh:suez,sh:malacca,sh:mandeb,sh:panama,sh:cape
2021-12-03,0.036506586,0.03310804,0.036923826,0.03687177,0.03556652,0.034687858,0.033257447,0.034745857,0.033631664,0.033770636,0.037354384,0.036408804,0.03680929,0.036780313,0.03577756,0.036886703,0.037078414,0.03662496,0.03686267,0.0369864,0.037199788,0.036560718,0.0344117,0.035135668,0.033890083,0.034816153,0.035419334,0.035926823
2021-12-10,0.037181444,0.03264117,0.0385947,0.034573264,0.035065543,0.034037936,0.030679628,0.035389993,0.031573214,0.03324207,0.036548592,0.037509084,0.037632454,0.037888758,0.036039468,0.037897196,0.038227927,0.03826157,0.03709405,0.03798049,0.037566446,0.037371855,0.033823054,0.03406015,0.033204924,0.034122,0.03509949,0.036693513
2021-12-17,0.036883626,0.032865256,0.037130665,0.040199406,0.034911536,0.034870774,0.03357497,0.034674697,0.032940935,0.032668695,0.037404813,0.036650702,0.03691428,0.037036162,0.035987157,0.037126586,0.037080124,0.037730318,0.036387574,0.037187655,0.03576997,0.036146346,0.033916973,0.034941167,0.03374518,0.034920678,0.034948807,0.03538496
2021-12-24,0.036973596,0.033104323,0.036721095,0.038309418,0.03580347,0.034549117,0.033174135,0.034836076,0.033410005,0.03349974,0.03729235,0.036508415,0.036966812,0.036698595,0.036073826,0.03684645,0.0367011,0.037033103,0.036786254,0.037097253,0.03694233,0.036447395,0.034052685,0.034746952,0.034030143,0.034701616,0.035139613,0.03555412
2021-12-31,0.037566576,0.0328994,0.036777876,0.03907711,0.035836734,0.034767963,0.033518206,0.035293333,0.033914607,0.032941952,0.03717143,0.03629546,0.036584575,0.03667342,0.03510879,0.036659487,0.036500335,0.036369618,0.036219396,0.036407724,0.036557883,0.03700688,0.033848584,0.03563004,0.033419743,0.03653561,0.034847047,0.03557021
2022-01-07,0.037469145,0.033121325,0.037078194,0.036591917,0.034935135,0.033925384,0.0314328,0.035763986,0.032057997,0.033834018,0.036962792,0.037115734,0.037078734,0.037338633,0.03606782,0.037329324,0.037671074,0.037976306,0.037176214,0.037360393,0.038593788,0.037813216,0.03376599,0.03400783,0.03298075,0.035076585,0.034310423,0.035164528
2022-01-14,0.03620008,0.03247154,0.037655268,0.037057713,0.03481818,0.03351748,0.030568238,0.035636216,0.031616285,0.033407804,0.036828674,0.037092768,0.03694661,0.037788983,0.035781693,0.037517693,0.03713759,0.03672725,0.037454873,0.037540488,0.03705728,0.037397377,0.034141697,0.035535857,0.033523824,0.035402775,0.03580957,0.037366174
2022-01-21,0.03412691,0.033595398,0.033612117,0.0340217,0.03348776,0.030856261,0.030403372,0.031515293,0.031375233,0.0328501,0.036851335,0.038859032,0.03898049,0.039132807,0.036852658,0.038870238,0.039025705,0.038622282,0.039187722,0.039056174,0.03748663,0.03830313,0.034673348,0.03588918,0.034036234,0.03535827,0.03624078,0.036729854
2022-01-28,0.0356922,0.035157394,0.036010213,0.0344437,0.034843605,0.034010943,0.033887565,0.036431476,0.03435988,0.035143234,0.036048904,0.03657628,0.036762245,0.036880292,0.035865385,0.03701718,0.03635417,0.036449865,0.03666261,0.036818217,0.035972282,0.037086908,0.03584705,0.035706576,0.034059443,0.035329647,0.03502588,0.035556868
2022-02-04,0.03355103,0.033996567,0.0348232,0.03569845,0.033664033,0.031780623,0.032100294,0.033980705,0.032788437,0.033816002,0.03661508,0.0373332,0.037681334,0.037734095,0.036074486,0.038018256,0.03714228,0.03680087,0.03728737,0.038033623,0.036765,0.036905866,0.035899676,0.037033644,0.0351704,0.036000468,0.03641814,0.036886826
