model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,-1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,-2.120562374879635,0.9825397846770563,,,
M3_Flat_Ridge,4.5529034531106545,3.3286628801551754,0.49416342412451364,-0.09661358043210111,-2.17200016319076,0.9846130930246091,0.9357539739818438,0.8740794336957298,0.19103749837464679
M3_Flat_XGB,4.357003168787217,3.2301984075409305,0.5330739299610895,-0.0494289839626072,-1.2588080262674972,0.8953768119647967,0.4708298253853417,,
Naive_DirPersist,,,0.5097276264591439,,,,,,
