date,gate_finance,gate_shipping
2023-07-28,0.6417635083198547,0.35823649168014526
2023-08-04,0.6545971035957336,0.34540292620658875
2023-08-11,0.6365598440170288,0.3634401559829712
2023-08-18,0.668980598449707,0.33101940155029297
2023-08-25,0.6719819903373718,0.32801803946495056
2023-09-01,0.6693710684776306,0.3306288719177246
2023-09-08,0.6547825932502747,0.34521740674972534
2023-09-15,0.6705768704414368,0.32942312955856323
2023-09-22,0.6716233491897583,0.3283766508102417
2023-09-29,0.6513665914535522,0.34863340854644775
2023-10-06,0.6437129378318787,0.3562870919704437
2023-10-13,0.6709825396537781,0.3290174901485443
2023-10-20,0.5979676842689514,0.4020323157310486
2023-10-27,0.586909830570221,0.41309013962745667
2023-11-03,0.6057767271995544,0.39422324299812317
2023-11-10,0.5867160558700562,0.41328397393226624
2023-11-17,0.6045916080474854,0.39540842175483704
2023-11-24,0.5961945652961731,0.4038054645061493
2023-12-01,0.6049755811691284,0.3950244188308716
2023-12-08,0.5997080206871033,0.40029191970825195
2023-12-15,0.6064284443855286,0.39357152581214905
2023-12-22,0.6107069253921509,0.3892930746078491
2023-12-29,0.5923100113868713,0.40769001841545105
2024-01-05,0.5885376334190369,0.4114623963832855
2024-01-12,0.5921288132667542,0.40787121653556824
2024-01-19,0.5111809968948364,0.4888190031051636
2024-01-26,0.4923994839191437,0.5076005458831787
2024-02-02,0.49570828676223755,0.5042917728424072
2024-02-09,0.4851627051830292,0.5148373246192932
2024-02-16,0.48085057735443115,0.5191494822502136
2024-02-23,0.4885335862636566,0.511466383934021
2024-03-01,0.48275279998779297,0.5172472596168518
2024-03-08,0.5121870040893555,0.4878130555152893
2024-03-15,0.4700319766998291,0.5299680829048157
2024-03-22,0.4983208179473877,0.5016791820526123
2024-03-29,0.4665601849555969,0.5334398150444031
2024-04-05,0.47808757424354553,0.5219123959541321
2024-04-12,0.48544394969940186,0.5145560503005981
2024-04-19,0.5201632976531982,0.47983670234680176
2024-04-26,0.521497905254364,0.478502094745636
2024-05-03,0.5190834999084473,0.4809165596961975
2024-05-10,0.5380030274391174,0.46199697256088257
2024-05-17,0.5418168306350708,0.4581831097602844
2024-05-24,0.5253410339355469,0.47465893626213074
2024-05-31,0.5250554084777832,0.4749445617198944
2024-06-07,0.5263042449951172,0.4736957550048828
2024-06-14,0.548111617565155,0.45188841223716736
2024-06-21,0.5270154476165771,0.4729846119880676
2024-06-28,0.520784854888916,0.4792150855064392
2024-07-05,0.5456672310829163,0.45433279871940613
2024-07-12,0.5539096593856812,0.4460904002189636
2024-07-19,0.5352851748466492,0.46471476554870605
2024-07-26,0.5286557674407959,0.4713442325592041
2024-08-02,0.5472778677940369,0.45272210240364075
2024-08-09,0.517469584941864,0.4825304448604584
2024-08-16,0.5373611450195312,0.46263885498046875
2024-08-23,0.5492104291915894,0.4507896304130554
2024-08-30,0.5091357231140137,0.4908643066883087
2024-09-06,0.5560071468353271,0.44399288296699524
2024-09-13,0.538425862789154,0.46157413721084595
2024-09-20,0.5396191477775574,0.4603808522224426
2024-09-27,0.5328654050827026,0.467134565114975
2024-10-04,0.518701434135437,0.4812985956668854
2024-10-11,0.5153064727783203,0.4846935272216797
2024-10-18,0.6508575081825256,0.34914252161979675
2024-10-25,0.6177474856376648,0.3822524845600128
2024-11-01,0.614992082118988,0.3850078284740448
2024-11-08,0.6275633573532104,0.37243661284446716
2024-11-15,0.6161981821060181,0.38380178809165955
2024-11-22,0.6593690514564514,0.34063097834587097
2024-11-29,0.6558740139007568,0.344125896692276
2024-12-06,0.6594989895820618,0.3405010402202606
2024-12-13,0.6388134360313416,0.36118659377098083
2024-12-20,0.6324763894081116,0.3675236403942108
2024-12-27,0.6276952028274536,0.372304767370224
2025-01-03,0.652330756187439,0.3476692736148834
2025-01-10,0.6440678834915161,0.3559320867061615
2025-01-17,0.5091013312339783,0.4908986985683441
2025-01-24,0.5346965789794922,0.4653033912181854
2025-01-31,0.5070402026176453,0.49295976758003235
2025-02-07,0.5094698667526245,0.4905301034450531
2025-02-14,0.5012672543525696,0.4987327754497528
2025-02-21,0.5037155747413635,0.49628445506095886
2025-02-28,0.5032793879508972,0.4967206120491028
2025-03-07,0.4865175783634186,0.5134824514389038
2025-03-14,0.5028128027915955,0.49718716740608215
2025-03-21,0.48666131496429443,0.5133386850357056
2025-03-28,0.4999079406261444,0.500092089176178
2025-04-04,0.5091029405593872,0.4908970594406128
2025-04-11,0.5110520124435425,0.48894792795181274
2025-04-18,0.8711718916893005,0.12882807850837708
2025-04-25,0.8669150471687317,0.1330849528312683
2025-05-02,0.867685854434967,0.13231419026851654
2025-05-09,0.8746132254600525,0.12538675963878632
2025-05-16,0.8753743171691895,0.12462564557790756
2025-05-23,0.8871472477912903,0.11285275220870972
2025-05-30,0.8761784434318542,0.12382154166698456
2025-06-06,0.8854385614395142,0.11456144601106644
2025-06-13,0.8819316029548645,0.11806836724281311
2025-06-20,0.8695390820503235,0.13046090304851532
2025-06-27,0.8746486306190491,0.12535135447978973
2025-07-04,0.8921915292739868,0.10780849307775497
2025-07-11,0.8723779320716858,0.12762212753295898
2025-07-18,0.9017159938812256,0.09828396141529083
2025-07-25,0.8813164830207825,0.11868356168270111
2025-08-01,0.8723933100700378,0.1276066154241562
2025-08-08,0.883994460105896,0.1160055473446846
2025-08-15,0.8607525825500488,0.13924741744995117
2025-08-22,0.8821853399276733,0.11781463027000427
2025-08-29,0.8829544186592102,0.11704561859369278
2025-09-05,0.8838164806365967,0.1161835715174675
2025-09-12,0.8770056366920471,0.1229943111538887
2025-09-19,0.8760172724723816,0.1239827573299408
2025-09-26,0.8850162625312805,0.11498375982046127
2025-10-03,0.879744291305542,0.12025568634271622
2025-10-10,0.8785496950149536,0.12145023047924042
2025-10-17,0.8469879031181335,0.15301212668418884
2025-10-24,0.8232919573783875,0.17670804262161255
2025-10-31,0.8411540389060974,0.1588459312915802
2025-11-07,0.8280026316642761,0.17199735343456268
2025-11-14,0.8208889961242676,0.17911097407341003
2025-11-21,0.8288778066635132,0.1711222380399704
2025-11-28,0.8439573049545288,0.1560426652431488
2025-12-05,0.8271332383155823,0.1728668361902237
2025-12-12,0.844508707523346,0.15549127757549286
2025-12-19,0.8424563407897949,0.15754368901252747
