date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2021-07-09,0.6034170985221863,0.07432689469176414,0.5290902038304222,0.6777439932139504,0.3965829312801361,0.07432691633843654,0.3222560149416996,0.47090984761857263
2021-07-16,0.6017172932624817,0.07643893985930841,0.5252783534031733,0.6781562331217901,0.3982827266057332,0.07643895567457597,0.32184377093115724,0.4747216822803092
2021-07-23,0.5529609521230062,0.03725610714386722,0.515704844979139,0.5902170592668734,0.44703906774520874,0.037256106382373436,0.4097829613628353,0.48429517412758216
2021-07-30,0.5580477913220724,0.04274225228187102,0.5153055390402014,0.6007900436039434,0.4419521590073903,0.04274223889673078,0.39920992011065953,0.4846943979041211
2021-08-06,0.548981785774231,0.03692107362630191,0.512060712147929,0.5859028594005329,0.4510181446870168,0.03692106317128127,0.41409708151573554,0.48793920785829803
2021-08-13,0.5567119916280111,0.04454228937302657,0.5121697022549845,0.6012542810010377,0.44328802824020386,0.044542247886317395,0.39874578035388647,0.48783027612652125
2021-08-20,0.561747411886851,0.034359426537932954,0.527387985348918,0.596106838424784,0.4382525583108266,0.03435943837731076,0.40389311993351584,0.47261199668813736
2021-08-27,0.5490353306134542,0.045555173606451775,0.5034801570070024,0.594590504219906,0.45096465945243835,0.04555514604677254,0.40540951340566583,0.4965198054992109
2021-09-03,0.5518531799316406,0.03875609461264085,0.5130970853189998,0.5906092745442815,0.4481468200683594,0.038756080463243796,0.4093907396051156,0.4869029005316032
2021-09-10,0.5477317770322164,0.044683327822461844,0.5030484492097546,0.5924151048546783,0.45226822296778363,0.04468332601915792,0.4075848969486257,0.49695154898694155
2021-09-17,0.554612914721171,0.043276887350097284,0.5113360273710738,0.5978898020712683,0.4453871150811513,0.043276887350097284,0.40211022773105404,0.4886640024312486
2021-09-24,0.5613265832265218,0.04799824481115639,0.5133283384153655,0.6093248280376782,0.4386734068393707,0.047998197325180354,0.3906752095141904,0.4866716041645511
2021-10-01,0.5548490285873413,0.047186107805946356,0.507662920781395,0.6020351363932877,0.4451509813467662,0.04718609411277849,0.3979648872339877,0.49233707545954464
2021-10-08,0.5434216757615408,0.041057273430124976,0.5023644023314158,0.5844789491916658,0.4565783143043518,0.04105731059881016,0.4155210037055416,0.497635624903162
2021-10-15,0.5574577848116556,0.0560640391921171,0.5013937456195385,0.6135218240037728,0.4425422151883443,0.0560640391921171,0.3864781759962272,0.4986062543804614
2021-10-22,0.5328814387321472,0.03167101522108329,0.5012104235110639,0.5645524539532305,0.4671185612678528,0.03167103211334307,0.4354475291545097,0.4987895933811959
2021-10-29,0.5427200198173523,0.04076667354073361,0.5019533462766187,0.5834866933580859,0.4572799702485402,0.04076671868841745,0.41651325156012275,0.4980466889369577
2021-11-05,0.5387589434782664,0.039736422616175646,0.4990225208620907,0.578495366094442,0.4612410267194112,0.039736422616175646,0.42150460410323554,0.5009774493355869
2021-11-12,0.5345374941825867,0.0316941802123259,0.5028433139702607,0.5662316743949126,0.4654624859491984,0.0316941750726331,0.4337683108765653,0.49715666102183154
2021-11-19,0.5409843524297079,0.03384252259675792,0.50714182983295,0.5748268750264658,0.4590156277020772,0.0338425505244463,0.4251730771776309,0.4928581782265235
2021-11-26,0.5428935686747233,0.03849460597368848,0.5043989627010348,0.5813881746484117,0.45710645119349164,0.03849460664816031,0.41861184454533135,0.4956010578416519
2021-12-03,0.5414713819821676,0.022848499730713123,0.5186228822514545,0.5643198817128807,0.458528608083725,0.022848513186007804,0.4356800948977172,0.48137712126973276
2021-12-10,0.5313912630081177,0.04066096211666875,0.4907303008914489,0.5720522251247864,0.4686087667942047,0.04066094704029233,0.4279478197539124,0.509269713834497
2021-12-17,0.5430869857470194,0.022729386303688374,0.520357599443331,0.5658163720507078,0.4569130440553029,0.022729406139275193,0.4341836379160277,0.47964245019457813
2021-12-24,0.5378308693567911,0.03268013080886021,0.5051507385479309,0.5705110001656514,0.462169090906779,0.03268012114689508,0.42948896975988393,0.49484921205367405
2021-12-31,0.5335287153720856,0.03352299359602142,0.5000057217760642,0.567051708968107,0.46647127469380695,0.03352298238875227,0.43294829230505466,0.49999425708255923
2022-01-07,0.5274328688780466,0.03413549048955681,0.4932973783884898,0.5615683593676034,0.47256715099016827,0.034135466090053336,0.4384316849001149,0.5067026170802216
2022-01-14,0.5402648250261942,0.03931421631742315,0.5009506087087711,0.5795790413436174,0.4597351849079132,0.03931424354852014,0.42042094135939306,0.49904942845643335
2022-01-21,0.5534240404764811,0.030502011417015324,0.5229220290594657,0.5839260518934964,0.44657594958941144,0.030501984099756557,0.41607396548965486,0.477077933689168
2022-01-28,0.543635368347168,0.026160708522559355,0.5174746598246086,0.5697960768697273,0.45636465152104694,0.026160705717882853,0.43020394580316407,0.4825253572389298
2022-02-04,0.5555638869603475,0.02856158464982453,0.527002302310523,0.584125471610172,0.4444361130396525,0.02856156846436083,0.4158745445752917,0.47299768150401333
2022-02-11,0.5507208903630575,0.025631440970754787,0.5250894493923027,0.5763523313338123,0.44927912950515747,0.025631411178082923,0.42364771832707454,0.4749105406832404
2022-02-18,0.544670025507609,0.03570936123616847,0.5089606642714406,0.5803793867437774,0.4553299844264984,0.035709348347405245,0.41962063607909317,0.49103933277390366
2022-02-25,0.5498749415079752,0.028010837473073473,0.5218641040349018,0.5778857789810486,0.4501250783602397,0.02801087464124782,0.4221142037189919,0.4781359530014875
2022-03-04,0.5587811668713888,0.03715855098965159,0.5216226158817372,0.5959397178610404,0.4412188231945038,0.037158594390694855,0.40406022880380893,0.47837741758519864
2022-03-11,0.556007444858551,0.03074074050708625,0.5252667043514647,0.5867481853656373,0.443992555141449,0.030740711188384808,0.4132518439530642,0.47473326632983376
2022-03-18,0.5523054401079813,0.03058602281895297,0.5217194172890284,0.5828914629269343,0.4476945797602336,0.030586026696558435,0.41710855306367517,0.478280606456792
2022-03-25,0.5499370098114014,0.03209311196892917,0.5178438978424722,0.5820301217803305,0.45006298025449115,0.032093119885332665,0.4179698603691585,0.4821561001398238
2022-04-01,0.5560824871063232,0.025296159580442294,0.530786327525881,0.5813786466867655,0.44391752282778424,0.02529616922612193,0.4186213536016623,0.4692136920539062
2022-04-08,0.5489495793978373,0.024209198394381657,0.5247403810034557,0.5731587777922189,0.45105042060216266,0.02420916591573147,0.4268412546864312,0.47525958651789413
2022-04-15,0.5486093163490295,0.032383484671135575,0.5162258316778939,0.5809928010201652,0.45139063398043316,0.03238347175780442,0.41900716222262874,0.4837741057382376
2022-04-22,0.5430998901526133,0.052578269656658454,0.4905216204959548,0.5956781598092717,0.45690011978149414,0.05257826811341406,0.4043218516680801,0.5094783878949082
2022-04-29,0.549161026875178,0.06183098643291116,0.4873300404422668,0.6109920133080892,0.45083892345428467,0.06183096513433072,0.38900795831995394,0.5126698885886154
2022-05-06,0.540408859650294,0.056747595611979264,0.48366126403831466,0.5971564552622732,0.45959113041559857,0.05674756870303849,0.4028435617125601,0.5163386991186371
2022-05-13,0.550236294666926,0.05694746979211586,0.4932888248748102,0.6071837644590419,0.4497637053330739,0.05694748080435291,0.392816224528721,0.5067111861374268
2022-05-20,0.5501136779785156,0.058235551905663145,0.4918781260728525,0.6083492298841787,0.44988635182380676,0.05823555477203152,0.39165079705177525,0.5081219065958382
2022-05-27,0.541733960310618,0.05964546691637348,0.4820884933942446,0.6013794272269916,0.4582660297552745,0.05964546291683451,0.39862056683843994,0.517911492672109
2022-06-03,0.536651204029719,0.05820780627936882,0.47844339775035016,0.5948590103090878,0.4633488158384959,0.05820782024768553,0.4051409955908104,0.5215566360861814
2022-06-10,0.5442431072394053,0.056596884162335395,0.4876462230770699,0.6008399914017407,0.45575689276059467,0.05659686053248124,0.3991600322281134,0.5123537532930759
2022-06-17,0.5438054899374644,0.048161649621121176,0.4956438403163432,0.5919671395585855,0.45619452993075055,0.04816164726288163,0.4080328826678689,0.5043561771936321
2022-06-24,0.5507200161616007,0.056417568150442125,0.4943024480111586,0.6071375843120428,0.44927998383839923,0.056417568150442125,0.3928624156879571,0.5056975519888414
2022-07-01,0.5532770156860352,0.05976201644443884,0.4935149992415963,0.613039032130474,0.44672295451164246,0.05976199687291438,0.38696095763872806,0.5064849513845568
2022-07-08,0.5480636556943258,0.055934339572667795,0.492129316121658,0.6039979952669936,0.4519363343715668,0.05593432220062941,0.39600201217093733,0.5078706565721962
2022-07-15,0.5496020217736562,0.06182584462304891,0.48777617715060734,0.6114278663967052,0.4503979980945587,0.061825840516345355,0.38857215757821334,0.512223838610904
2022-07-22,0.5689598222573599,0.0548886738621539,0.514071148395206,0.6238484961195138,0.43104015787442523,0.054888667953809374,0.37615148992061587,0.4859288258282346
2022-07-29,0.5612442195415497,0.05626007108301294,0.5049841484585368,0.6175042906245626,0.43875577052434284,0.056260013614819936,0.3824957569095229,0.49501578413916275
2022-08-05,0.5697955091794332,0.047122159291158795,0.5226733498882744,0.616917668470592,0.43020449082056683,0.04712220449166743,0.3830822863288994,0.47732669531223426
2022-08-12,0.5722614824771881,0.0566462677255695,0.5156152147516186,0.6289077502027576,0.42773852745691937,0.0566462813243491,0.37109224613257025,0.4843848087812685
2022-08-19,0.5571129818757375,0.05819344375198633,0.4989195381237512,0.6153064256277239,0.4428870181242625,0.0581934243913583,0.38469359373290424,0.5010804425156208
2022-08-26,0.5674886902173361,0.04520334248333725,0.5222853477339988,0.6126920327006733,0.4325112998485565,0.04520333069833284,0.3873079691502237,0.47771463054688934
2022-09-02,0.5639772415161133,0.0464412963444906,0.5175359451716227,0.6104185378606038,0.4360227882862091,0.04644132458392329,0.3895814637022858,0.4824641128701324
2022-09-09,0.5707675218582153,0.04574936123449388,0.5250181606237214,0.6165168830927092,0.4292324682076772,0.04574938977715438,0.3834830784305228,0.47498185798483156
2022-09-16,0.5707988540331522,0.04748265611889314,0.5233161979142591,0.6182815101520454,0.4292011658350627,0.04748266200315717,0.38171850383190553,0.47668382783821983
2022-09-23,0.5730294585227966,0.045374429681501,0.5276550288412957,0.6184038882042976,0.42697054147720337,0.04537443125334696,0.3815961102238564,0.4723449727305503
2022-09-30,0.5754244327545166,0.051790461491675786,0.5236339712628408,0.6272148942461924,0.4245755771795909,0.051790453031539965,0.37278512414805093,0.47636603021113083
2022-10-07,0.5695846478144327,0.055226527480195825,0.5143581203342369,0.6248111752946286,0.4304153422514598,0.05522649286936402,0.37518884938209573,0.4856418351208238
2022-10-14,0.5762904286384583,0.045083544278225585,0.5312068843602327,0.6213739729166838,0.42370960116386414,0.04508356494272296,0.37862603622114116,0.4687931661065871
2022-10-21,0.6829028328259786,0.13736714479840623,0.5455356880275724,0.8202699776243849,0.31709715723991394,0.13736716791974538,0.17972998932016856,0.4544643251596593
2022-10-28,0.6797295610109965,0.14195475101273758,0.5377748099982589,0.821684312023734,0.32027042905489606,0.141954758550664,0.17831567050423205,0.4622251876055601
2022-11-04,0.6831706166267395,0.14024630760066706,0.5429243090260725,0.8234169242274065,0.316829373439153,0.14024631040564384,0.17658306303350918,0.45707568384479685
2022-11-11,0.6906450788180033,0.1604870036263573,0.530158075191646,0.8511320824443606,0.30935492366552353,0.16048700976695793,0.1488679138985656,0.4698419334324815
