model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,-1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,-2.120562374879635,0.9825397846770563,,,
M2_Flat_Ridge,4.30226394896789,3.1547516756216374,0.4785992217898833,-0.03624448039156847,-1.8697504185805929,0.9686700442313115,0.9154749578771958,0.2665084966796035,0.3949238082804305
M2_Flat_XGB,4.339502172229699,3.1547970306847426,0.4980544747081712,-0.04521368910873602,-1.839468465990549,0.9664978917777638,0.3651216829140502,,
Naive_DirPersist,,,0.5097276264591439,,,,,,
