feature,mean_abs_shap
pw_cape_capacity,0.011108922030120592
pw_cape_n_total,0.010049665265274734
gfw_mandeb_other_share,0.006866480170531642
gfw_cape_total_vessels,0.005978210250053838
pw_cape_n_tanker,0.005863747976386941
pw_suez_tanker_cap_share,0.005712131634506893
pw_hormuz_tanker_share,0.005091999169620312
gfw_mandeb_mean_presence_hours_per_vessel,0.004947742161116686
pw_malacca_tanker_share,0.004778122193195145
gfw_suez_other_share,0.004559676301125887
pw_suez_capacity,0.004544496922643245
gfw_cape_cargo_hours,0.004109172660775695
pw_cape_capacity_tanker,0.003254249674769662
pw_suez_tanker_share,0.0032217868227583614
pw_cape_capacity_tanker_4w_ma,0.003212091688663543
gfw_cape_total_hours,0.003167360462410014
cushing_stocks,0.0030156280908263207
pw_malacca_capacity,0.0029315143508331577
pw_mandeb_tanker_cap_share,0.002879091838912014
crude_production,0.002812237887440203
gfw_panama_bunker_hours,0.0027801623665775882
gfw_suez_mean_presence_hours_per_vessel,0.002654763019701841
NTL_anom_Rotterdam,0.002614337223288301
gfw_mandeb_cargo_hours,0.002569359145284664
gfw_cape_mean_presence_hours_per_vessel,0.0025501218704637144
pw_suez_n_tanker_wow_pct,0.002462447157293035
sp500_log_return,0.002448545719314438
pw_all_tanker_share,0.002437526019915446
pw_mandeb_capacity,0.002388506746340088
pw_panama_n_total,0.0023349107765552267
pw_mandeb_n_total,0.0021061674518879463
pw_malacca_tanker_cap_share,0.0020978058108205976
pw_suez_n_total,0.0020872082848473264
gfw_malacca_other_share,0.00205306400763316
gfw_cape_other_share,0.0020415882503169234
gold_return,0.0019809289903369052
pw_suez_avg_tanker_size,0.001963529899654136
BSI_anom_Jurong,0.0019483935949346713
NTL_anom_Jurong,0.001945110797037736
BSI_anom_NingboZhoushan,0.0019052062140004127
crude_exports,0.0018609159097082
vix,0.0018570211481917568
NDWI_anom_NingboZhoushan,0.0017684112258059543
gfw_malacca_total_hours_mom_pct,0.001723758120575213
pw_malacca_avg_tanker_size,0.001678460656696628
gfw_hormuz_total_vessels,0.0016551372100080996
NDWI_anom_Jurong,0.0016518988582657536
NDVI_anom_NingboZhoushan,0.0015585101147442707
gasoline_supplied,0.0015428732038104038
NTL_anom_Jamnagar,0.0015015802685492817
gfw_mandeb_total_vessels,0.0014984578097140741
pw_suez_capacity_tanker,0.0014920125657620835
gfw_mandeb_total_hours_mom_pct,0.0014893533785193278
pw_imp_hubs_import_vol,0.0014716939153760268
pw_cape_avg_tanker_size,0.001443470451617701
NDWI_anom_Kharg,0.0014409356523708593
pw_panama_n_tanker_wow_pct,0.0014089419544202333
pw_hormuz_n_tanker_wow_pct,0.0013972644011585802
BSI_anom_Yanbu,0.0013886827606372583
pw_mandeb_n_tanker_wow_pct,0.0013601569171382889
gpr,0.0013598682600239054
pw_cape_n_tanker_wow_pct,0.0013518896908204826
NDVI_anom_Jurong,0.0013484699995172035
gfw_hormuz_total_hours,0.0013468557625704466
pw_panama_n_tanker,0.0013466874873759695
gfw_hormuz_other_hours,0.001323232613904537
BSI_anom_Ulsan,0.0013107080488098041
NDVI_anom_Basra,0.001308283328534241
brent_f1_spot_log_basis,0.0013027099871475499
pw_suez_n_tanker,0.0012877145221766443
pw_panama_capacity_tanker_4w_ma,0.0012776584211548012
cushing_stocks_change,0.0012740993924700162
pw_panama_capacity,0.0012536966085758064
pw_malacca_capacity_tanker,0.0012343387092001688
NDBI_anom_Kharg,0.0012253288816595888
crude_imports,0.0012205376757358198
pw_panama_tanker_share,0.001206288920836196
pw_cape_tanker_share,0.0012044260329713056
NDBI_anom_Jurong,0.001203720794093404
pw_malacca_n_total,0.0011672916051442643
gfw_malacca_bunker_hours,0.0011626494924194732
pw_mandeb_capacity_tanker_4w_ma,0.0011625414913389795
gfw_hormuz_cargo_hours,0.001158515176322362
pw_panama_tanker_cap_share,0.0011554046816388676
pw_mandeb_tanker_share,0.0011502868819781903
gfw_mandeb_total_hours,0.001148479171832785
BSI_anom_Kharg,0.00114110317086316
NTL_anom_Basra,0.0011231660602693595
NDWI_anom_Yanbu,0.0011222529287998775
NDBI_anom_RasTanura,0.0011215255597293542
gfw_mandeb_bunker_hours,0.0011168008414923793
NDBI_anom_Rotterdam,0.0010962668149136717
gfw_panama_other_share,0.0010887690509128933
treasury_10y,0.0010797207799947515
brent_roll_week,0.0010689341271504307
gfw_hormuz_mean_presence_hours_per_vessel,0.0010685800167048647
NDVI_anom_Kharg,0.0010659402481139992
distillate_supplied,0.0010519103255861406
pw_panama_avg_tanker_size,0.0010491764155435934
NDVI_anom_Yanbu,0.0010448651198675457
gfw_cape_other_hours,0.0010431494588538249
NDVI_anom_Rotterdam,0.001038143203337552
cadusd_log_return,0.001026093119352918
wti_log_return,0.0009923250697491928
gfw_suez_total_vessels,0.0009871975975072767
NDBI_anom_Ulsan,0.0009807116544539487
dgs10_change,0.0009651696441264503
gfw_malacca_mean_presence_hours_per_vessel,0.000963389607713636
pw_cape_tanker_cap_share,0.0009461638543055447
pw_malacca_n_tanker_wow_pct,0.0009447836149219458
dollar_index,0.0009351073968461495
NDWI_anom_Basra,0.0009219569787665159
pw_tanker_exp_imp_log_ratio,0.0009113306346018651
pw_tanker_exp_imp_asym,0.0009109250104721877
pw_mandeb_avg_tanker_size,0.0009067935507964823
pw_mandeb_n_tanker,0.0008968775190244573
NDWI_anom_Houston,0.0008962417169053379
gfw_panama_mean_presence_hours_per_vessel,0.0008957022613296066
NDWI_anom_Rotterdam,0.0008887769888149517
gfw_malacca_other_hours,0.0008731396460713235
NDBI_anom_Basra,0.0008714123147651496
gfw_hormuz_other_share,0.0008383783520373522
NDVI_anom_Fujairah,0.0008220407432425842
brent_log_return,0.0008199032398732801
NTL_anom_NingboZhoushan,0.0008164263413993757
crude_stocks_change,0.000807107168349384
NTL_anom_Ulsan,0.0007928700628316156
NDBI_anom_Yanbu,0.0007891852471861889
NDWI_anom_Fujairah,0.0007888016206616477
pw_tanker_exp_imp_net,0.0007799985916156197
gfw_suez_total_hours_mom_pct,0.0007559751197791671
pw_malacca_n_tanker,0.0007558450376983038
pw_exp_hubs_export_vol_wow_pct,0.0007442480720561593
brent_wti_spread,0.0007371758896488008
NTL_anom_Fujairah,0.0007144853723304453
NDWI_anom_Jamnagar,0.0006898863656664137
NDWI_anom_RasTanura,0.0006841807283447176
BSI_anom_Fujairah,0.0006774897220065481
NDBI_anom_Houston,0.0006735797966745409
gfw_panama_other_hours,0.0006729391398725238
gfw_hormuz_total_hours_mom_pct,0.0006456722657625887
jet_fuel_supplied,0.0006180547403904224
ovx,0.0006133334613804283
BSI_anom_RasTanura,0.0006077720263773276
gfw_cape_total_hours_mom_pct,0.0005769041153636055
BSI_anom_Basra,0.0005757607746735466
pw_panama_capacity_tanker,0.000571574506210046
gfw_malacca_total_vessels,0.0005715680648503611
NTL_anom_Yanbu,0.0005677098859386019
gfw_cape_bunker_hours,0.0005597314468689733
pw_suez_capacity_tanker_4w_ma,0.0005340404610291372
gfw_suez_cargo_hours,0.0005339986611984941
gfw_malacca_cargo_hours,0.0005096285959565613
pw_mandeb_capacity_tanker,0.0005094434415149367
pw_hormuz_avg_tanker_size,0.0005067536386852224
brent_price,0.0005050736196070226
wti_price,0.0004959359553536239
pw_hormuz_capacity,0.00048308509719875963
gfw_hormuz_bunker_hours,0.0004801578694465345
NDVI_anom_Houston,0.0004799958219299418
pw_hormuz_n_total,0.0004613992660574293
NDVI_anom_Jamnagar,0.00045377337129552415
gfw_malacca_total_hours,0.0004413279556951623
gfw_panama_cargo_hours,0.00043989815843373725
NDBI_anom_Fujairah,0.0004332276117227721
refinery_crude_input,0.00043049556853598124
pw_all_n_total_sum,0.0004236164256237643
NDBI_anom_NingboZhoushan,0.00041946570878087736
fed_funds_rate,0.00040327974727655513
crude_stocks_excl_spr,0.0003952165475398469
BSI_anom_Jamnagar,0.000393201128256298
refinery_utilisation,0.0003912184057420263
NDBI_anom_Jamnagar,0.0003903786439400896
global_econ_activity,0.0003809589633199037
pw_hormuz_n_tanker,0.00036504466952373905
pw_hormuz_capacity_tanker,0.0003647940307179078
pw_malacca_capacity_tanker_4w_ma,0.00034820633892852337
gfw_suez_bunker_hours,0.00034540129456123116
NDWI_anom_Ulsan,0.00034183214622463405
pw_exp_hubs_export_vol,0.00034030437789772086
pw_hormuz_capacity_tanker_4w_ma,0.00031325032162113044
NTL_anom_RasTanura,0.0003064960069724424
NTL_anom_Kharg,0.00030426401850893787
BSI_anom_Rotterdam,0.00028713371432903415
pw_all_n_tanker_sum,0.0002870788188078928
NDVI_anom_Ulsan,0.0002830990605926052
gfw_panama_total_hours,0.00027722198985331425
NTL_anom_Houston,0.00027622089210610463
pw_hormuz_tanker_cap_share,0.00026749937494398014
pw_tanker_exp_imp_asym_4w_ma,0.00023249018596097046
gfw_panama_total_vessels,0.00022055505515312503
gfw_panama_total_hours_mom_pct,0.00020779753350260848
NDVI_anom_RasTanura,0.00020339953864718455
BSI_anom_Houston,0.00018779706223941817
gfw_all_total_hours_sum,0.00016562608927772694
gfw_mandeb_other_hours,0.00015265399448749576
gfw_suez_total_hours,0.00014388635552568083
nonoil_industrial_commodity,0.0001213925767348681
gfw_suez_other_hours,0.00011527792452645932
