model,RMSE,MAE,DirAcc,RMSE_skill_vs_M0,DM_stat,DM_p_better_than_M0,DM_p_vs_M1,CW_stat_vs_M1,CW_p_vs_M1
M0_RW,4.1517846708743695,3.01136186770428,,0.0,,,,,
M1_Flat_Ridge,4.256348943170461,3.090131492098012,0.4980544747081712,-0.02518537944167276,1.5850618259454587,0.9429066209831216,,,
M1_Flat_XGB,4.368428737773503,3.2651414540476664,0.5525291828793775,-0.052180949657369524,2.120562374879635,0.9825397846770563,,,
M2_Flat_Ridge,4.415038694060452,3.2046435090126635,0.5019455252918288,-0.06340743657368941,2.071308696841674,0.9803340563145949,0.9566680572723202,0.047634830742855815,0.4810036363040735
M2_Flat_XGB,4.464918542598872,3.2875520815811963,0.45136186770428016,-0.07542151063883495,2.7624737715668943,0.9969237622705334,0.8732052242802286,1.0504378992760253,0.14675841429523362
Naive_DirPersist,,,0.5097276264591439,,,,,,
