site_id,site_name,site_type,month,year,filename,file_exists,excluded,pixel_valid,valid_mask,n_scenes,mean_cloud,patch_px,crs,exclude_reason
P003,RasTanura,terminal,2020_12,2020,S2_P003_RasTanura_2020_12.tif,1,0,1,1,10,15.2844041,256,EPSG:32639,
P003,RasTanura,terminal,2021_01,2021,S2_P003_RasTanura_2021_01.tif,1,0,1,1,10,10.5358656,256,EPSG:32639,
P003,RasTanura,terminal,2021_02,2021,S2_P003_RasTanura_2021_02.tif,1,0,1,1,11,9.64762472727273,256,EPSG:32639,
P003,RasTanura,terminal,2021_03,2021,S2_P003_RasTanura_2021_03.tif,1,0,1,1,12,15.358993250000003,256,EPSG:32639,
P003,RasTanura,terminal,2021_04,2021,S2_P003_RasTanura_2021_04.tif,1,0,1,1,11,14.744229545454544,256,EPSG:32639,
P003,RasTanura,terminal,2021_05,2021,S2_P003_RasTanura_2021_05.tif,1,0,1,1,7,13.010294857142858,256,EPSG:32639,
P003,RasTanura,terminal,2021_06,2021,S2_P003_RasTanura_2021_06.tif,1,0,1,1,10,13.481419299999999,256,EPSG:32639,
P003,RasTanura,terminal,2021_07,2021,S2_P003_RasTanura_2021_07.tif,1,0,1,1,8,22.991469624999997,256,EPSG:32639,
P003,RasTanura,terminal,2021_08,2021,S2_P003_RasTanura_2021_08.tif,1,0,1,1,12,8.113824583333335,256,EPSG:32639,
P003,RasTanura,terminal,2021_09,2021,S2_P003_RasTanura_2021_09.tif,1,0,1,1,12,3.1650640833333323,256,EPSG:32639,
P003,RasTanura,terminal,2021_10,2021,S2_P003_RasTanura_2021_10.tif,1,0,1,1,13,6.553513230769231,256,EPSG:32639,
P003,RasTanura,terminal,2021_11,2021,S2_P003_RasTanura_2021_11.tif,1,0,1,1,12,11.579523,256,EPSG:32639,
P003,RasTanura,terminal,2021_12,2021,S2_P003_RasTanura_2021_12.tif,1,0,1,1,7,11.091347428571428,256,EPSG:32639,
P003,RasTanura,terminal,2022_01,2022,S2_P003_RasTanura_2022_01.tif,1,0,1,1,9,21.39407888888889,256,EPSG:32639,
P003,RasTanura,terminal,2022_02,2022,S2_P003_RasTanura_2022_02.tif,1,0,1,1,13,3.8689429230769226,256,EPSG:32639,
P003,RasTanura,terminal,2022_03,2022,S2_P003_RasTanura_2022_03.tif,1,0,1,1,10,2.9980257999999997,256,EPSG:32639,
P003,RasTanura,terminal,2022_04,2022,S2_P003_RasTanura_2022_04.tif,1,0,1,1,8,16.865159124999998,256,EPSG:32639,
P003,RasTanura,terminal,2022_05,2022,S2_P003_RasTanura_2022_05.tif,1,0,1,1,10,9.204350700000003,256,EPSG:32639,
P003,RasTanura,terminal,2022_06,2022,S2_P003_RasTanura_2022_06.tif,1,0,1,1,12,10.820375750000002,256,EPSG:32639,
P003,RasTanura,terminal,2022_07,2022,S2_P003_RasTanura_2022_07.tif,1,0,1,1,9,22.370069333333333,256,EPSG:32639,
P003,RasTanura,terminal,2022_08,2022,S2_P003_RasTanura_2022_08.tif,1,0,1,1,11,7.702571545454544,256,EPSG:32639,
P003,RasTanura,terminal,2022_09,2022,S2_P003_RasTanura_2022_09.tif,1,0,1,1,12,0.18086916666666666,256,EPSG:32639,
P003,RasTanura,terminal,2022_10,2022,S2_P003_RasTanura_2022_10.tif,1,0,1,1,13,3.2145597692307692,256,EPSG:32639,
P003,RasTanura,terminal,2022_11,2022,S2_P003_RasTanura_2022_11.tif,1,0,1,1,10,15.900323199999999,256,EPSG:32639,
P003,RasTanura,terminal,2022_12,2022,S2_P003_RasTanura_2022_12.tif,1,0,1,1,10,25.588955600000002,256,EPSG:32639,
P003,RasTanura,terminal,2023_01,2023,S2_P003_RasTanura_2023_01.tif,1,0,1,1,4,11.17657525,256,EPSG:32639,
P003,RasTanura,terminal,2023_02,2023,S2_P003_RasTanura_2023_02.tif,1,0,1,1,9,14.844420999999999,256,EPSG:32639,
P003,RasTanura,terminal,2023_03,2023,S2_P003_RasTanura_2023_03.tif,1,0,1,1,10,10.641164700000001,256,EPSG:32639,
P003,RasTanura,terminal,2023_04,2023,S2_P003_RasTanura_2023_04.tif,1,0,1,1,7,10.29338742857143,256,EPSG:32639,
P003,RasTanura,terminal,2023_05,2023,S2_P003_RasTanura_2023_05.tif,1,0,1,1,11,21.41600190909091,256,EPSG:32639,
P003,RasTanura,terminal,2023_06,2023,S2_P003_RasTanura_2023_06.tif,1,0,1,1,12,21.116878583333335,256,EPSG:32639,
P003,RasTanura,terminal,2023_07,2023,S2_P003_RasTanura_2023_07.tif,1,0,1,1,12,21.386445499999997,256,EPSG:32639,
P003,RasTanura,terminal,2023_08,2023,S2_P003_RasTanura_2023_08.tif,1,0,1,1,12,11.28975566666667,256,EPSG:32639,
P003,RasTanura,terminal,2023_09,2023,S2_P003_RasTanura_2023_09.tif,1,0,1,1,12,2.5226735833333334,256,EPSG:32639,
P003,RasTanura,terminal,2023_10,2023,S2_P003_RasTanura_2023_10.tif,1,0,1,1,12,4.250910166666666,256,EPSG:32639,
P003,RasTanura,terminal,2023_11,2023,S2_P003_RasTanura_2023_11.tif,1,0,1,1,8,10.047436375,256,EPSG:32639,
P003,RasTanura,terminal,2023_12,2023,S2_P003_RasTanura_2023_12.tif,1,0,1,1,11,22.98109672727273,256,EPSG:32639,
P003,RasTanura,terminal,2024_01,2024,S2_P003_RasTanura_2024_01.tif,1,0,1,1,12,18.787974833333333,256,EPSG:32639,
P003,RasTanura,terminal,2024_02,2024,S2_P003_RasTanura_2024_02.tif,1,0,1,1,10,6.1280185000000005,256,EPSG:32639,
P003,RasTanura,terminal,2024_03,2024,S2_P003_RasTanura_2024_03.tif,1,0,1,1,6,19.328720333333333,256,EPSG:32639,
P003,RasTanura,terminal,2024_04,2024,S2_P003_RasTanura_2024_04.tif,1,0,1,1,8,24.072810125,256,EPSG:32639,
P003,RasTanura,terminal,2024_05,2024,S2_P003_RasTanura_2024_05.tif,1,0,1,1,11,11.695030636363638,256,EPSG:32639,
P003,RasTanura,terminal,2024_06,2024,S2_P003_RasTanura_2024_06.tif,1,0,1,1,12,17.041964916666668,256,EPSG:32639,
P003,RasTanura,terminal,2024_07,2024,S2_P003_RasTanura_2024_07.tif,1,0,1,1,11,21.631352,256,EPSG:32639,
P003,RasTanura,terminal,2024_08,2024,S2_P003_RasTanura_2024_08.tif,1,0,1,1,11,9.632540818181816,256,EPSG:32639,
P003,RasTanura,terminal,2024_09,2024,S2_P003_RasTanura_2024_09.tif,1,0,1,1,12,0.206365,256,EPSG:32639,
P003,RasTanura,terminal,2024_10,2024,S2_P003_RasTanura_2024_10.tif,1,0,1,1,10,5.0418385,256,EPSG:32639,
P003,RasTanura,terminal,2024_11,2024,S2_P003_RasTanura_2024_11.tif,1,0,1,1,12,6.9073294999999995,256,EPSG:32639,
P003,RasTanura,terminal,2024_12,2024,S2_P003_RasTanura_2024_12.tif,1,0,1,1,11,15.304128090909092,256,EPSG:32639,
P003,RasTanura,terminal,2025_01,2025,S2_P003_RasTanura_2025_01.tif,1,0,1,1,11,10.308974545454545,256,EPSG:32639,
P003,RasTanura,terminal,2025_02,2025,S2_P003_RasTanura_2025_02.tif,1,0,1,1,7,29.659111000000003,256,EPSG:32639,
P003,RasTanura,terminal,2025_03,2025,S2_P003_RasTanura_2025_03.tif,1,0,1,1,10,3.5640262,256,EPSG:32639,
P003,RasTanura,terminal,2025_04,2025,S2_P003_RasTanura_2025_04.tif,1,0,1,1,12,6.760707666666668,256,EPSG:32639,
P003,RasTanura,terminal,2025_05,2025,S2_P003_RasTanura_2025_05.tif,1,0,1,1,14,16.523771357142856,256,EPSG:32639,
P003,RasTanura,terminal,2025_06,2025,S2_P003_RasTanura_2025_06.tif,1,0,1,1,14,12.102081428571427,256,EPSG:32639,
P003,RasTanura,terminal,2025_07,2025,S2_P003_RasTanura_2025_07.tif,1,0,1,1,14,11.866549214285715,256,EPSG:32639,
P003,RasTanura,terminal,2025_08,2025,S2_P003_RasTanura_2025_08.tif,1,0,1,1,16,16.29423175,256,EPSG:32639,
P003,RasTanura,terminal,2025_09,2025,S2_P003_RasTanura_2025_09.tif,1,0,1,1,14,1.9764686428571427,256,EPSG:32639,
P003,RasTanura,terminal,2025_10,2025,S2_P003_RasTanura_2025_10.tif,1,0,1,1,16,0.3743900625,256,EPSG:32639,
P003,RasTanura,terminal,2025_11,2025,S2_P003_RasTanura_2025_11.tif,1,0,1,1,12,8.726830166666666,256,EPSG:32639,
P003,RasTanura,terminal,2025_12,2025,S2_P003_RasTanura_2025_12.tif,1,0,1,1,12,19.493373,256,EPSG:32639,
P003,RasTanura,terminal,2026_01,2026,S2_P003_RasTanura_2026_01.tif,1,0,1,1,13,11.879228076923075,256,EPSG:32639,
P003,RasTanura,terminal,2026_02,2026,S2_P003_RasTanura_2026_02.tif,1,0,1,1,12,4.792447999999999,256,EPSG:32639,
P003,RasTanura,terminal,2026_03,2026,S2_P003_RasTanura_2026_03.tif,1,0,1,1,9,17.308383000000006,256,EPSG:32639,
P003,RasTanura,terminal,2026_04,2026,S2_P003_RasTanura_2026_04.tif,1,0,1,1,5,16.0681764,256,EPSG:32639,
P003,RasTanura,terminal,2026_05,2026,S2_P003_RasTanura_2026_05.tif,1,0,1,1,15,14.16459333333333,256,EPSG:32639,
P003,RasTanura,terminal,2026_06,2026,S2_P003_RasTanura_2026_06.tif,1,0,1,1,11,9.620063636363637,256,EPSG:32639,
P004,Jurong,refinery,2019_01,2019,S2_P004_Jurong_2019_01.tif,1,0,1,1,3,25.920509,512,EPSG:32648,
P004,Jurong,refinery,2019_02,2019,S2_P004_Jurong_2019_02.tif,1,0,1,1,5,39.8851916,512,EPSG:32648,
P004,Jurong,refinery,2019_03,2019,S2_P004_Jurong_2019_03.tif,1,0,1,1,5,27.212768399999998,512,EPSG:32648,
P004,Jurong,refinery,2019_04,2019,S2_P004_Jurong_2019_04.tif,1,0,1,1,2,26.642179,512,EPSG:32648,
P004,Jurong,refinery,2019_05,2019,S2_P004_Jurong_2019_05.tif,1,0,1,1,3,27.862869666666665,512,EPSG:32648,
P004,Jurong,refinery,2019_06,2019,S2_P004_Jurong_2019_06.tif,1,0,1,1,4,32.733331,512,EPSG:32648,
P004,Jurong,refinery,2019_07,2019,S2_P004_Jurong_2019_07.tif,1,0,1,1,4,35.22327225,512,EPSG:32648,
P004,Jurong,refinery,2019_08,2019,S2_P004_Jurong_2019_08.tif,1,0,1,1,3,28.457246999999995,512,EPSG:32648,
P004,Jurong,refinery,2019_09,2019,S2_P004_Jurong_2019_09.tif,1,0,1,1,2,38.2542505,512,EPSG:32648,
P004,Jurong,refinery,2019_10,2019,S2_P004_Jurong_2019_10.tif,1,0,1,1,2,36.137608,512,EPSG:32648,
P004,Jurong,refinery,2019_11,2019,S2_P004_Jurong_2019_11.tif,1,0,1,1,4,33.34104275,512,EPSG:32648,
P004,Jurong,refinery,2019_12,2019,S2_P004_Jurong_2019_12.tif,1,0,1,1,2,23.728875,512,EPSG:32648,
P004,Jurong,refinery,2020_01,2020,S2_P004_Jurong_2020_01.tif,1,0,1,1,3,22.425459666666665,512,EPSG:32648,
P004,Jurong,refinery,2020_02,2020,S2_P004_Jurong_2020_02.tif,1,0,1,1,4,24.95912875,512,EPSG:32648,
P004,Jurong,refinery,2020_03,2020,S2_P004_Jurong_2020_03.tif,1,0,1,1,6,45.96418833333334,512,EPSG:32648,
P004,Jurong,refinery,2020_04,2020,S2_P004_Jurong_2020_04.tif,1,0,1,1,4,24.1581965,512,EPSG:32648,
P004,Jurong,refinery,2020_05,2020,S2_P004_Jurong_2020_05.tif,1,0,1,1,4,27.173368500000002,512,EPSG:32648,
P004,Jurong,refinery,2020_06,2020,S2_P004_Jurong_2020_06.tif,1,0,1,1,2,43.768363,512,EPSG:32648,
P004,Jurong,refinery,2020_07,2020,S2_P004_Jurong_2020_07.tif,1,0,1,1,1,49.236147,512,EPSG:32648,
P004,Jurong,refinery,2020_08,2020,S2_P004_Jurong_2020_08.tif,1,0,1,1,1,47.122419,512,EPSG:32648,
P004,Jurong,refinery,2020_09,2020,S2_P004_Jurong_2020_09.tif,1,0,1,1,3,43.778097333333335,512,EPSG:32648,
P004,Jurong,refinery,2020_10,2020,S2_P004_Jurong_2020_10.tif,1,0,1,1,2,40.583780000000004,512,EPSG:32648,
P004,Jurong,refinery,2020_11,2020,S2_P004_Jurong_2020_11.tif,1,0,1,1,1,33.87228,512,EPSG:32648,
P004,Jurong,refinery,2020_12,2020,S2_P004_Jurong_2020_12.tif,1,0,1,1,2,37.542165499999996,512,EPSG:32648,
P004,Jurong,refinery,2021_01,2021,S2_P004_Jurong_2021_01.tif,1,0,1,1,3,55.214234,512,EPSG:32648,
P004,Jurong,refinery,2021_02,2021,S2_P004_Jurong_2021_02.tif,1,0,1,1,1,55.302878,512,EPSG:32648,
P004,Jurong,refinery,2021_03,2021,S2_P004_Jurong_2021_03.tif,1,0,1,1,6,47.29594666666666,512,EPSG:32648,
P004,Jurong,refinery,2021_04,2021,S2_P004_Jurong_2021_04.tif,1,0,1,1,4,23.47628575,512,EPSG:32648,
P004,Jurong,refinery,2021_05,2021,S2_P004_Jurong_2021_05.tif,1,0,1,1,3,22.76680433333333,512,EPSG:32648,
P004,Jurong,refinery,2021_06,2021,S2_P004_Jurong_2021_06.tif,1,0,1,1,2,38.5935605,512,EPSG:32648,
P004,Jurong,refinery,2021_07,2021,S2_P004_Jurong_2021_07.tif,1,0,1,1,1,25.472198,512,EPSG:32648,
P004,Jurong,refinery,2021_08,2021,S2_P004_Jurong_2021_08.tif,1,0,1,1,4,41.23412175,512,EPSG:32648,
P004,Jurong,refinery,2021_09,2021,S2_P004_Jurong_2021_09.tif,1,0,1,1,3,35.424973666666666,512,EPSG:32648,
P004,Jurong,refinery,2021_10,2021,S2_P004_Jurong_2021_10.tif,1,0,1,1,1,14.854043,512,EPSG:32648,
P004,Jurong,refinery,2021_11,2021,S2_P004_Jurong_2021_11.tif,1,0,1,1,3,33.83792533333334,512,EPSG:32648,
P004,Jurong,refinery,2021_12,2021,S2_P004_Jurong_2021_12.tif,1,0,1,1,2,19.376224999999998,512,EPSG:32648,
P004,Jurong,refinery,2022_01,2022,S2_P004_Jurong_2022_01.tif,1,0,1,1,4,34.60448925,512,EPSG:32648,
P004,Jurong,refinery,2022_03,2022,S2_P004_Jurong_2022_03.tif,1,0,1,1,2,41.330541499999995,512,EPSG:32648,
P004,Jurong,refinery,2022_04,2022,S2_P004_Jurong_2022_04.tif,1,0,1,1,1,41.030163,512,EPSG:32648,
P004,Jurong,refinery,2022_05,2022,S2_P004_Jurong_2022_05.tif,1,0,1,1,4,28.917697249999996,512,EPSG:32648,
P004,Jurong,refinery,2022_06,2022,S2_P004_Jurong_2022_06.tif,1,0,1,1,3,39.24275933333333,512,EPSG:32648,
P004,Jurong,refinery,2022_07,2022,S2_P004_Jurong_2022_07.tif,1,0,1,1,3,38.760856,512,EPSG:32648,
P004,Jurong,refinery,2022_08,2022,S2_P004_Jurong_2022_08.tif,1,0,1,1,1,32.396835,512,EPSG:32648,
P004,Jurong,refinery,2022_11,2022,S2_P004_Jurong_2022_11.tif,1,0,1,1,2,40.2308445,512,EPSG:32648,
P004,Jurong,refinery,2022_12,2022,S2_P004_Jurong_2022_12.tif,1,0,1,1,2,44.3708625,512,EPSG:32648,
P004,Jurong,refinery,2023_02,2023,S2_P004_Jurong_2023_02.tif,1,0,1,1,1,32.698002,512,EPSG:32648,
P004,Jurong,refinery,2023_03,2023,S2_P004_Jurong_2023_03.tif,1,0,1,1,3,34.935402,512,EPSG:32648,
P004,Jurong,refinery,2023_04,2023,S2_P004_Jurong_2023_04.tif,1,0,1,1,2,51.0371045,512,EPSG:32648,
P004,Jurong,refinery,2023_05,2023,S2_P004_Jurong_2023_05.tif,1,0,1,1,6,46.820971500000006,512,EPSG:32648,
P004,Jurong,refinery,2023_06,2023,S2_P004_Jurong_2023_06.tif,1,0,1,1,2,42.1107855,512,EPSG:32648,
P004,Jurong,refinery,2023_07,2023,S2_P004_Jurong_2023_07.tif,1,0,1,1,1,21.682675,512,EPSG:32648,
P004,Jurong,refinery,2023_08,2023,S2_P004_Jurong_2023_08.tif,1,0,1,1,1,37.275234,512,EPSG:32648,
P004,Jurong,refinery,2023_09,2023,S2_P004_Jurong_2023_09.tif,1,0,1,1,2,26.9613415,512,EPSG:32648,
P004,Jurong,refinery,2023_10,2023,S2_P004_Jurong_2023_10.tif,1,0,1,1,4,29.664441500000002,512,EPSG:32648,
P004,Jurong,refinery,2023_11,2023,S2_P004_Jurong_2023_11.tif,1,0,1,1,3,48.95195699999999,512,EPSG:32648,
P004,Jurong,refinery,2023_12,2023,S2_P004_Jurong_2023_12.tif,1,0,1,1,1,45.462948,512,EPSG:32648,
P004,Jurong,refinery,2024_01,2024,S2_P004_Jurong_2024_01.tif,1,0,1,1,1,56.660712,512,EPSG:32648,
P004,Jurong,refinery,2024_02,2024,S2_P004_Jurong_2024_02.tif,1,0,1,1,2,28.1782445,512,EPSG:32648,
P004,Jurong,refinery,2024_03,2024,S2_P004_Jurong_2024_03.tif,1,0,1,1,2,42.1817225,512,EPSG:32648,
P004,Jurong,refinery,2024_04,2024,S2_P004_Jurong_2024_04.tif,1,0,1,1,4,41.4098515,512,EPSG:32648,
P004,Jurong,refinery,2024_05,2024,S2_P004_Jurong_2024_05.tif,1,0,1,1,4,33.2134715,512,EPSG:32648,
P004,Jurong,refinery,2024_06,2024,S2_P004_Jurong_2024_06.tif,1,0,1,1,3,35.31205933333333,512,EPSG:32648,
P004,Jurong,refinery,2024_07,2024,S2_P004_Jurong_2024_07.tif,1,0,1,1,3,34.299717333333334,512,EPSG:32648,
P004,Jurong,refinery,2024_08,2024,S2_P004_Jurong_2024_08.tif,1,0,1,1,3,41.504066,512,EPSG:32648,
P004,Jurong,refinery,2024_09,2024,S2_P004_Jurong_2024_09.tif,1,0,1,1,1,39.066696,512,EPSG:32648,
P004,Jurong,refinery,2024_10,2024,S2_P004_Jurong_2024_10.tif,1,0,1,1,1,54.160208,512,EPSG:32648,
P004,Jurong,refinery,2024_11,2024,S2_P004_Jurong_2024_11.tif,1,0,1,1,2,45.2464375,512,EPSG:32648,
P004,Jurong,refinery,2025_01,2025,S2_P004_Jurong_2025_01.tif,1,0,1,1,1,36.784801,512,EPSG:32648,
P004,Jurong,refinery,2025_02,2025,S2_P004_Jurong_2025_02.tif,1,0,1,1,2,52.720483,512,EPSG:32648,
P004,Jurong,refinery,2025_03,2025,S2_P004_Jurong_2025_03.tif,1,0,1,1,1,36.317179,512,EPSG:32648,
P004,Jurong,refinery,2025_04,2025,S2_P004_Jurong_2025_04.tif,1,0,1,1,4,50.27123675,512,EPSG:32648,
P004,Jurong,refinery,2025_05,2025,S2_P004_Jurong_2025_05.tif,1,0,1,1,2,36.8495475,512,EPSG:32648,
P004,Jurong,refinery,2025_06,2025,S2_P004_Jurong_2025_06.tif,1,0,1,1,3,32.994028666666665,512,EPSG:32648,
P004,Jurong,refinery,2025_07,2025,S2_P004_Jurong_2025_07.tif,1,0,1,1,5,33.762236599999994,512,EPSG:32648,
P004,Jurong,refinery,2025_08,2025,S2_P004_Jurong_2025_08.tif,1,0,1,1,6,34.58279116666667,512,EPSG:32648,
P004,Jurong,refinery,2025_09,2025,S2_P004_Jurong_2025_09.tif,1,0,1,1,2,22.894996499999998,512,EPSG:32648,
P004,Jurong,refinery,2025_10,2025,S2_P004_Jurong_2025_10.tif,1,0,1,1,4,40.76471625,512,EPSG:32648,
P004,Jurong,refinery,2025_12,2025,S2_P004_Jurong_2025_12.tif,1,0,1,1,2,25.7731755,512,EPSG:32648,
P004,Jurong,refinery,2026_01,2026,S2_P004_Jurong_2026_01.tif,1,0,1,1,1,57.365656,512,EPSG:32648,
P004,Jurong,refinery,2026_02,2026,S2_P004_Jurong_2026_02.tif,1,0,1,1,2,27.3099105,512,EPSG:32648,
P004,Jurong,refinery,2026_03,2026,S2_P004_Jurong_2026_03.tif,1,0,1,1,2,10.7909245,512,EPSG:32648,
P004,Jurong,refinery,2026_04,2026,S2_P004_Jurong_2026_04.tif,1,0,1,1,3,41.251862,512,EPSG:32648,
P004,Jurong,refinery,2026_05,2026,S2_P004_Jurong_2026_05.tif,1,0,1,1,2,38.230224,512,EPSG:32648,
P004,Jurong,refinery,2026_06,2026,S2_P004_Jurong_2026_06.tif,1,0,1,1,2,35.198147,512,EPSG:32648,
P005,Houston,port,2019_01,2019,S2_P005_Houston_2019_01.tif,1,0,1,1,14,11.7507825,640,EPSG:32615,
P005,Houston,port,2019_02,2019,S2_P005_Houston_2019_02.tif,1,0,1,1,2,0.2577985,640,EPSG:32615,
P005,Houston,port,2019_03,2019,S2_P005_Houston_2019_03.tif,1,0,1,1,2,18.2255105,640,EPSG:32615,
P005,Houston,port,2019_04,2019,S2_P005_Houston_2019_04.tif,1,0,1,1,11,13.884022181818182,640,EPSG:32615,
P005,Houston,port,2019_05,2019,S2_P005_Houston_2019_05.tif,1,0,1,1,13,34.902150846153845,640,EPSG:32615,
P005,Houston,port,2019_06,2019,S2_P005_Houston_2019_06.tif,1,0,1,1,15,24.205755533333335,640,EPSG:32615,
P005,Houston,port,2019_07,2019,S2_P005_Houston_2019_07.tif,1,0,1,1,16,29.937679374999995,640,EPSG:32615,
P005,Houston,port,2019_08,2019,S2_P005_Houston_2019_08.tif,1,0,1,1,19,39.715435052631584,640,EPSG:32615,
P005,Houston,port,2019_09,2019,S2_P005_Houston_2019_09.tif,1,0,1,1,20,26.286414150000002,640,EPSG:32615,
P005,Houston,port,2019_10,2019,S2_P005_Houston_2019_10.tif,1,0,1,1,15,34.401643,640,EPSG:32615,
P005,Houston,port,2019_11,2019,S2_P005_Houston_2019_11.tif,1,0,1,1,11,10.556017,640,EPSG:32615,
P005,Houston,port,2019_12,2019,S2_P005_Houston_2019_12.tif,1,0,1,1,15,22.435310733333328,640,EPSG:32615,
P005,Houston,port,2020_01,2020,S2_P005_Houston_2020_01.tif,1,0,1,1,8,1.7391992500000002,640,EPSG:32615,
P005,Houston,port,2020_02,2020,S2_P005_Houston_2020_02.tif,1,0,1,1,11,7.9920066363636355,640,EPSG:32615,
P005,Houston,port,2020_03,2020,S2_P005_Houston_2020_03.tif,1,0,1,1,6,37.519775833333334,640,EPSG:32615,
P005,Houston,port,2020_04,2020,S2_P005_Houston_2020_04.tif,1,0,1,1,11,6.61982509090909,640,EPSG:32615,
P005,Houston,port,2020_05,2020,S2_P005_Houston_2020_05.tif,1,0,1,1,16,17.7629709375,640,EPSG:32615,
P005,Houston,port,2020_06,2020,S2_P005_Houston_2020_06.tif,1,0,1,1,16,20.611434812499997,640,EPSG:32615,
P005,Houston,port,2020_07,2020,S2_P005_Houston_2020_07.tif,1,0,1,1,12,36.382164583333335,640,EPSG:32615,
P005,Houston,port,2020_08,2020,S2_P005_Houston_2020_08.tif,1,0,1,1,22,21.19915890909091,640,EPSG:32615,
P005,Houston,port,2020_09,2020,S2_P005_Houston_2020_09.tif,1,0,1,1,10,30.931140600000003,640,EPSG:32615,
P005,Houston,port,2020_10,2020,S2_P005_Houston_2020_10.tif,1,0,1,1,15,19.48054013333334,640,EPSG:32615,
P005,Houston,port,2020_11,2020,S2_P005_Houston_2020_11.tif,1,0,1,1,15,12.636308666666668,640,EPSG:32615,
P005,Houston,port,2020_12,2020,S2_P005_Houston_2020_12.tif,1,0,1,1,13,4.270469384615385,640,EPSG:32615,
P005,Houston,port,2021_01,2021,S2_P005_Houston_2021_01.tif,1,0,1,1,14,17.1780125,640,EPSG:32615,
P005,Houston,port,2021_02,2021,S2_P005_Houston_2021_02.tif,1,0,1,1,8,2.93731075,640,EPSG:32615,
P005,Houston,port,2021_03,2021,S2_P005_Houston_2021_03.tif,1,0,1,1,10,12.4537623,640,EPSG:32615,
P005,Houston,port,2021_04,2021,S2_P005_Houston_2021_04.tif,1,0,1,1,8,6.646222874999999,640,EPSG:32615,
P005,Houston,port,2021_05,2021,S2_P005_Houston_2021_05.tif,1,0,1,1,5,34.1650624,640,EPSG:32615,
P005,Houston,port,2021_06,2021,S2_P005_Houston_2021_06.tif,1,0,1,1,18,38.428450444444444,640,EPSG:32615,
P005,Houston,port,2021_07,2021,S2_P005_Houston_2021_07.tif,1,0,1,1,14,39.920575785714284,640,EPSG:32615,
P005,Houston,port,2021_08,2021,S2_P005_Houston_2021_08.tif,1,0,1,1,19,33.492869947368426,640,EPSG:32615,
P005,Houston,port,2021_09,2021,S2_P005_Houston_2021_09.tif,1,0,1,1,15,18.274813133333332,640,EPSG:32615,
P005,Houston,port,2021_10,2021,S2_P005_Houston_2021_10.tif,1,0,1,1,17,14.940008705882352,640,EPSG:32615,
P005,Houston,port,2021_11,2021,S2_P005_Houston_2021_11.tif,1,0,1,1,16,14.045355,640,EPSG:32615,
P005,Houston,port,2021_12,2021,S2_P005_Houston_2021_12.tif,1,0,1,1,8,24.030716249999998,640,EPSG:32615,
P005,Houston,port,2022_01,2022,S2_P005_Houston_2022_01.tif,1,0,1,1,14,18.229853714285714,640,EPSG:32615,
P005,Houston,port,2022_02,2022,S2_P005_Houston_2022_02.tif,1,0,1,1,9,22.359238444444443,640,EPSG:32615,
P005,Houston,port,2022_03,2022,S2_P005_Houston_2022_03.tif,1,0,1,1,17,23.46296382352941,640,EPSG:32615,
P005,Houston,port,2022_04,2022,S2_P005_Houston_2022_04.tif,1,0,1,1,15,22.588863399999997,640,EPSG:32615,
P005,Houston,port,2022_05,2022,S2_P005_Houston_2022_05.tif,1,0,1,1,20,26.370181100000003,640,EPSG:32615,
P005,Houston,port,2022_06,2022,S2_P005_Houston_2022_06.tif,1,0,1,1,15,30.979478466666666,640,EPSG:32615,
P005,Houston,port,2022_07,2022,S2_P005_Houston_2022_07.tif,1,0,1,1,20,28.8813557,640,EPSG:32615,
P005,Houston,port,2022_08,2022,S2_P005_Houston_2022_08.tif,1,0,1,1,11,38.90196100000001,640,EPSG:32615,
P005,Houston,port,2022_09,2022,S2_P005_Houston_2022_09.tif,1,0,1,1,19,15.272976421052634,640,EPSG:32615,
P005,Houston,port,2022_10,2022,S2_P005_Houston_2022_10.tif,1,0,1,1,17,9.470630294117647,640,EPSG:32615,
P005,Houston,port,2022_11,2022,S2_P005_Houston_2022_11.tif,1,0,1,1,8,30.766056125000002,640,EPSG:32615,
P005,Houston,port,2022_12,2022,S2_P005_Houston_2022_12.tif,1,0,1,1,10,28.1626467,640,EPSG:32615,
P005,Houston,port,2023_01,2023,S2_P005_Houston_2023_01.tif,1,0,1,1,11,10.771039454545456,640,EPSG:32615,
P005,Houston,port,2023_02,2023,S2_P005_Houston_2023_02.tif,1,0,1,1,6,28.36740683333333,640,EPSG:32615,
P005,Houston,port,2023_03,2023,S2_P005_Houston_2023_03.tif,1,0,1,1,7,26.049386714285713,640,EPSG:32615,
P005,Houston,port,2023_04,2023,S2_P005_Houston_2023_04.tif,1,0,1,1,7,22.07364185714286,640,EPSG:32615,
P005,Houston,port,2023_05,2023,S2_P005_Houston_2023_05.tif,1,0,1,1,15,27.859075,640,EPSG:32615,
P005,Houston,port,2023_06,2023,S2_P005_Houston_2023_06.tif,1,0,1,1,23,28.831292478260874,640,EPSG:32615,
P005,Houston,port,2023_07,2023,S2_P005_Houston_2023_07.tif,1,0,1,1,19,22.80875110526316,640,EPSG:32615,
P005,Houston,port,2023_08,2023,S2_P005_Houston_2023_08.tif,1,0,1,1,23,14.72714386956522,640,EPSG:32615,
P005,Houston,port,2023_09,2023,S2_P005_Houston_2023_09.tif,1,0,1,1,21,21.471015571428573,640,EPSG:32615,
P005,Houston,port,2023_10,2023,S2_P005_Houston_2023_10.tif,1,0,1,1,14,23.690144571428572,640,EPSG:32615,
